CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
31,42,27,44,15,8,24,49,2262,2255,2257,2259,2265,2259,2258,2257,6,1377,2015,4495,3255,1860,1085,3611,16321
14,30,35,23,20,33,50,29,2255,2256,2257,2257,2260,2258,2257,2258,4,1377,2170,4340,3253,1860,1085,3611,16319
16,11,28,15,45,15,16,11,2256,2258,2256,2256,2257,2256,2257,2256,3,1377,2171,3101,3256,1860,1085,3651,15124
13,9,8,13,16,14,32,12,2260,2255,2261,2258,2256,2254,2256,2252,5,1377,2171,2792,3256,1861,1085,3651,14816
6,16,13,8,18,25,20,14,2254,2258,2256,2257,2258,2255,2261,2258,2,1377,2171,2791,3256,1861,1085,3611,14775
36,34,11,15,49,28,3,3,2258,2256,2252,2258,2255,2257,2257,2260,6,1377,2170,4030,3255,1860,1085,3611,16011
49,22,16,23,9,19,50,47,2258,2256,2257,2256,2256,2258,2256,2252,4,1377,2170,4493,3253,1860,1084,3611,16471
14,95,5,9,13,24,46,25,2256,2261,2256,2261,2256,2257,2254,2254,5,1377,2170,4495,3255,1860,1085,3571,16436
52,32,26,12,9,29,46,42,2252,2257,2257,2256,2257,2255,2257,2258,7,1377,2170,4958,3253,1860,1084,3571,16896
29,86,68,6,2,94,15,32,2257,2257,2255,2256,2258,2256,2258,2257,0,1377,1241,6047,2791,1241,465,3370,15155
7,87,56,45,34,77,8,24,2258,2248,2257,2257,2258,2257,2258,2258,0,1377,1085,6047,2636,1085,465,3370,14688
20,41,15,71,97,17,56,2,2257,2258,2260,2248,2255,2253,2257,2256,0,1377,1086,5119,2792,620,620,3330,13567
