CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,,
8,81,0,84,41,41,0,66,2257,2259,2257,2257,2258,2256,2256,2257,0,1377,1242,5744,2639,0,465,3170,13260,,
0,83,0,90,36,33,23,69,2258,2257,2260,2257,2259,2257,2257,2257,0,1377,1242,5744,2639,0,465,3170,13260,,
8,84,0,91,30,41,0,63,2258,2257,2252,2252,2257,2255,2264,2258,0,1377,1242,5744,2639,0,465,3170,13260,,
0,81,0,81,46,41,25,60,2257,2254,2254,2257,2255,2251,2258,2256,0,1377,1242,5589,2639,0,465,3170,13105,,
15,77,0,91,46,41,23,66,2257,2254,2257,2256,2256,2258,2257,2254,0,1377,1242,5589,2639,0,465,3170,13105,,
21,83,0,91,53,30,9,58,2256,2256,2254,2258,2258,2258,2256,2256,0,1377,1242,5744,2639,0,465,3170,13260,,
0,91,0,80,63,75,0,0,2255,2258,2257,2258,2258,2256,2258,2257,0,1377,1087,5589,2639,0,465,3170,12950,,
8,83,0,91,66,83,0,0,2257,2256,2256,2256,2255,2254,2257,2256,0,1377,1087,5589,2639,0,465,3170,12950,,
8,81,53,50,38,50,54,8,2261,2251,2258,2255,2256,2255,2258,2256,0,1377,1087,5589,2639,0,465,3170,12950,,
9,81,9,64,27,54,91,16,2257,2255,2258,2255,2257,2255,2251,2258,0,1377,1086,5744,2639,0,465,3170,13104,,
53,15,75,0,53,25,30,81,2258,2257,2257,2258,2257,2257,2256,2258,0,1377,1086,5744,2639,0,465,3170,13104,,
91,0,66,9,45,16,9,81,2257,2257,2256,2257,2257,2257,2258,2257,0,1377,1086,5744,2639,0,465,3170,13104,,
90,14,69,9,58,25,23,81,2262,2255,2257,2257,2260,2258,2255,2256,0,1377,1086,5744,2639,0,465,3170,13104,,
91,0,72,16,54,16,9,83,2255,2251,2257,2258,2256,2253,2256,2257,0,1377,1086,5900,2639,0,465,3170,13260,,
90,8,69,15,58,16,15,91,2258,2254,2258,2257,2257,2258,2256,2250,0,1377,1086,5900,2639,0,465,3170,13260,,
