CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
95,94,46,39,0,0,0,0,1190,1190,1190,1189,0,0,0,0,60,522,1089,1400,2023,0,777,3210,8499
98,93,55,49,0,0,0,0,1190,1190,1190,1190,0,0,0,0,4,522,1245,1400,2023,0,778,3210,8656
99,96,75,73,0,0,0,0,1190,1190,1190,1189,0,0,0,0,12,522,1089,1400,2023,0,778,3210,8500
94,96,53,57,0,0,0,0,1190,1190,1190,1189,0,0,0,0,65,522,1245,1400,2023,0,778,3210,8656
95,98,44,46,0,0,0,0,1190,1190,1186,1189,0,0,0,0,58,522,1245,1400,2023,0,777,3210,8655
93,96,47,47,0,0,0,0,1190,1190,1190,1189,0,0,0,0,3,522,1245,1400,2023,0,778,3210,8656
95,96,50,52,0,0,0,0,1189,1190,1189,1190,0,0,0,0,41,522,1245,1245,2023,0,778,3210,8501
93,94,42,45,0,0,0,0,1190,1190,1189,1190,0,0,0,0,33,522,1245,1400,2022,0,778,3250,8695
94,94,53,58,0,0,0,0,1190,1191,1190,1190,0,0,0,0,57,522,1245,1245,2023,0,778,3210,8501
97,95,44,46,0,0,0,0,1190,1190,1190,1190,0,0,0,0,54,522,1245,1245,2022,0,777,3210,8499
99,100,92,93,0,0,0,0,1189,1190,1190,1189,0,0,0,0,18,522,1089,1400,2022,0,777,3210,8498
96,97,39,44,0,0,0,0,1190,1189,1189,1190,0,0,0,0,46,522,1245,1400,2023,0,778,3210,8656
97,95,50,52,0,0,0,0,1188,1190,1185,1190,0,0,0,0,62,522,1245,1400,2023,0,778,3210,8656
97,97,41,42,0,0,0,0,1190,1191,1189,1190,0,0,0,0,28,522,1089,1245,2023,0,778,3210,8345
95,98,48,48,0,0,0,0,1190,1190,1190,1190,0,0,0,0,14,522,1244,1400,2022,0,777,3210,8653
95,97,44,48,0,0,0,0,1190,1190,1190,1190,0,0,0,0,16,522,1245,1400,2023,0,778,3210,8656
96,97,51,52,0,0,0,0,1190,1190,1189,1190,0,0,0,0,5,522,1245,1400,2023,0,778,3210,8656
96,98,43,46,0,0,0,0,1190,1195,1190,1190,0,0,0,0,93,522,1245,1245,2023,0,778,3210,8501
96,98,65,68,0,0,0,0,1189,1190,1190,1190,0,0,0,0,24,522,1089,1400,2023,0,778,3210,8500
98,98,65,69,0,0,0,0,1190,1190,1190,1190,0,0,0,0,18,522,1089,1400,2022,0,777,3210,8498
95,96,47,45,0,0,0,0,1190,1187,1190,1188,0,0,0,0,94,522,1244,1245,2022,0,777,3210,8498
97,98,53,61,0,0,0,0,1190,1190,1188,1190,0,0,0,0,68,522,1245,1400,2023,0,778,3210,8656
95,97,46,39,0,0,0,0,1190,1189,1190,1190,0,0,0,0,10,522,1245,1245,2023,0,778,3210,8501
97,98,54,53,0,0,0,0,1190,1190,1190,1190,0,0,0,0,17,522,1089,1400,2023,0,778,3210,8500
97,98,40,46,0,0,0,0,1190,1188,1190,1190,0,0,0,0,52,522,1245,1400,2023,0,778,3210,8656
97,97,56,60,0,0,0,0,1190,1190,1190,1190,0,0,0,0,65,522,1245,1400,2023,0,778,3210,8656
99,99,94,90,0,0,0,0,1190,1190,1190,1190,0,0,0,0,18,522,1089,1556,2023,0,778,3210,8656
98,99,97,88,0,0,0,0,1190,1190,1188,1190,0,0,0,0,14,522,1089,1556,2023,0,778,3210,8656
98,99,98,98,0,0,0,0,1190,1190,1190,1187,0,0,0,0,3,522,1089,1556,2022,0,777,3210,8654
96,98,59,54,0,0,0,0,1190,1190,1189,1190,0,0,0,0,54,624,1244,1400,2022,0,777,3210,8653
97,99,44,45,0,0,0,0,1190,1190,1189,1190,0,0,0,0,21,624,1245,1400,2022,0,777,3210,8654
96,98,52,59,0,0,0,0,1190,1190,1190,1190,0,0,0,0,8,624,1089,1400,2023,0,778,3210,8500
96,96,53,48,0,0,0,0,1190,1191,1190,1190,0,0,0,0,55,624,1245,1245,2023,0,778,3210,8501
97,98,45,45,0,0,0,0,1187,1191,1190,1189,0,0,0,0,35,624,1245,1245,2023,0,778,3210,8501
96,95,58,56,0,0,0,0,1192,1190,1190,1189,0,0,0,0,66,522,1245,1400,2022,0,777,3210,8654
94,93,45,41,0,0,0,0,1190,1190,1190,1190,0,0,0,0,16,522,1245,1245,2023,0,778,3250,8541
94,98,53,50,0,0,0,0,1190,1190,1187,1189,0,0,0,0,18,522,1245,1245,2023,0,778,3210,8501
95,94,48,42,0,0,0,0,1189,1190,1190,1191,0,0,0,0,40,522,1245,1245,2023,0,778,3210,8501
93,96,55,56,0,0,0,0,1189,1189,1190,1190,0,0,0,0,70,522,1245,1245,2022,0,777,3210,8499
97,94,40,43,0,0,0,0,1190,1190,1190,1190,0,0,0,0,40,522,1245,1245,2023,0,778,3210,8501
96,95,56,48,0,0,0,0,1190,1189,1190,1190,0,0,0,0,7,522,1245,1400,2022,0,777,3250,8694
97,97,43,40,0,0,0,0,1190,1190,1190,1190,0,0,0,0,13,522,1245,1245,2023,0,778,3210,8501
97,96,64,63,0,0,0,0,1190,1190,1190,1190,0,0,0,0,1,522,1089,1400,2023,0,778,3210,8500
95,95,48,46,0,0,0,0,1190,1190,1190,1190,0,0,0,0,11,522,1244,1400,2022,0,777,3210,8653
97,96,48,51,0,0,0,0,1190,1190,1190,1190,0,0,0,0,23,522,1245,1400,2023,0,778,3210,8656
97,94,44,44,0,0,0,0,1190,1189,1190,1190,0,0,0,0,63,522,1245,1400,2023,0,778,3210,8656
96,95,51,49,0,0,0,0,1190,1190,1190,1190,0,0,0,0,3,522,1245,1400,2023,0,778,3210,8656
96,95,50,51,0,0,0,0,1190,1189,1190,1188,0,0,0,0,49,522,1245,1400,2023,0,778,3210,8656
100,99,95,88,0,0,0,0,1190,1191,1190,1190,0,0,0,0,5,522,1089,1400,2022,0,777,3210,8498
97,97,49,48,0,0,0,0,1190,1190,1190,1189,0,0,0,0,5,522,1245,1400,2023,0,777,3210,8655
95,98,49,50,0,0,0,0,1190,1189,1190,1189,0,0,0,0,39,522,1245,1400,2022,0,777,3210,8654
95,99,48,48,0,0,0,0,1190,1190,1190,1190,0,0,0,0,0,624,1245,1400,2023,0,778,3210,8656
97,99,93,94,0,0,0,0,1190,1190,1190,1190,0,0,0,0,13,624,1089,1556,2023,0,778,3210,8656
99,98,91,92,0,0,0,0,1190,1187,1190,1190,0,0,0,0,55,624,1245,1400,2022,0,777,3210,8654
97,97,55,52,0,0,0,0,1190,1190,1190,1189,0,0,0,0,2,624,1244,1400,2022,0,777,3210,8653
96,97,56,50,0,0,0,0,1190,1190,1190,1190,0,0,0,0,35,624,1245,1400,2023,0,777,3210,8655
99,99,65,67,0,0,0,0,1190,1190,1190,1191,0,0,0,0,42,624,1245,1400,2023,0,778,3210,8656
99,97,64,67,0,0,0,0,1190,1189,1189,1190,0,0,0,0,8,624,1245,1400,2023,0,778,3210,8656
98,96,47,47,0,0,0,0,1190,1190,1191,1189,0,0,0,0,2,624,1245,1400,2023,0,778,3210,8656
98,98,57,63,0,0,0,0,1190,1189,1191,1192,0,0,0,0,14,624,1089,1400,2022,0,777,3210,8498
98,99,46,44,0,0,0,0,1187,1190,1190,1189,0,0,0,0,16,624,1245,1245,2023,0,778,3210,8501
98,99,62,59,0,0,0,0,1190,1190,1190,1190,0,0,0,0,12,624,1245,1400,2023,0,778,3210,8656
98,98,46,45,0,0,0,0,1190,1188,1190,1190,0,0,0,0,15,522,1089,1400,2023,0,778,3210,8500
96,97,57,55,0,0,0,0,1190,1190,1190,1190,0,0,0,0,34,522,1089,1400,2023,0,778,3210,8500
98,97,76,76,0,0,0,0,1188,1187,1190,1190,0,0,0,0,11,522,1089,1556,2023,0,778,3210,8656
96,97,58,56,0,0,0,0,1190,1190,1190,1190,0,0,0,0,78,522,1245,1400,2022,0,778,3210,8655
98,96,47,45,0,0,0,0,1190,1190,1190,1190,0,0,0,0,30,522,1245,1245,2023,0,778,3210,8501
94,96,58,57,0,0,0,0,1190,1190,1190,1189,0,0,0,0,2,522,1244,1400,2022,0,777,3210,8653
98,96,60,57,0,0,0,0,1190,1192,1190,1190,0,0,0,0,93,522,1245,1400,2023,0,778,3210,8656
96,93,42,43,0,0,0,0,1189,1190,1190,1190,0,0,0,0,58,522,1245,1244,2022,0,777,3210,8498
96,94,54,59,0,0,0,0,1188,1190,1190,1190,0,0,0,0,12,522,1245,1400,2023,0,778,3210,8656
99,98,79,78,0,0,0,0,1190,1190,1189,1190,0,0,0,0,0,522,1245,1400,2023,0,778,3210,8656
96,97,55,51,0,0,0,0,1190,1189,1190,1190,0,0,0,0,14,522,1244,1400,2022,0,777,3210,8653
95,97,47,50,0,0,0,0,1190,1190,1190,1190,0,0,0,0,63,522,1245,1245,2023,0,778,3210,8501
99,100,99,98,0,0,0,0,1190,1190,1190,1190,0,0,0,0,65,522,1089,1555,2022,0,777,3210,8653
99,98,74,74,0,0,0,0,1190,1189,1190,1190,0,0,0,0,18,522,1089,1400,2023,0,778,3210,8500
94,96,53,54,0,0,0,0,1190,1190,1190,1188,0,0,0,0,27,522,1245,1400,2023,0,778,3210,8656
94,95,51,52,0,0,0,0,1188,1191,1189,1190,0,0,0,0,12,522,1244,1400,2022,0,777,3210,8653
99,96,71,69,0,0,0,0,1190,1192,1190,1191,0,0,0,0,11,522,1245,1400,2023,0,778,3210,8656
96,96,57,62,0,0,0,0,1189,1192,1189,1190,0,0,0,0,7,522,1244,1400,2022,0,777,3210,8653
95,98,56,56,0,0,0,0,1190,1186,1190,1190,0,0,0,0,18,522,1245,1400,2023,0,778,3210,8656
98,93,41,40,0,0,0,0,1190,1190,1189,1190,0,0,0,0,9,522,1089,1245,2023,0,778,3210,8345
96,98,48,44,0,0,0,0,1190,1190,1190,1189,0,0,0,0,27,522,1245,1400,2023,0,778,3210,8656
94,97,52,51,0,0,0,0,1190,1190,1190,1190,0,0,0,0,21,522,1245,1400,2023,0,778,3210,8656
99,96,53,50,0,0,0,0,1190,1190,1190,1189,0,0,0,0,3,522,1089,1400,2023,0,778,3210,8500
96,96,55,50,0,0,0,0,1190,1190,1190,1190,0,0,0,0,68,522,1245,1400,2023,0,778,3210,8656
94,99,45,40,0,0,0,0,1189,1189,1190,1191,0,0,0,0,3,522,1089,1245,2023,0,778,3210,8345
99,100,83,83,0,0,0,0,1190,1191,1190,1189,0,0,0,0,36,522,1245,1400,2022,0,777,3210,8654
97,97,44,46,0,0,0,0,1190,1189,1189,1189,0,0,0,0,14,624,1245,1400,2023,0,778,3210,8656
96,100,55,52,0,0,0,0,1190,1189,1190,1190,0,0,0,0,46,624,1245,1400,2023,0,778,3210,8656
96,98,50,50,0,0,0,0,1186,1190,1190,1190,0,0,0,0,15,624,1245,1400,2023,0,778,3210,8656
97,100,60,57,0,0,0,0,1190,1190,1190,1190,0,0,0,0,9,624,1089,1400,2022,0,777,3210,8498
98,99,70,72,0,0,0,0,1190,1190,1190,1190,0,0,0,0,10,624,1245,1400,2023,0,778,3210,8656
99,98,97,98,0,0,0,0,1190,1189,1190,1189,0,0,0,0,63,624,1245,1556,2023,0,778,3210,8812
98,99,65,61,0,0,0,0,1190,1188,1190,1189,0,0,0,0,33,624,1089,1400,2023,0,778,3210,8500
99,99,78,76,0,0,0,0,1190,1190,1189,1190,0,0,0,0,17,624,1245,1400,2023,0,778,3210,8656
96,97,54,55,0,0,0,0,1189,1190,1188,1189,0,0,0,0,59,624,1245,1400,2022,0,777,3210,8654
97,97,48,44,0,0,0,0,1189,1190,1190,1191,0,0,0,0,67,624,1245,1400,2023,0,777,3210,8655
99,98,59,61,0,0,0,0,1190,1191,1191,1192,0,0,0,0,29,624,1245,1400,2023,0,778,3210,8656
98,98,67,63,0,0,0,0,1190,1190,1190,1190,0,0,0,0,21,624,1245,1400,2023,0,778,3210,8656
97,97,53,54,0,0,0,0,1190,1186,1191,1190,0,0,0,0,28,522,1089,1400,2023,0,778,3210,8500
94,96,45,47,0,0,0,0,1188,1190,1190,1190,0,0,0,0,13,522,1244,1244,2022,0,777,3210,8497
98,95,69,65,0,0,0,0,1189,1190,1189,1189,0,0,0,0,65,522,1245,1400,2022,0,777,3210,8654
95,98,62,62,0,0,0,0,1190,1189,1190,1186,0,0,0,0,7,522,1245,1400,2023,0,778,3210,8656
96,95,57,54,0,0,0,0,1190,1190,1190,1190,0,0,0,0,15,522,1245,1400,2023,0,778,3210,8656
96,99,44,42,0,0,0,0,1191,1190,1190,1190,0,0,0,0,16,522,1245,1245,2023,0,778,3210,8501
96,94,50,51,0,0,0,0,1189,1190,1190,1185,0,0,0,0,71,522,1245,1400,2022,0,777,3210,8654
96,95,46,45,0,0,0,0,1190,1189,1188,1190,0,0,0,0,53,522,1245,1245,2023,0,778,3210,8501
98,94,51,53,0,0,0,0,1189,1190,1190,1189,0,0,0,0,13,522,1089,1400,2023,0,777,3210,8499
95,98,45,43,0,0,0,0,1190,1190,1189,1190,0,0,0,0,3,522,1245,1245,2023,0,778,3210,8501
98,96,76,77,0,0,0,0,1189,1190,1190,1190,0,0,0,0,21,522,1245,1400,2022,0,777,3210,8654
98,94,60,65,0,0,0,0,1190,1190,1190,1190,0,0,0,0,44,522,1245,1400,2023,0,778,3210,8656
96,97,75,78,0,0,0,0,1189,1190,1190,1190,0,0,0,0,50,522,1089,1400,2023,0,778,3210,8500
98,98,98,94,0,0,0,0,1190,1190,1189,1190,0,0,0,0,17,522,1089,1555,2022,0,777,3210,8653
96,95,48,50,0,0,0,0,1190,1190,1190,1190,0,0,0,0,6,624,1245,1400,2023,0,778,3210,8656
97,99,55,54,0,0,0,0,1189,1190,1190,1190,0,0,0,0,15,624,1245,1400,2022,0,777,3210,8654
96,96,50,47,0,0,0,0,1189,1188,1190,1190,0,0,0,0,6,624,1245,1400,2023,0,778,3210,8656
96,97,62,63,0,0,0,0,1188,1190,1186,1190,0,0,0,0,26,522,1245,1400,2023,0,778,3210,8656
98,97,71,71,0,0,0,0,1190,1190,1189,1190,0,0,0,0,13,522,1244,1400,2022,0,777,3210,8653
96,97,50,55,0,0,0,0,1190,1190,1190,1190,0,0,0,0,5,522,1089,1400,2023,0,778,3210,8500
97,96,45,41,0,0,0,0,1190,1190,1190,1189,0,0,0,0,69,522,1245,1244,2022,0,777,3210,8498
96,97,51,51,0,0,0,0,1188,1190,1190,1190,0,0,0,0,8,522,1245,1400,2023,0,778,3210,8656
96,97,47,47,0,0,0,0,1190,1190,1190,1188,0,0,0,0,3,522,1089,1245,2023,0,778,3210,8345
97,94,56,50,0,0,0,0,1190,1190,1190,1190,0,0,0,0,57,522,1089,1400,2023,0,778,3210,8500
97,96,49,49,0,0,0,0,1190,1190,1189,1190,0,0,0,0,19,522,1245,1400,2023,0,778,3210,8656
96,96,60,59,0,0,0,0,1190,1190,1190,1189,0,0,0,0,39,522,1244,1400,2022,0,777,3210,8653
99,99,76,78,0,0,0,0,1189,1189,1189,1190,0,0,0,0,95,522,1089,1400,2023,0,778,3210,8500
97,97,45,44,0,0,0,0,1190,1190,1190,1190,0,0,0,0,30,522,1089,1400,2023,0,778,3210,8500
97,96,60,57,0,0,0,0,1190,1190,1190,1190,0,0,0,0,79,522,1244,1400,2022,0,777,3210,8653
94,97,47,48,0,0,0,0,1190,1190,1189,1190,0,0,0,0,41,522,1245,1400,2023,0,778,3210,8656
97,95,56,53,0,0,0,0,1189,1189,1189,1190,0,0,0,0,67,522,1245,1400,2022,0,777,3210,8654
98,97,65,65,0,0,0,0,1190,1189,1190,1190,0,0,0,0,14,522,1245,1400,2023,0,778,3210,8656
99,100,99,97,0,0,0,0,1189,1190,1190,1190,0,0,0,0,11,522,1245,1556,2023,0,778,3210,8812
97,99,81,84,0,0,0,0,1190,1190,1190,1191,0,0,0,0,16,522,1245,1400,2023,0,778,3210,8656
100,96,72,71,0,0,0,0,1190,1190,1190,1190,0,0,0,0,6,522,1245,1400,2022,0,777,3250,8694
96,96,51,47,0,0,0,0,1190,1190,1190,1188,0,0,0,0,1,522,1245,1400,2023,0,778,3210,8656
96,97,51,50,0,0,0,0,1190,1190,1190,1193,0,0,0,0,13,522,1245,1400,2023,0,778,3210,8656
