CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
57,54,50,63,50,30,46,36,2259,2258,2257,2258,2259,2258,2258,2258,4,1032,2017,5587,1707,0,931,3170,13412
50,41,61,71,14,15,16,25,2257,2260,2260,2258,2257,2258,2257,2253,4,1032,2017,5432,1707,0,931,3170,13257
41,27,38,72,15,16,9,33,2258,2256,2257,2256,2256,2254,2256,2257,64,1032,2017,5276,1707,0,931,3170,13101
57,58,46,80,38,35,46,30,2257,2258,2258,2258,2259,2256,2257,2257,40,1032,2017,5276,1707,0,931,3170,13101
63,66,84,66,53,38,30,38,2259,2255,2256,2258,2258,2257,2257,2255,16,905,2017,5587,1707,0,931,3170,13412
76,50,69,58,61,83,45,58,2258,2252,2258,2256,2257,2257,2257,2257,42,905,2016,5895,1706,0,930,3170,13717
76,75,63,75,54,69,58,58,2258,2258,2258,2256,2257,2256,2258,2258,42,905,2015,6357,1705,0,930,3210,14217
80,80,87,69,73,84,85,85,2257,2257,2257,2258,2257,2259,2258,2259,58,905,2015,6668,1705,0,1085,3210,14683
75,78,90,83,84,80,61,76,2258,2258,2257,2258,2256,2257,2257,2257,22,905,2015,7130,1860,0,1085,3210,15300
75,71,73,76,92,76,53,61,2256,2255,2253,2256,2258,2255,2258,2258,34,905,1860,7285,1860,0,1085,3210,15300
76,75,50,53,33,25,46,30,2259,2257,2256,2256,2258,2259,2257,2258,50,905,1860,6823,1705,0,1085,3210,14683
53,66,78,57,73,53,57,41,2258,2258,2258,2259,2257,2258,2257,2259,0,905,1860,6823,1705,0,1085,3210,14683
80,69,78,73,58,64,71,71,2257,2258,2258,2258,2259,2259,2257,2258,16,905,1860,7133,1705,0,1085,3290,15073
85,87,69,85,61,69,86,85,2256,2258,2258,2255,2258,2265,2258,2257,60,905,1860,7285,1860,0,1085,3330,15420
92,90,85,84,46,61,76,75,2260,2256,2258,2258,2257,2258,2258,2258,30,905,1860,7440,1860,0,1085,3290,15535
83,84,91,91,76,90,92,100,2258,2257,2257,2258,2258,2258,2257,2255,70,905,1860,7595,1860,0,1085,3290,15690
75,78,85,76,61,50,66,100,2258,2259,2256,2256,2261,2257,2258,2257,14,905,2015,7750,1860,0,1085,3290,16000
93,100,90,92,92,92,93,86,2259,2258,2259,2257,2259,2258,2257,2258,21,905,1860,8057,1859,0,1084,3330,16190
92,100,100,100,100,100,100,92,2257,2258,2258,2258,2258,2257,2258,2258,24,905,1859,8366,1859,0,1084,3290,16458
90,78,92,100,85,100,100,81,2258,2259,2258,2257,2258,2254,2258,2258,46,905,1859,8521,1859,0,1084,3290,16613
84,81,84,92,83,81,92,84,2258,2259,2258,2257,2257,2256,2259,2257,48,1032,1859,8521,1859,0,1084,3290,16613
76,83,91,92,76,80,72,54,2257,2257,2257,2257,2257,2257,2256,2258,55,1032,2014,8366,1859,0,1084,3290,16613
81,100,83,92,66,50,69,78,2257,2256,2257,2254,2257,2256,2257,2257,32,1032,2324,8363,1859,0,1084,3290,16920
86,93,78,78,60,54,76,69,2257,2257,2257,2257,2255,2255,2258,2258,24,1032,2169,8363,1859,0,1239,3290,16920
83,100,91,66,75,78,69,76,2258,2258,2258,2258,2255,2258,2258,2255,4,1032,2324,8208,1859,0,1239,3290,16920
92,100,76,91,83,84,84,84,2259,2258,2257,2258,2257,2258,2257,2258,72,1032,2324,8363,1859,0,1239,3250,17035
75,100,69,84,78,76,76,83,2258,2262,2259,2258,2257,2259,2259,2258,19,1032,2324,8363,1859,0,1239,3290,17075
64,100,92,93,78,75,80,69,2257,2258,2258,2258,2256,2258,2258,2256,24,1032,2324,8208,1859,0,1239,3290,16920
92,100,84,84,75,91,69,78,2258,2258,2258,2257,2258,2259,2259,2257,11,1032,2324,8208,1859,0,1239,3290,16920
90,100,81,83,64,54,55,76,2256,2259,2257,2259,2258,2259,2256,2258,40,1032,2324,8208,1859,0,1239,3290,16920
92,100,76,63,50,53,53,61,2257,2258,2257,2255,2257,2257,2258,2256,56,1032,2324,8057,1859,0,1084,3250,16574
83,92,83,71,53,58,50,64,2257,2257,2257,2258,2257,2258,2258,2257,6,1032,2324,7902,1859,0,1084,3370,16539
86,83,61,72,53,100,78,75,2258,2258,2256,2258,2258,2258,2258,2257,71,1032,2479,7902,1859,0,1239,3410,16889
90,76,100,76,72,100,50,64,2258,2259,2259,2258,2258,2258,2258,2259,65,1032,2479,7902,1859,0,1239,3410,16889
78,83,84,78,80,100,76,83,2253,2255,2258,2259,2257,2260,2258,2258,53,1032,2479,8057,1859,0,1239,3370,17004
92,92,85,100,92,100,92,84,2257,2258,2257,2259,2257,2257,2257,2257,22,1032,2479,8208,1858,0,1239,3330,17114
92,100,92,93,100,92,100,92,2258,2256,2257,2259,2259,2258,2258,2258,21,1032,2478,8518,1858,0,1239,3330,17423
93,93,78,93,87,86,100,100,2258,2258,2257,2258,2258,2258,2258,2258,55,1032,2323,8673,1858,0,1239,3290,17383
93,92,82,92,100,92,92,92,2258,2258,2257,2253,2258,2257,2258,2257,75,1032,2323,8673,1858,0,1239,3290,17383
