CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,,
41,41,81,53,0,0,0,0,1803,1804,1804,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
30,46,50,76,0,0,0,0,1804,1803,1804,1809,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
46,41,64,69,0,0,0,0,1804,1801,1804,1801,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
18,41,50,66,0,0,0,0,1806,1804,1800,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
41,41,84,50,0,0,0,0,1804,1802,1803,1802,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
38,27,54,72,0,0,0,0,1804,1806,1801,1804,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
42,45,57,71,0,0,0,0,1803,1799,1803,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
45,41,69,45,0,0,0,0,1804,1804,1804,1805,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
46,58,54,35,0,0,0,0,1804,1804,1803,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
33,69,41,69,0,0,0,0,1800,1801,1805,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
50,41,45,54,0,0,0,0,1804,1804,1804,1804,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
54,58,69,33,0,0,0,0,1805,1805,1804,1804,0,0,0,0,12,905,1088,2020,2176,1088,932,3250,10554,,
38,21,57,83,0,0,0,0,1804,1803,1800,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
53,38,63,66,0,0,0,0,1803,1804,1804,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
46,38,58,50,0,0,0,0,1801,1803,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
50,35,46,80,0,0,0,0,1800,1804,1803,1802,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
33,50,46,66,0,0,0,0,1804,1805,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
60,46,61,57,0,0,0,0,1804,1804,1804,1799,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
41,38,81,33,0,0,0,0,1801,1803,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
41,27,76,58,0,0,0,0,1804,1804,1804,1804,0,0,0,0,11,905,1088,2020,2176,1088,932,3250,10554,,
54,53,53,33,0,0,0,0,1804,1804,1804,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
53,58,53,38,0,0,0,0,1804,1804,1804,1804,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
58,60,41,46,0,0,0,0,1804,1804,1801,1799,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
33,45,50,81,0,0,0,0,1804,1804,1802,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
25,33,58,66,0,0,0,0,1805,1804,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
50,69,58,50,0,0,0,0,1804,1800,1801,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
66,46,33,53,0,0,0,0,1804,1803,1806,1803,0,0,0,0,2,905,1088,2020,2176,1088,932,3250,10554,,
69,46,38,53,0,0,0,0,1802,1804,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
58,61,61,50,0,0,0,0,1804,1802,1803,1803,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
69,36,27,33,0,0,0,0,1804,1804,1805,1804,0,0,0,0,3,905,1088,2020,2176,1088,932,3250,10554,,
57,69,53,46,0,0,0,0,1805,1804,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
61,50,50,38,0,0,0,0,1804,1801,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
61,81,46,45,0,0,0,0,1804,1804,1808,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
41,30,66,53,0,0,0,0,1802,1804,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
58,66,38,53,0,0,0,0,1804,1803,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
61,54,66,54,0,0,0,0,1803,1804,1804,1803,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
50,53,33,53,0,0,0,0,1804,1803,1804,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
27,54,76,30,0,0,0,0,1803,1808,1804,1800,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
50,33,50,85,0,0,0,0,1804,1804,1805,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
36,25,54,66,0,0,0,0,1804,1801,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
27,53,46,84,0,0,0,0,1804,1802,1803,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
50,45,18,76,0,0,0,0,1803,1804,1804,1803,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
54,41,41,61,0,0,0,0,1804,1804,1804,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
57,33,69,66,0,0,0,0,1804,1804,1804,1802,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
66,30,50,50,0,0,0,0,1804,1804,1799,1804,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
66,46,61,58,0,0,0,0,1803,1804,1804,1803,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
36,25,61,58,0,0,0,0,1804,1804,1804,1802,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
60,46,60,36,0,0,0,0,1803,1805,1803,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
53,42,60,66,0,0,0,0,1804,1802,1802,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
50,58,36,38,0,0,0,0,1804,1803,1805,1804,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
50,63,50,58,0,0,0,0,1803,1804,1804,1805,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
41,61,50,61,0,0,0,0,1804,1805,1804,1805,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
83,61,16,41,0,0,0,0,1804,1804,1801,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
66,53,69,20,0,0,0,0,1804,1804,1803,1802,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
50,27,72,46,0,0,0,0,1804,1804,1804,1803,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
50,50,75,30,0,0,0,0,1804,1798,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
50,46,76,61,0,0,0,0,1803,1803,1804,1803,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
46,41,54,46,0,0,0,0,1802,1804,1803,1804,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
36,58,50,61,0,0,0,0,1803,1804,1805,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
71,69,46,41,0,0,0,0,1800,1803,1804,1803,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
61,53,50,41,0,0,0,0,1804,1800,1802,1801,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
61,41,27,69,0,0,0,0,1804,1803,1806,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
53,36,60,71,0,0,0,0,1806,1804,1804,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
50,41,40,72,0,0,0,0,1804,1804,1806,1797,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
75,50,53,41,0,0,0,0,1803,1801,1804,1802,0,0,0,0,3,905,1088,2020,2176,1088,932,3250,10554,,
53,50,41,60,0,0,0,0,1807,1804,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
69,41,50,57,0,0,0,0,1804,1804,1805,1806,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
33,33,75,50,0,0,0,0,1800,1800,1803,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
53,20,78,54,0,0,0,0,1804,1804,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
54,33,75,38,0,0,0,0,1805,1804,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,777,3250,10399,,
46,27,50,76,0,0,0,0,1803,1803,1804,1804,0,0,0,0,3,905,1088,2020,2176,1088,932,3250,10554,,
53,42,83,45,0,0,0,0,1804,1804,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
53,33,84,58,0,0,0,0,1804,1804,1803,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
27,46,58,61,0,0,0,0,1802,1804,1804,1804,0,0,0,0,6,905,1088,2020,2175,1088,932,3250,10553,,
41,63,61,66,0,0,0,0,1804,1802,1804,1804,0,0,0,0,7,905,1088,2020,2175,1088,932,3250,10553,,
40,53,75,41,0,0,0,0,1803,1804,1804,1804,0,0,0,0,6,905,1088,2020,2175,1088,932,3250,10553,,
54,46,33,63,0,0,0,0,1800,1804,1804,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
61,58,33,58,0,0,0,0,1804,1804,1804,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
58,27,50,50,0,0,0,0,1804,1804,1803,1804,0,0,0,0,1,905,1088,2020,2176,1088,932,3250,10554,,
71,64,66,18,0,0,0,0,1803,1804,1802,1803,0,0,0,0,11,905,1088,2020,2176,1088,932,3250,10554,,
53,41,84,40,0,0,0,0,1804,1804,1804,1803,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
54,50,50,50,0,0,0,0,1803,1804,1803,1803,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
78,75,38,46,0,0,0,0,1803,1804,1804,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
41,41,54,61,0,0,0,0,1803,1805,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
50,83,54,46,0,0,0,0,1803,1804,1803,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
38,53,64,36,0,0,0,0,1804,1804,1804,1804,0,0,0,0,7,905,1088,2176,2176,1088,932,3250,10710,,
46,50,66,54,0,0,0,0,1801,1804,1799,1803,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
42,64,60,53,0,0,0,0,1804,1803,1803,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
58,50,54,50,0,0,0,0,1804,1803,1803,1801,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
61,50,41,54,0,0,0,0,1804,1799,1804,1804,0,0,0,0,11,905,1088,2020,2176,1088,932,3250,10554,,
54,58,41,61,0,0,0,0,1804,1804,1804,1804,0,0,0,0,9,905,1088,2176,2020,1088,932,3250,10554,,
41,27,69,70,0,0,0,0,1806,1804,1803,1804,0,0,0,0,1,905,1088,2020,2020,1088,932,3250,10398,,
50,46,53,69,0,0,0,0,1804,1804,1803,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
25,41,58,63,0,0,0,0,1803,1803,1804,1804,0,0,0,0,8,905,1088,2020,2020,1088,777,3250,10243,,
50,54,41,58,0,0,0,0,1803,1803,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
64,66,58,33,0,0,0,0,1801,1803,1803,1804,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
58,27,57,45,0,0,0,0,1804,1804,1804,1803,0,0,0,0,8,905,1088,2020,2020,1088,932,3250,10398,,
71,42,46,50,0,0,0,0,1804,1804,1804,1802,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
63,45,58,60,0,0,0,0,1804,1802,1806,1804,0,0,0,0,10,905,1088,2020,2176,1088,932,3250,10554,,
41,54,53,69,0,0,0,0,1804,1803,1804,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
42,66,46,50,0,0,0,0,1802,1809,1799,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
53,61,58,38,0,0,0,0,1805,1803,1804,1803,0,0,0,0,8,905,1088,2020,2020,1088,932,3250,10398,,
38,57,64,50,0,0,0,0,1803,1804,1804,1804,0,0,0,0,3,905,1088,2020,2176,1088,932,3250,10554,,
41,61,41,71,0,0,0,0,1804,1803,1804,1806,0,0,0,0,10,905,1088,2020,2176,1088,932,3250,10554,,
53,61,61,27,0,0,0,0,1806,1801,1801,1803,0,0,0,0,8,905,1088,2020,2020,1088,932,3250,10398,,
41,41,54,58,0,0,0,0,1805,1802,1804,1804,0,0,0,0,3,905,1088,2020,2176,1088,932,3250,10554,,
66,38,50,63,0,0,0,0,1804,1804,1804,1801,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
46,40,54,53,0,0,0,0,1803,1803,1802,1804,0,0,0,0,7,905,1088,2020,2020,1088,777,3250,10243,,
50,42,64,41,0,0,0,0,1804,1804,1808,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
33,38,92,58,0,0,0,0,1804,1804,1801,1798,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
58,41,46,57,0,0,0,0,1804,1801,1798,1803,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
61,58,36,50,0,0,0,0,1805,1803,1804,1804,0,0,0,0,2,905,1088,2020,2176,1088,932,3250,10554,,
57,72,36,50,0,0,0,0,1804,1804,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
58,40,46,64,0,0,0,0,1804,1804,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
53,50,71,53,0,0,0,0,1802,1804,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
75,53,41,64,0,0,0,0,1804,1804,1803,1800,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
41,25,66,58,0,0,0,0,1801,1804,1804,1803,0,0,0,0,3,905,1088,2020,2176,1088,932,3250,10554,,
58,69,42,61,0,0,0,0,1802,1803,1804,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
66,66,45,45,0,0,0,0,1804,1804,1804,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
46,53,66,41,0,0,0,0,1804,1804,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
66,54,41,40,0,0,0,0,1804,1804,1804,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
50,46,83,53,0,0,0,0,1803,1801,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
54,54,33,41,0,0,0,0,1804,1804,1804,1802,0,0,0,0,2,905,1088,2020,2176,1088,932,3250,10554,,
63,53,58,46,0,0,0,0,1798,1803,1804,1805,0,0,0,0,3,905,1088,2020,2176,1088,932,3250,10554,,
50,50,54,30,0,0,0,0,1804,1804,1804,1804,0,0,0,0,8,905,1088,2020,2020,1088,777,3250,10243,,
50,71,57,42,0,0,0,0,1805,1804,1804,1804,0,0,0,0,8,905,1088,2020,2020,1088,932,3250,10398,,
75,46,54,45,0,0,0,0,1802,1804,1804,1804,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
58,53,71,50,0,0,0,0,1804,1804,1804,1806,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
54,25,69,71,0,0,0,0,1804,1806,1800,1806,0,0,0,0,4,905,1088,2176,2176,1088,932,3250,10710,,
64,50,69,45,0,0,0,0,1803,1804,1801,1804,0,0,0,0,12,905,1088,2176,2176,1088,932,3250,10710,,
50,41,41,76,0,0,0,0,1804,1804,1804,1804,0,0,0,0,3,905,1088,2176,2176,1088,932,3250,10710,,
27,33,72,69,0,0,0,0,1805,1804,1803,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
53,53,78,58,0,0,0,0,1804,1804,1803,1803,0,0,0,0,8,905,1088,2176,2176,1088,932,3250,10710,,
58,57,27,50,0,0,0,0,1804,1804,1803,1804,0,0,0,0,5,905,1088,2176,2176,1088,932,3250,10710,,
66,45,61,57,0,0,0,0,1804,1803,1804,1803,0,0,0,0,10,905,1088,2020,2176,1088,932,3250,10554,,
53,64,69,50,0,0,0,0,1804,1803,1804,1804,0,0,0,0,7,905,1088,2020,2020,1088,932,3250,10398,,
36,50,50,50,0,0,0,0,1803,1804,1804,1801,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
30,75,45,54,0,0,0,0,1804,1801,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
61,66,50,46,0,0,0,0,1805,1804,1804,1807,0,0,0,0,9,905,1088,2020,2020,1088,932,3250,10398,,
66,54,41,46,0,0,0,0,1804,1805,1803,1804,0,0,0,0,3,905,1088,2020,2176,1088,932,3250,10554,,
69,66,60,53,0,0,0,0,1802,1800,1804,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
70,58,33,50,0,0,0,0,1804,1802,1804,1804,0,0,0,0,4,905,1088,2176,2176,1088,932,3250,10710,,
57,50,50,53,0,0,0,0,1804,1804,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
61,41,71,63,0,0,0,0,1804,1807,1803,1804,0,0,0,0,8,905,1088,2176,2020,1088,932,3250,10554,,
36,33,54,69,0,0,0,0,1804,1804,1804,1803,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
50,50,69,66,0,0,0,0,1803,1804,1804,1804,0,0,0,0,10,905,1088,2020,2176,1088,932,3250,10554,,
57,38,58,72,0,0,0,0,1805,1800,1802,1812,0,0,0,0,4,905,1088,2176,2176,1088,932,3250,10710,,
63,38,60,76,0,0,0,0,1803,1804,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
40,35,54,58,0,0,0,0,1804,1803,1802,1804,0,0,0,0,1,905,1088,2176,2176,1088,932,3250,10710,,
41,69,53,54,0,0,0,0,1803,1800,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
41,25,66,78,0,0,0,0,1803,1803,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
58,41,57,45,0,0,0,0,1803,1804,1804,1804,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
50,50,30,66,0,0,0,0,1804,1804,1804,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
61,41,76,58,0,0,0,0,1804,1803,1807,1806,0,0,0,0,11,905,1088,2020,2175,1088,932,3250,10553,,
75,33,50,50,0,0,0,0,1803,1803,1803,1804,0,0,0,0,7,905,1088,2020,2175,1088,932,3250,10553,,
64,53,63,53,0,0,0,0,1801,1803,1804,1805,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
36,54,41,69,0,0,0,0,1804,1803,1804,1802,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
36,50,73,46,0,0,0,0,1803,1805,1798,1800,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
61,75,50,36,0,0,0,0,1804,1803,1803,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
76,50,41,27,0,0,0,0,1804,1803,1803,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
63,72,46,46,0,0,0,0,1803,1807,1806,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
53,53,46,66,0,0,0,0,1803,1803,1806,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
41,50,60,41,0,0,0,0,1803,1804,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
33,69,61,50,0,0,0,0,1804,1806,1804,1804,0,0,0,0,6,905,1088,2020,2176,1088,932,3250,10554,,
33,53,53,76,0,0,0,0,1803,1803,1805,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
50,50,66,33,0,0,0,0,1804,1803,1803,1803,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
58,61,46,69,0,0,0,0,1804,1804,1802,1804,0,0,0,0,9,905,1088,2176,2176,1088,932,3250,10710,,
72,60,27,46,0,0,0,0,1804,1805,1804,1802,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
42,54,41,61,0,0,0,0,1804,1808,1803,1813,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
71,50,45,53,0,0,0,0,1804,1803,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
27,58,50,36,0,0,0,0,1803,1804,1804,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
58,38,46,53,0,0,0,0,1803,1803,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
86,61,46,53,0,0,0,0,1804,1800,1802,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
50,66,38,50,0,0,0,0,1804,1802,1802,1803,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
66,27,53,54,0,0,0,0,1804,1803,1804,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
50,41,75,46,0,0,0,0,1804,1802,1803,1804,0,0,0,0,6,905,1088,2020,2020,1088,932,3250,10398,,
36,45,46,69,0,0,0,0,1804,1804,1803,1804,0,0,0,0,6,905,1088,2020,2175,1088,932,3250,10553,,
45,57,69,38,0,0,0,0,1804,1802,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
30,33,66,72,0,0,0,0,1804,1799,1804,1802,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
38,41,58,72,0,0,0,0,1804,1804,1803,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
27,57,81,53,0,0,0,0,1803,1802,1802,1803,0,0,0,0,5,905,1088,2020,2020,1088,932,3250,10398,,
46,36,53,38,0,0,0,0,1802,1804,1807,1804,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
54,40,86,41,0,0,0,0,1802,1805,1804,1803,0,0,0,0,8,905,1088,2020,2020,1088,932,3250,10398,,
38,25,72,58,0,0,0,0,1803,1804,1803,1802,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
42,46,50,75,0,0,0,0,1803,1804,1804,1804,0,0,0,0,7,905,1088,2020,2176,1088,932,3250,10554,,
33,50,64,66,0,0,0,0,1803,1804,1804,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
45,16,61,61,0,0,0,0,1804,1805,1808,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
58,41,58,66,0,0,0,0,1804,1803,1804,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
75,46,25,36,0,0,0,0,1804,1804,1804,1804,0,0,0,0,5,905,1088,2020,2176,1088,932,3250,10554,,
64,66,53,53,0,0,0,0,1803,1804,1805,1805,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
45,50,46,41,0,0,0,0,1806,1803,1805,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
57,50,40,36,0,0,0,0,1801,1807,1804,1803,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
71,33,46,56,0,0,0,0,1804,1805,1802,1803,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
50,53,50,50,0,0,0,0,1803,1804,1798,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
84,45,36,27,0,0,0,0,1803,1804,1801,1803,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
72,61,38,46,0,0,0,0,1804,1803,1804,1803,0,0,0,0,7,905,1088,2020,2020,1088,932,3250,10398,,
50,61,25,38,0,0,0,0,1804,1802,1803,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
66,54,33,50,0,0,0,0,1804,1803,1803,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
50,58,46,50,0,0,0,0,1804,1804,1803,1804,0,0,0,0,9,905,1088,2020,2176,1088,932,3250,10554,,
75,53,36,33,0,0,0,0,1802,1804,1804,1804,0,0,0,0,4,905,1088,2020,2176,1088,932,3250,10554,,
50,46,69,46,0,0,0,0,1803,1804,1802,1801,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
66,61,46,30,0,0,0,0,1804,1804,1804,1804,0,0,0,0,8,905,1088,2020,2176,1088,932,3250,10554,,
