CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,,
8,33,21,16,51,58,17,44,2258,2256,2257,2256,2258,2256,2258,2256,0,1377,3411,4495,2945,0,775,3330,14956,,
21,57,22,23,33,54,34,26,2258,2259,2256,2256,2257,2257,2256,2254,25,1377,3718,4803,3098,0,929,3370,15918,,
20,78,22,9,58,11,43,12,2257,2257,2258,2256,2258,2257,2257,2255,34,1377,3255,4495,3100,0,930,3370,15150,,
29,54,12,39,36,47,38,37,2255,2257,2257,2256,2257,2257,2258,2257,16,1377,3410,4960,3100,0,930,3370,15770,,
17,82,8,11,21,56,7,40,2256,2255,2257,2252,2258,2257,2253,2256,29,1377,3411,4652,2945,0,930,3370,15308,,
24,73,10,10,20,55,6,41,2257,2258,2251,2251,2257,2257,2263,2256,19,1377,3256,4497,2945,0,775,3330,14803,,
39,21,15,50,49,20,15,31,2257,2257,2257,2256,2256,2263,2255,2256,34,1377,3256,4342,2946,0,775,3330,14649,,
23,82,10,37,48,20,11,12,2259,2256,2253,2251,2254,2255,2257,2258,7,1377,3255,4342,2946,0,775,3330,14648,,
15,24,21,81,52,19,18,22,2258,2257,2258,2257,2258,2257,2253,2256,0,1377,3256,4495,2945,0,930,3330,14956,,
46,13,14,76,49,12,17,14,2253,2256,2255,2258,2256,2255,2256,2256,33,1377,3255,4340,2945,0,775,3330,14645,,
38,19,13,11,42,21,50,46,2257,2254,2257,2257,2258,2257,2256,2257,3,1377,3255,4495,2945,0,775,3330,14800,,
13,42,16,8,40,21,68,34,2257,2258,2255,2258,2257,2250,2256,2257,12,1377,3256,4495,2946,0,775,3330,14802,,
34,23,15,10,47,15,63,41,2258,2257,2257,2257,2261,2259,2260,2256,0,1377,3255,4495,2945,0,775,3330,14800,,
23,32,20,15,75,22,30,39,2256,2256,2258,2257,2257,2257,2258,2257,0,1377,3255,4650,3100,0,775,3370,15150,,
19,34,20,11,87,14,58,14,2256,2257,2254,2258,2257,2255,2261,2258,33,1377,3255,4650,2945,0,775,3330,14955,,
27,21,50,17,52,18,59,15,2259,2263,2258,2258,2258,2258,2257,2256,12,1377,3410,4650,3100,0,930,3330,15420,,
21,41,33,24,68,24,22,22,2250,2257,2259,2259,2258,2257,2256,2249,33,1377,3410,4650,3100,0,930,3330,15420,,
39,50,47,28,20,12,33,22,2257,2254,2257,2258,2258,2257,2258,2258,16,1377,3410,4650,3100,0,775,3330,15265,,
30,26,61,25,19,11,47,47,2258,2258,2259,2258,2256,2256,2255,2258,3,1377,3718,4803,3098,0,929,3370,15918,,
33,51,35,13,19,7,77,21,2256,2255,2261,2255,2259,2257,2255,2255,13,1377,3565,4650,3100,0,930,3370,15615,,
19,33,29,42,15,12,77,21,2258,2257,2256,2257,2258,2258,2256,2255,0,1377,3410,4495,3100,0,930,3330,15265,,
13,35,20,57,18,7,62,33,2254,2263,2261,2258,2258,2256,2256,2256,0,1377,3411,4497,2946,0,930,3330,15114,,
28,21,10,53,19,34,41,33,2257,2257,2256,2255,2257,2253,2257,2255,26,1377,3256,4497,2946,0,775,3330,14804,,
13,14,41,21,18,47,38,46,2254,2256,2257,2256,2256,2257,2257,2258,0,1377,3256,4495,2946,0,775,3330,14802,,
28,27,15,50,11,86,9,16,2254,2264,2257,2258,2257,2264,2256,2256,18,1377,3411,4497,2946,0,775,3330,14959,,
12,16,36,43,30,69,19,21,2257,2260,2259,2259,2259,2256,2256,2256,33,1377,3410,4495,2945,0,775,3330,14955,,
11,19,47,16,24,75,34,20,2260,2256,2257,2256,2258,2256,2253,2263,9,1377,3410,4495,2945,0,775,3330,14955,,
13,17,50,15,60,40,8,48,2258,2258,2257,2253,2258,2256,2253,2258,34,1377,3255,4495,2945,0,775,3330,14800,,
10,21,49,10,21,58,29,41,2252,2254,2257,2257,2255,2249,2257,2257,18,1377,3256,4497,2945,0,775,3330,14803,,
34,44,30,18,24,27,10,55,2258,2257,2257,2257,2258,2257,2257,2257,0,1377,3255,4495,2945,0,775,3330,14800,,
29,75,9,16,24,24,23,50,2254,2256,2258,2257,2258,2255,2249,2257,1,1377,3100,4805,2945,0,775,3330,14955,,
16,50,15,15,57,27,60,12,2256,2255,2257,2258,2257,2264,2259,2254,3,1377,3410,4650,2945,0,775,3330,15110,,
5,44,23,71,18,20,61,12,2258,2255,2256,2255,2258,2258,2261,2258,35,1377,3255,4650,2945,0,930,3370,15150,,
24,16,38,55,23,30,53,14,2263,2253,2258,2257,2257,2254,2258,2258,33,1377,3410,4495,2945,0,930,3330,15110,,
31,13,44,13,31,39,33,41,2257,2257,2257,2258,2258,2258,2258,2263,11,1377,3411,4495,2946,0,930,3330,15112,,
25,52,13,17,49,22,24,59,2257,2258,2263,2264,2264,2258,2257,2256,1,1377,3565,4805,3100,0,930,3330,15730,,
12,17,19,8,59,34,57,54,2256,2257,2262,2256,2256,2250,2254,2258,34,1377,3410,4495,3100,0,930,3330,15265,,
32,52,21,24,58,10,7,37,2257,2258,2258,2257,2258,2256,2257,2257,0,1377,3410,4650,2946,0,775,3330,15111,,
37,59,20,22,17,47,21,17,2259,2256,2257,2259,2256,2252,2257,2255,0,1377,3256,4497,3101,0,930,3330,15114,,
31,46,28,22,11,54,7,41,2258,2254,2254,2258,2258,2257,2257,2255,0,1377,3411,4497,2946,0,775,3330,14959,,
33,64,11,17,8,52,31,22,2259,2260,2257,2261,2257,2257,2260,2254,34,1377,3256,4497,2946,0,775,3330,14804,,
47,52,14,13,11,48,27,24,2257,2252,2258,2257,2257,2257,2258,2253,0,1377,3256,4342,2946,0,775,3330,14649,,
37,61,19,9,22,40,24,25,2255,2258,2258,2257,2256,2259,2251,2255,34,1377,3255,4495,2946,0,775,3330,14801,,
74,21,19,14,50,9,15,44,2260,2257,2263,2253,2257,2256,2256,2259,2,1377,3256,4495,3100,0,930,3330,15111,,
64,21,22,27,14,32,18,41,2258,2264,2251,2256,2257,2258,2257,2254,34,1377,3256,4497,2946,0,775,3330,14804,,
66,11,39,31,11,20,43,24,2258,2257,2257,2248,2258,2257,2257,2258,21,1377,3256,4497,2945,0,775,3330,14803,,
35,33,37,36,33,20,21,27,2259,2258,2258,2256,2258,2257,2257,2256,27,1377,3255,4495,2945,0,775,3330,14800,,
49,56,52,13,14,26,22,16,2258,2257,2258,2256,2258,2255,2258,2257,34,1377,3256,4650,2945,0,775,3330,14956,,
58,43,59,15,21,10,18,28,2258,2259,2259,2257,2255,2257,2253,2257,31,1377,3256,4497,2945,0,775,3330,14803,,
44,58,42,32,14,7,10,43,2259,2257,2259,2259,2259,2263,2257,2258,5,1377,3410,4650,2945,0,775,3330,15110,,
18,22,54,38,58,13,11,38,2259,2258,2255,2259,2258,2257,2259,2259,4,1377,3410,4650,3100,0,930,3370,15460,,
24,20,36,39,24,60,6,43,2261,2256,2256,2254,2258,2259,2256,2259,0,1377,3410,4650,3100,0,930,3330,15420,,
20,13,47,45,17,59,27,24,2259,2252,2257,2257,2260,2254,2257,2257,0,1377,3410,4805,3100,0,930,3370,15615,,
20,7,53,47,13,62,27,33,2258,2257,2256,2258,2258,2257,2256,2259,33,1377,3410,4650,3100,0,930,3370,15460,,
19,8,70,27,51,23,43,5,2258,2256,2263,2259,2257,2261,2258,2259,0,1377,3411,4497,3100,0,930,3330,15268,,
19,13,17,26,57,37,68,9,2258,2258,2256,2259,2255,2253,2258,2252,1,1377,3411,4650,3100,0,930,3370,15461,,
17,16,25,15,55,46,30,43,2255,2260,2251,2258,2258,2256,2260,2256,33,1377,3256,4497,2945,0,775,3330,14803,,
57,39,10,9,53,45,17,10,2255,2257,2257,2256,2257,2260,2260,2259,0,1377,3256,4342,2946,0,775,3330,14649,,
10,8,74,26,51,45,10,16,2258,2258,2258,2256,2259,2259,2258,2257,0,1377,3411,4342,3101,0,930,3330,15114,,
73,22,16,13,48,47,15,14,2260,2255,2258,2257,2253,2258,2253,2255,34,1377,3255,4650,3100,0,930,3330,15265,,
17,13,26,15,47,48,49,30,2258,2257,2259,2257,2258,2258,2261,2258,0,1377,3410,4495,3100,0,775,3330,15110,,
13,28,22,14,16,50,72,28,2254,2257,2258,2257,2256,2256,2257,2254,0,1377,3256,4495,3100,0,775,3330,14956,,
12,41,18,17,16,51,62,29,2257,2258,2257,2257,2257,2258,2258,2257,29,1377,3255,4495,2945,0,775,3330,14800,,
21,33,21,25,52,21,45,21,2250,2257,2257,2256,2258,2259,2255,2255,2,1377,3256,4342,2946,0,775,3330,14649,,
38,15,22,84,42,29,6,17,2259,2253,2254,2262,2258,2260,2262,2262,2,1377,3256,4497,2946,0,775,3330,14804,,
33,19,24,78,13,60,11,15,2258,2257,2256,2256,2258,2256,2257,2258,34,1377,3255,4650,3100,0,775,3330,15110,,
7,38,26,75,12,60,17,17,2257,2258,2259,2256,2258,2257,2258,2258,2,1377,3410,4650,3100,0,930,3330,15420,,
46,1,30,79,20,52,13,16,2258,2257,2258,2257,2258,2257,2258,2254,31,1377,3410,4495,3100,0,930,3330,15265,,
45,13,30,77,41,30,10,8,2257,2259,2251,2258,2253,2259,2256,2257,25,1377,3410,4650,3100,0,930,3330,15420,,
32,22,20,58,55,13,28,25,2254,2255,2256,2261,2258,2259,2257,2257,13,1377,3411,4650,3100,0,930,3330,15421,,
10,19,17,81,19,60,14,50,2256,2258,2259,2252,2259,2255,2259,2259,34,1377,3565,4805,3100,0,930,3370,15770,,
6,19,15,87,10,59,12,37,2259,2258,2258,2257,2257,2258,2258,2258,7,1377,3410,4650,3100,0,930,3330,15420,,
17,5,15,85,13,58,41,12,2257,2257,2252,2258,2256,2255,2253,2258,0,1377,3411,4497,3101,0,930,3330,15269,,
18,7,14,74,46,33,5,42,2257,2258,2259,2257,2256,2256,2259,2258,0,1377,3411,4497,3101,0,930,3330,15269,,
20,78,8,6,53,14,55,39,2257,2257,2258,2257,2256,2258,2258,2257,0,1377,2791,5427,2946,0,775,3290,15229,,
20,77,51,38,50,11,1,91,2258,2258,2258,2259,2258,2259,2257,2256,0,1377,1241,6052,2638,0,465,3170,13566,,
73,21,68,26,47,15,3,84,2257,2254,2256,2257,2258,2257,2257,2252,0,1377,1086,5895,2637,0,465,3170,13253,,
76,20,3,88,47,16,0,91,2257,2254,2251,2257,2258,2258,2257,2257,0,1377,1086,5897,2638,0,465,3170,13256,,
91,4,39,59,59,20,21,54,2260,2259,2258,2258,2258,2251,2258,2258,0,1377,1085,5584,2792,0,620,3290,13371,,
