CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
85,78,88,84,0,0,0,0,1804,1803,1803,1803,0,0,0,0,15,905,1865,2798,2176,0,932,3290,11061
78,74,79,82,0,0,0,0,1804,1804,1804,1804,0,0,0,0,3,905,2020,2953,2176,0,932,3290,11371
87,73,85,84,0,0,0,0,1804,1803,1804,1801,0,0,0,0,2,905,1865,2953,2176,0,932,3290,11216
98,97,95,95,0,0,0,0,1803,1804,1804,1803,0,0,0,0,45,905,1710,2953,2020,0,777,3250,10710
92,95,91,88,0,0,0,0,1804,1801,1803,1804,0,0,0,0,25,905,1710,2953,2176,0,932,3250,11021
90,93,91,98,0,0,0,0,1804,1804,1804,1803,0,0,0,0,2,905,1710,2953,2020,0,932,3250,10865
96,96,93,98,0,0,0,0,1804,1804,1804,1804,0,0,0,0,50,905,1555,2953,2020,0,777,3250,10555
70,81,74,83,0,0,0,0,1804,1804,1804,1804,0,0,0,0,37,905,1865,2798,2175,0,932,3290,11060
86,73,78,80,0,0,0,0,1804,1804,1804,1804,0,0,0,0,28,905,1865,2953,2175,0,932,3290,11215
83,75,83,80,0,0,0,0,1802,1804,1804,1802,0,0,0,0,55,905,1865,2952,2175,0,932,3290,11214
86,74,81,78,0,0,0,0,1804,1804,1804,1804,0,0,0,0,45,905,1865,2798,2176,0,932,3290,11061
76,80,82,80,0,0,0,0,1804,1804,1804,1804,0,0,0,0,31,905,1865,2798,2176,0,932,3290,11061
76,81,85,78,0,0,0,0,1804,1804,1800,1804,0,0,0,0,23,905,1864,2952,2175,0,932,3290,11213
80,75,75,83,0,0,0,0,1805,1804,1804,1805,0,0,0,0,0,905,1865,2798,2175,0,932,3290,11060
82,82,81,86,0,0,0,0,1803,1803,1804,1803,0,0,0,0,6,905,1865,2797,2175,0,932,3290,11059
78,79,85,76,0,0,0,0,1805,1803,1804,1804,0,0,0,0,3,905,1865,2798,2176,0,932,3290,11061
83,84,73,79,0,0,0,0,1804,1805,1804,1805,0,0,0,0,21,905,1865,2798,2176,0,932,3290,11061
76,70,80,85,0,0,0,0,1805,1804,1801,1804,0,0,0,0,1,905,2020,2798,2176,0,932,3290,11216
79,82,77,83,0,0,0,0,1803,1803,1804,1804,0,0,0,0,20,905,2020,2797,2175,0,932,3290,11214
92,93,90,89,0,0,0,0,1804,1804,1802,1804,0,0,0,0,28,905,1865,2953,2176,0,932,3290,11216
91,100,94,94,0,0,0,0,1804,1805,1804,1804,0,0,0,0,4,905,1555,2953,2020,0,777,3250,10555
