CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
18,25,58,41,53,0,18,0,2258,2258,2259,2260,2258,2258,2258,2258,15,420,774,4491,3252,1704,1084,3766,15071
45,27,58,36,33,16,30,16,2259,2258,2257,2258,2258,2257,2255,2258,17,420,774,4646,3252,1704,929,3766,15071
41,9,50,58,16,30,8,0,2257,2257,2255,2256,2256,2254,2251,2258,16,420,774,4491,3252,1704,1084,3772,15077
18,46,27,46,33,16,16,9,2256,2256,2257,2257,2262,2258,2257,2255,14,420,774,4491,3252,1704,929,3772,14922
27,53,8,45,45,16,16,23,2257,2257,2253,2255,2257,2257,2258,2258,27,420,774,4491,3252,1704,929,3766,14916
18,41,27,10,53,9,30,27,2259,2260,2255,2256,2262,2257,2257,2263,8,420,774,4336,3252,1704,929,3772,14767
15,36,21,28,46,16,38,30,2258,2258,2257,2255,2257,2256,2257,2253,8,420,774,4336,3252,1704,929,3772,14767
18,50,25,41,38,33,18,30,2258,2258,2256,2258,2257,2253,2254,2247,15,420,774,4491,3252,1704,1084,3766,15071
53,50,41,33,23,25,23,21,2257,2259,2257,2257,2257,2257,2258,2257,27,420,774,4491,3252,1704,929,3766,14916
63,50,38,53,20,9,30,27,2256,2258,2256,2258,2257,2254,2257,2255,35,420,774,4646,3252,1704,929,3772,15077
