CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
100,100,0,0,0,0,0,0,1188,1188,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1189,1188,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1188,1188,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1185,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,934,934,1401,0,467,2889,6625
100,100,0,0,0,0,0,0,1185,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1188,1188,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1185,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1184,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,934,934,1401,0,467,2889,6625
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,934,934,1401,0,467,2889,6625
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,934,934,1401,0,467,2889,6625
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1184,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,99,0,0,0,0,0,0,1188,1185,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1186,1188,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1185,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,623,934,1401,0,467,2849,6274
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1188,1188,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1186,1188,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,623,934,1401,0,467,2889,6314
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,623,934,1401,0,467,2889,6314
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1184,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,99,0,0,0,0,0,0,1186,1185,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
99,100,0,0,0,0,0,0,1186,1181,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1187,1185,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1188,1186,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
99,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
99,100,0,0,0,0,0,0,1188,1189,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,99,0,0,0,0,0,0,1185,1187,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,99,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,99,0,0,0,0,0,0,1185,1184,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,100,0,0,0,0,0,0,1187,1184,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,623,934,1401,0,467,2889,6314
100,100,0,0,0,0,0,0,1185,1187,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1189,1186,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,99,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1184,1186,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,100,0,0,0,0,0,0,1186,1183,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,623,934,1401,0,467,2889,6314
100,100,0,0,0,0,0,0,1186,1185,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
99,100,0,0,0,0,0,0,1188,1185,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,623,934,1401,0,467,2889,6314
100,100,0,0,0,0,0,0,1187,1185,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1185,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1186,1184,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
99,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,933,1400,0,466,2969,6546
100,100,0,0,0,0,0,0,1186,1184,0,0,0,0,0,0,778,934,1401,0,467,2969,6549
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1186,1188,0,0,0,0,0,0,622,934,1401,0,467,2969,6393
100,100,0,0,0,0,0,0,1184,1186,0,0,0,0,0,0,622,934,1401,0,467,2969,6393
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1185,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1400,0,467,2889,6468
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,623,934,1401,0,467,2849,6274
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,622,934,1401,0,467,2889,6313
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,623,934,1401,0,467,2849,6274
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,623,934,1401,0,467,2889,6314
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1185,1187,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1185,1187,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,622,934,1401,0,467,2929,6353
100,99,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,99,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1185,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,623,934,1401,0,467,2849,6274
100,100,0,0,0,0,0,0,1185,1188,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1188,1187,0,0,0,0,0,0,623,934,1401,0,467,2969,6394
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2929,6509
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1185,1186,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,623,934,1401,0,467,2929,6354
100,100,0,0,0,0,0,0,1187,1185,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2849,6429
100,100,0,0,0,0,0,0,1186,1188,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,778,934,1401,0,467,2889,6469
100,100,0,0,0,0,0,0,1187,1185,0,0,0,0,0,0,623,934,1401,0,467,2849,6274
100,100,0,0,0,0,0,0,1188,1186,0,0,0,0,0,0,623,934,1401,0,467,2849,6274
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,623,934,1246,0,311,2849,5963
100,100,0,0,0,0,0,0,1187,1186,0,0,0,0,0,0,623,934,1246,0,311,2889,6003
100,99,0,0,0,0,0,0,1187,1185,0,0,0,0,0,0,623,934,1246,0,311,2889,6003
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,623,934,1246,0,311,2889,6003
100,100,0,0,0,0,0,0,1188,1188,0,0,0,0,0,0,623,934,1246,0,311,2889,6003
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,623,934,1246,0,311,2889,6003
100,100,0,0,0,0,0,0,1186,1188,0,0,0,0,0,0,467,934,1246,0,311,2889,5847
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,467,934,1246,0,311,2889,5847
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,467,934,1246,0,311,2849,5807
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,467,935,1246,0,311,2728,5687
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,467,934,1246,0,311,2688,5646
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,467,935,1246,0,311,2688,5647
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,467,935,1246,0,311,2688,5647
100,100,0,0,0,0,0,0,1185,1185,0,0,0,0,0,0,467,935,1246,0,311,2648,5607
100,100,0,0,0,0,0,0,1188,1185,0,0,0,0,0,0,467,935,1246,0,311,2688,5647
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,467,934,1246,0,311,2728,5686
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,467,935,1246,0,311,2688,5647
100,100,0,0,0,0,0,0,1188,1188,0,0,0,0,0,0,467,934,1401,0,311,2768,5881
100,100,0,0,0,0,0,0,1187,1188,0,0,0,0,0,0,467,934,1246,0,311,2849,5807
100,100,0,0,0,0,0,0,1187,1187,0,0,0,0,0,0,467,934,1246,0,311,2808,5766
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,467,934,1246,0,311,2808,5766
100,100,0,0,0,0,0,0,1186,1187,0,0,0,0,0,0,467,934,1246,0,311,2849,5807
100,100,0,0,0,0,0,0,1186,1186,0,0,0,0,0,0,467,934,1246,0,311,2808,5766
