CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,,
23,21,53,54,61,41,8,33,2253,2257,2258,2258,2257,2256,2257,2258,8,1377,3412,4652,3101,0,930,3330,15425,,
18,9,45,25,16,75,18,53,2257,2255,2259,2258,2258,2257,2255,2257,0,1377,3411,4652,3101,0,930,3330,15424,,
9,16,53,25,21,75,38,25,2257,2258,2250,2265,2258,2256,2255,2255,0,1377,3411,4652,3101,0,930,3330,15424,,
33,81,27,41,9,8,36,25,2258,2258,2257,2256,2257,2258,2256,2260,24,1377,3412,4654,3101,0,930,3330,15427,,
75,23,50,30,18,9,41,33,2260,2258,2258,2258,2258,2257,2259,2258,15,1377,3411,4652,3101,0,930,3330,15424,,
25,83,53,18,16,15,45,16,2257,2258,2257,2256,2256,2256,2262,2256,0,1377,3566,4807,3101,0,930,3330,15734,,
23,76,18,61,23,25,53,16,2258,2255,2259,2259,2255,2253,2258,2257,33,1377,3411,4807,3101,0,930,3330,15579,,
16,81,23,54,30,8,50,18,2259,2257,2255,2257,2257,2256,2261,2258,3,1377,3411,4807,3101,0,930,3330,15579,,
18,75,25,50,25,16,45,16,2257,2259,2257,2257,2256,2265,2258,2257,0,1377,3566,4807,3101,0,930,3330,15734,,
10,72,35,54,16,9,50,18,2258,2259,2258,2258,2258,2259,2259,2258,22,1377,3411,4807,3101,0,930,3330,15579,,
23,8,18,16,72,57,41,50,2258,2259,2259,2258,2258,2259,2256,2257,34,1377,3411,4807,3101,0,930,3370,15619,,
78,23,27,23,50,16,30,27,2258,2262,2262,2258,2258,2257,2257,2251,2,1377,3566,4807,3101,0,930,3370,15774,,
20,76,9,41,46,25,15,16,2258,2258,2259,2255,2255,2259,2258,2261,2,1377,3566,4652,3101,0,930,3330,15579,,
15,0,84,46,54,36,18,23,2258,2258,2258,2257,2259,2258,2258,2254,14,1377,3411,4652,3101,0,930,3330,15424,,
30,16,50,41,58,36,30,25,2259,2256,2258,2259,2256,2256,2255,2257,32,1377,3411,4652,3101,0,930,3451,15545,,
36,50,9,50,16,16,45,28,2257,2257,2257,2255,2256,2264,2262,2254,0,1377,3411,4652,3101,0,930,3451,15545,,
53,33,16,41,7,28,30,69,2258,2258,2257,2256,2255,2254,2257,2251,0,1377,3411,4652,3101,0,930,3410,15504,,
33,61,57,27,16,16,16,81,2256,2251,2262,2257,2258,2257,2256,2260,16,1377,3411,4652,3101,0,930,3410,15504,,
23,45,50,21,18,18,15,76,2256,2257,2257,2257,2258,2258,2258,2254,0,1377,3566,4807,3101,0,930,3410,15814,,
27,50,36,9,15,9,16,75,2255,2257,2258,2256,2254,2257,2258,2255,0,1377,3411,4652,3101,0,930,3370,15464,,
50,36,54,23,20,25,8,76,2257,2256,2257,2257,2261,2257,2259,2258,34,1377,3411,4652,3101,0,930,3370,15464,,
16,8,50,9,45,66,33,53,2258,2257,2257,2254,2258,2257,2258,2258,0,1377,3566,4807,3101,0,930,3370,15774,,
20,40,23,41,15,75,25,54,2261,2260,2258,2257,2258,2259,2258,2267,25,1377,3411,4807,3101,0,930,3370,15619,,
33,30,27,25,18,75,18,54,2258,2257,2257,2258,2259,2256,2258,2257,33,1377,3411,4807,3101,0,930,3370,15619,,
35,27,33,27,8,75,16,58,2257,2258,2261,2254,2254,2257,2256,2258,35,1377,3411,4807,3101,0,930,3370,15619,,
30,16,15,33,28,72,42,53,2257,2257,2257,2256,2257,2255,2255,2257,22,1377,3566,4807,3101,0,930,3370,15774,,
16,25,50,35,27,9,50,27,2257,2256,2258,2255,2255,2256,2258,2256,7,1377,3411,4652,3101,0,930,3370,15464,,
27,25,61,16,38,46,75,15,2259,2256,2253,2259,2258,2252,2257,2258,34,1377,3412,4654,3101,0,930,3370,15467,,
9,8,58,50,53,38,46,15,2259,2257,2258,2255,2255,2257,2258,2258,8,1377,3566,4807,3101,0,930,3370,15774,,
23,16,42,53,50,18,61,0,2255,2257,2256,2259,2258,2255,2257,2250,31,1377,3411,4652,3101,0,930,3370,15464,,
27,23,16,61,18,46,46,61,2257,2258,2258,2255,2258,2258,2258,2253,35,1377,3412,4654,3101,0,930,3370,15467,,
69,27,16,53,9,16,50,23,2258,2258,2258,2257,2257,2250,2250,2260,2,1377,3566,4652,3101,0,930,3330,15579,,
9,66,23,63,30,0,58,25,2258,2260,2256,2264,2259,2257,2260,2256,24,1377,3566,4652,3101,0,930,3330,15579,,
25,0,45,53,27,76,16,30,2257,2257,2256,2257,2258,2258,2259,2258,12,1377,3566,4652,3101,0,930,3330,15579,,
30,8,50,16,21,75,36,53,2260,2257,2259,2253,2256,2257,2258,2253,33,1377,3566,4652,3101,0,930,3370,15619,,
61,15,45,16,9,76,25,18,2259,2257,2257,2258,2257,2256,2258,2258,32,1377,3566,4807,3101,0,930,3370,15774,,
58,16,53,16,0,75,25,30,2257,2258,2259,2256,2256,2258,2255,2258,13,1377,3568,4652,3101,0,930,3370,15621,,
54,18,45,30,8,66,30,38,2257,2257,2253,2262,2253,2253,2262,2259,0,1377,3566,4807,3101,0,930,3370,15774,,
53,16,58,38,10,75,9,23,2256,2257,2253,2254,2253,2254,2257,2258,1,1377,3566,4807,3101,0,930,3370,15774,,
25,16,58,9,76,10,23,45,2258,2250,2262,2256,2258,2257,2258,2257,3,1377,3566,4805,3101,0,930,3370,15772,,
9,16,61,25,76,33,8,50,2257,2257,2257,2250,2252,2264,2259,2258,35,1377,3566,4805,3101,0,930,3370,15772,,
9,15,54,9,81,25,16,50,2254,2256,2253,2257,2255,2257,2257,2258,0,1377,3721,4805,3100,0,930,3370,15926,,
25,45,50,50,7,16,25,41,2257,2254,2258,2255,2258,2258,2254,2256,1,1377,3566,4652,3101,0,930,3330,15579,,
30,76,23,61,9,23,16,46,2256,2263,2258,2258,2255,2259,2256,2257,1,1377,3566,4652,3100,0,930,3370,15618,,
78,16,16,50,25,16,53,16,2257,2258,2257,2259,2255,2258,2258,2259,1,1377,3566,4652,3101,0,930,3330,15579,,
41,0,16,50,16,50,41,18,2255,2254,2255,2256,2255,2259,2258,2253,0,1377,3411,4652,3101,0,930,3330,15424,,
0,25,25,58,66,33,45,27,2257,2256,2256,2256,2258,2258,2260,2257,19,1377,3411,4652,3101,0,930,3370,15464,,
33,28,66,33,54,23,30,38,2257,2257,2256,2258,2257,2257,2261,2257,0,1377,3566,4807,3101,0,930,3330,15734,,
58,9,21,66,61,16,18,18,2258,2257,2259,2259,2251,2256,2252,2256,33,1377,3411,4807,3101,0,930,3330,15579,,
38,38,16,76,27,41,16,23,2257,2258,2257,2257,2257,2255,2255,2257,11,1377,3566,4807,3101,0,930,3370,15774,,
25,45,41,50,23,16,36,66,2258,2258,2254,2257,2259,2258,2258,2258,14,1377,3566,4807,3101,0,930,3370,15774,,
9,8,36,41,66,9,53,16,2256,2259,2255,2258,2257,2257,2258,2253,0,1377,3566,4807,3101,0,930,3370,15774,,
54,41,41,33,25,16,61,16,2258,2258,2258,2257,2255,2258,2257,2256,34,1377,3566,4807,3101,0,930,3370,15774,,
30,75,33,23,15,33,50,21,2257,2256,2257,2260,2254,2261,2258,2256,6,1377,3721,4807,3100,0,930,3370,15928,,
9,70,30,25,18,53,58,16,2257,2256,2254,2257,2256,2257,2255,2257,34,1377,3566,4807,3101,0,930,3330,15734,,
50,66,27,27,9,9,50,9,2256,2258,2257,2257,2253,2258,2257,2255,33,1377,3411,4652,3101,0,930,3330,15424,,
40,53,18,61,8,15,50,28,2258,2258,2258,2258,2259,2257,2259,2258,19,1377,3566,4652,3101,0,930,3330,15579,,
41,36,16,75,16,8,58,9,2255,2257,2258,2258,2258,2257,2251,2257,34,1377,3566,4652,3101,0,930,3330,15579,,
25,50,30,66,27,23,61,16,2258,2250,2257,2256,2256,2255,2260,2258,2,1377,3566,4652,3100,0,930,3330,15578,,
16,45,72,16,16,18,50,25,2255,2257,2251,2254,2255,2257,2255,2261,1,1377,3566,4652,3101,0,930,3330,15579,,
27,45,40,33,21,18,63,23,2258,2255,2258,2256,2255,2258,2256,2248,34,1377,3568,4652,3101,0,930,3330,15581,,
57,36,61,30,9,16,53,33,2258,2261,2257,2258,2257,2257,2258,2258,0,1377,3566,4807,3101,0,930,3330,15734,,
25,50,75,16,9,23,58,25,2256,2257,2253,2253,2257,2255,2257,2250,34,1377,3566,4807,3101,0,930,3330,15734,,
0,45,76,15,25,18,33,42,2257,2253,2256,2259,2257,2257,2256,2255,0,1377,3412,4652,3101,0,930,3330,15425,,
8,25,90,0,15,15,41,9,2257,2255,2256,2254,2258,2258,2257,2258,25,1377,3257,4654,2947,0,775,3290,14923,,
8,33,61,33,9,18,53,9,2256,2258,2258,2257,2259,2257,2256,2258,34,1377,3104,4498,2947,0,775,3290,14614,,
16,33,0,83,15,8,45,15,2258,2258,2259,2257,2258,2258,2259,2258,0,1377,2948,4345,2948,0,776,3290,14307,,
0,30,14,81,8,15,16,50,2256,2258,2257,2257,2257,2257,2258,2258,0,1377,2793,4345,2948,0,776,3290,14152,,
16,25,15,83,8,8,41,16,2258,2261,2251,2258,2257,2256,2252,2258,0,1377,2639,4192,2948,0,776,3250,13805,,
33,15,0,91,9,16,46,8,2254,2256,2258,2258,2257,2258,2258,2258,0,1377,2639,4192,2794,0,621,3250,13496,,
25,20,8,83,15,23,41,8,2258,2258,2258,2258,2258,2257,2256,2258,33,1377,2639,4192,2794,0,621,3250,13496,,
9,38,8,83,16,18,45,16,2259,2257,2257,2258,2258,2258,2258,2256,0,1377,2639,4192,2793,0,621,3250,13495,,
8,9,23,81,23,16,46,25,2257,2256,2258,2259,2258,2257,2257,2258,0,1377,2484,4036,2794,0,621,3250,13185,,
23,8,83,16,0,9,33,16,2258,2258,2256,2257,2256,2256,2253,2258,0,1377,2484,4036,2794,0,621,3250,13185,,
41,0,90,15,10,15,40,8,2256,2259,2258,2258,2253,2257,2257,2255,2,1377,2484,4036,2794,0,621,3250,13185,,
9,20,81,8,27,25,53,16,2257,2258,2259,2259,2258,2252,2257,2258,32,1377,2484,4036,2794,0,621,3250,13185,,
7,9,85,0,25,25,41,25,2257,2259,2256,2257,2258,2247,2250,2256,0,1377,2484,4192,2794,0,621,3250,13341,,
0,0,72,8,23,30,16,41,2258,2257,2258,2255,2253,2257,2256,2254,0,1377,2328,4036,2794,0,621,3250,13029,,
16,23,9,92,0,0,16,36,2259,2257,2258,2257,2259,2256,2256,2257,0,1377,2328,4036,2794,0,621,3210,12989,,
9,36,8,83,16,8,0,53,2257,2257,2252,2255,2258,2256,2259,2259,34,1377,2484,4036,2794,0,621,3250,13185,,
23,30,7,83,16,18,16,50,2259,2258,2258,2259,2256,2258,2257,2260,0,1377,2484,4036,2794,0,621,3250,13185,,
9,27,0,75,8,15,18,36,2258,2257,2255,2257,2255,2256,2257,2258,0,1377,2328,4036,2794,0,621,3250,13029,,
23,83,28,7,8,15,15,38,2257,2260,2256,2256,2255,2258,2256,2255,0,1377,2328,4036,2794,0,621,3250,13029,,
16,91,33,0,8,9,8,50,2257,2264,2258,2259,2260,2257,2255,2256,22,1377,2484,4036,2794,0,621,3250,13185,,
30,84,25,15,15,16,16,50,2255,2258,2256,2257,2258,2256,2255,2256,4,1377,2484,4036,2794,0,621,3250,13185,,
16,83,33,0,8,16,23,46,2259,2256,2257,2251,2258,2257,2258,2263,0,1377,2484,4036,2794,0,621,3250,13185,,
0,84,28,8,16,8,0,41,2258,2255,2257,2260,2256,2256,2256,2266,0,1377,2328,3881,2794,0,621,3250,12874,,
16,83,18,8,7,15,16,38,2258,2259,2258,2256,2258,2258,2258,2258,1,1377,2328,4036,2794,0,621,3250,13029,,
9,0,30,8,90,9,33,33,2252,2254,2257,2255,2258,2255,2260,2259,23,1377,2328,4036,2794,0,621,3250,13029,,
9,0,27,7,81,16,8,58,2257,2255,2260,2256,2258,2255,2258,2257,1,1377,2484,4036,2794,0,621,3250,13185,,
30,8,23,0,30,8,30,63,2257,2257,2258,2257,2251,2258,2257,2255,0,1377,2329,3881,2794,0,621,3250,12875,,
30,16,25,0,0,16,33,92,2257,2257,2257,2258,2257,2256,2256,2255,19,1377,2328,3881,2794,0,621,3250,12874,,
9,58,20,18,46,46,9,8,2260,2258,2259,2260,2260,2257,2254,2254,0,1377,2484,4036,2794,0,621,3250,13185,,
15,16,16,9,53,83,0,15,2257,2258,2257,2257,2257,2257,2257,2259,0,1377,2329,3881,2794,0,621,3250,12875,,
9,25,8,8,25,27,8,90,2258,2257,2256,2256,2255,2257,2256,2256,0,1377,2328,3881,2794,0,621,3250,12874,,
8,33,8,9,8,46,16,91,2256,2254,2261,2257,2257,2255,2256,2257,34,1377,2328,4036,2794,0,621,3250,13029,,
8,25,16,9,18,50,15,84,2255,2257,2257,2257,2254,2256,2259,2258,0,1377,2484,4036,2794,0,621,3250,13185,,
8,25,16,23,9,38,9,75,2256,2254,2262,2255,2255,2258,2256,2263,0,1377,2328,3881,2794,0,621,3250,12874,,
91,8,7,25,15,33,8,0,2258,2257,2257,2257,2256,2256,2258,2256,0,1377,2328,3881,2794,0,621,3250,12874,,
84,8,18,25,16,50,8,8,2258,2257,2257,2258,2260,2256,2257,2257,23,1377,2328,3881,2794,0,621,3250,12874,,
75,21,23,30,9,41,15,7,2258,2258,2257,2258,2259,2256,2253,2258,0,1377,2173,3881,2794,0,621,3250,12719,,
0,7,16,25,16,27,91,9,2257,2258,2258,2257,2257,2255,2259,2258,0,1377,2328,3881,2794,0,621,3250,12874,,
9,0,23,27,15,50,83,8,2256,2257,2257,2256,2258,2258,2253,2262,35,1377,2328,4036,2794,0,621,3250,13029,,
8,0,18,30,9,46,85,9,2259,2256,2258,2257,2253,2257,2257,2256,0,1377,2484,4036,2794,0,621,3250,13185,,
8,8,30,16,16,38,81,21,2262,2256,2260,2257,2255,2258,2256,2259,0,1377,2329,3881,2794,0,621,3250,12875,,
0,9,0,25,9,36,91,8,2257,2257,2256,2257,2258,2257,2257,2254,16,1377,2328,3881,2794,0,621,3250,12874,,
16,9,23,25,8,45,83,16,2258,2257,2256,2255,2249,2258,2258,2257,34,1377,2328,4036,2794,0,621,3250,13029,,
16,16,9,33,16,46,81,0,2256,2264,2257,2257,2258,2254,2258,2256,0,1377,2484,4036,2794,0,621,3250,13185,,
0,0,18,9,23,27,80,8,2259,2258,2257,2256,2256,2257,2251,2258,0,1377,2328,4036,2794,0,621,3250,13029,,
15,23,16,16,8,36,91,23,2256,2257,2253,2257,2257,2259,2258,2255,31,1377,2328,4036,2794,0,621,3250,13029,,
8,9,25,25,9,50,9,75,2259,2258,2257,2257,2255,2260,2257,2256,0,1377,2328,4036,2794,0,621,3250,13029,,
30,8,33,9,8,36,15,83,2257,2258,2257,2257,2257,2253,2255,2258,0,1377,2484,4036,2794,0,621,3250,13185,,
9,9,23,0,8,30,8,83,2257,2256,2257,2257,2258,2257,2257,2254,0,1377,2328,3881,2794,0,621,3250,12874,,
9,16,30,15,16,50,41,50,2258,2258,2257,2258,2255,2258,2257,2257,14,1377,2328,4036,2794,0,621,3250,13029,,
15,9,33,15,16,50,91,15,2257,2257,2257,2257,2255,2258,2256,2260,7,1377,2484,4036,2794,0,621,3250,13185,,
25,8,25,8,16,46,78,0,2257,2256,2252,2257,2256,2257,2258,2258,0,1377,2484,4036,2794,0,621,3250,13185,,
16,8,30,26,28,36,81,8,2258,2255,2256,2254,2258,2255,2259,2256,0,1377,2328,3881,2794,0,621,3250,12874,,
9,16,16,8,16,33,36,50,2256,2246,2258,2256,2260,2251,2257,2261,0,1377,2329,3881,2794,0,621,3250,12875,,
0,25,25,8,0,45,9,86,2257,2256,2253,2258,2258,2258,2258,2261,35,1377,2484,3881,2794,0,621,3250,13030,,
23,27,0,8,25,46,27,58,2261,2258,2258,2257,2252,2257,2255,2258,0,1377,2484,4036,2794,0,621,3250,13185,,
23,30,14,0,25,46,83,0,2257,2257,2258,2258,2258,2258,2259,2260,0,1377,2484,4036,2794,0,621,3250,13185,,
8,25,0,16,18,33,85,16,2255,2255,2254,2255,2253,2249,2257,2255,0,1377,2329,3881,2794,0,621,3250,12875,,
9,25,8,83,0,0,36,16,2253,2259,2258,2259,2258,2257,2256,2258,1,1377,2328,3881,2794,0,621,3250,12874,,
33,16,0,90,8,0,45,30,2256,2257,2262,2258,2257,2260,2258,2256,1,1377,2484,3881,2794,0,621,3250,13030,,
33,8,15,83,15,8,16,50,2258,2257,2258,2257,2256,2258,2252,2255,32,1377,2484,4036,2794,0,621,3250,13185,,
23,25,7,83,15,15,30,41,2258,2256,2258,2254,2253,2258,2258,2259,0,1377,2484,4036,2794,0,621,3250,13185,,
8,18,8,83,0,0,16,33,2258,2256,2257,2257,2255,2258,2257,2255,0,1377,2329,3881,2794,0,621,3250,12875,,
8,25,0,92,0,8,23,50,2258,2258,2256,2258,2258,2257,2257,2257,0,1377,2328,3881,2794,0,621,3250,12874,,
0,33,8,81,26,16,18,50,2258,2256,2258,2256,2259,2258,2257,2257,34,1377,2484,4036,2794,0,621,3250,13185,,
15,33,8,84,8,8,30,41,2258,2256,2257,2255,2258,2256,2257,2257,0,1377,2484,4036,2794,0,621,3250,13185,,
0,9,42,36,54,16,0,15,2259,2257,2257,2260,2258,2257,2256,2258,0,1377,2329,3881,2794,0,621,3250,12875,,
75,8,0,50,8,15,36,0,2258,2258,2259,2257,2257,2250,2257,2257,34,1377,2328,3881,2794,0,621,3250,12874,,
9,25,30,25,69,16,33,33,2258,2258,2257,2256,2260,2269,2261,2261,0,1377,2328,3881,2794,0,621,3250,12874,,
15,0,41,9,84,0,8,10,2259,2257,2256,2255,2258,2254,2258,2253,0,1377,2328,3881,2794,0,621,3250,12874,,
23,16,58,8,90,15,16,25,2257,2256,2257,2256,2258,2255,2258,2258,31,1377,2328,4036,2794,0,621,3250,13029,,
7,9,45,8,75,33,0,30,2257,2257,2258,2258,2260,2255,2257,2257,0,1377,2484,4036,2794,0,621,3250,13185,,
0,15,41,16,8,84,16,18,2257,2255,2259,2256,2256,2255,2255,2257,0,1377,2328,3881,2794,0,621,3250,12874,,
8,15,46,18,0,83,25,23,2256,2257,2250,2258,2258,2257,2257,2257,0,1377,2328,4036,2794,0,621,3210,12989,,
16,9,58,8,0,91,23,25,2258,2258,2258,2251,2258,2256,2248,2249,16,1377,2328,4036,2794,0,621,3250,13029,,
8,8,54,9,7,81,20,38,2257,2257,2257,2257,2259,2258,2257,2257,0,1377,2484,4036,2793,0,621,3250,13184,,
9,21,46,16,23,83,30,0,2254,2257,2257,2261,2257,2258,2257,2258,0,1377,2328,4036,2793,0,620,3250,13027,,
8,8,50,15,8,84,18,16,2256,2258,2255,2262,2257,2258,2260,2251,0,1377,2328,4036,2794,0,621,3250,13029,,
33,9,45,45,8,41,8,8,2258,2258,2258,2257,2256,2249,2252,2256,0,1377,2328,4036,2794,0,621,3250,13029,,
8,8,30,35,25,0,92,18,2251,2257,2256,2259,2256,2254,2261,2258,1,1377,2328,4036,2794,0,621,3250,13029,,
25,0,8,50,18,28,16,81,2257,2257,2256,2257,2261,2255,2256,2259,34,1377,2484,4036,2794,0,621,3250,13185,,
8,27,8,53,8,8,41,58,2258,2258,2258,2257,2257,2258,2256,2257,18,1377,2484,4036,2794,0,621,3250,13185,,
10,30,23,45,21,9,83,9,2257,2258,2256,2256,2248,2257,2258,2258,32,1377,2484,4036,2794,0,621,3250,13185,,
23,33,0,53,8,8,25,76,2258,2258,2258,2257,2257,2258,2258,2258,34,1377,2484,4036,2794,0,621,3250,13185,,
8,30,15,36,8,8,8,84,2256,2255,2257,2257,2256,2257,2256,2262,30,1377,2484,4036,2794,0,621,3250,13185,,
9,33,54,8,8,23,81,23,2258,2257,2257,2257,2259,2255,2261,2256,3,1377,2484,4036,2794,0,621,3250,13185,,
28,27,53,15,16,8,84,9,2257,2258,2258,2257,2255,2254,2257,2258,1,1377,2639,4036,2794,0,621,3250,13340,,
0,27,53,16,9,30,0,83,2259,2256,2256,2256,2254,2259,2257,2257,0,1377,2484,4192,2794,0,776,3250,13496,,
8,15,27,45,36,18,8,81,2257,2257,2258,2259,2258,2260,2258,2260,0,1377,2639,4190,2948,0,776,3250,13803,,
8,7,46,23,30,23,46,50,2258,2257,2256,2253,2259,2257,2255,2256,32,1377,2639,4190,2948,0,776,3290,13843,,
16,0,45,21,27,8,16,92,2261,2258,2258,2258,2257,2259,2258,2257,34,1377,2639,4190,2948,0,776,3250,13803,,
0,0,46,25,30,16,9,80,2256,2257,2257,2257,2256,2257,2250,2258,22,1377,2639,4190,2948,0,776,3250,13803,,
16,16,54,18,15,33,41,50,2257,2256,2255,2258,2258,2259,2256,2259,2,1377,2639,4190,2950,0,776,3250,13805,,
16,16,58,25,0,36,84,8,2259,2258,2257,2256,2265,2258,2261,2261,0,1377,2639,4190,2948,0,776,3290,13843,,
9,16,45,23,8,30,83,16,2257,2256,2257,2259,2258,2260,2258,2258,8,1377,2793,4190,2948,0,776,3290,13997,,
8,16,16,0,41,45,30,33,2258,2258,2255,2251,2259,2257,2262,2258,32,1377,2639,4190,2948,0,776,3290,13843,,
8,36,16,23,8,83,23,50,2254,2258,2257,2257,2257,2257,2256,2249,35,1377,2639,4190,2948,0,776,3250,13803,,
9,36,18,21,23,72,15,50,2258,2253,2258,2257,2256,2255,2257,2257,18,1377,2639,4345,2948,0,776,3250,13958,,
8,33,23,9,83,9,18,36,2257,2259,2264,2256,2257,2258,2255,2258,0,1377,2639,4192,2948,0,776,3250,13805,,
45,0,25,9,46,15,41,15,2256,2257,2254,2258,2258,2257,2258,2260,0,1377,2639,4036,2793,0,776,3250,13494,,
21,0,9,53,9,61,45,15,2256,2257,2254,2260,2257,2257,2257,2252,1,1377,2484,4036,2794,0,621,3250,13185,,
9,15,8,45,45,27,46,16,2255,2259,2257,2257,2257,2257,2258,2256,22,1377,2484,4036,2794,0,621,3250,13185,,
30,15,38,9,21,83,36,25,2262,2258,2257,2255,2256,2256,2256,2258,34,1377,2484,4036,2794,0,621,3250,13185,,
0,16,30,9,9,83,50,25,2261,2258,2258,2255,2251,2252,2258,2257,0,1377,2484,4192,2794,0,776,3250,13496,,
18,9,20,8,0,81,50,23,2255,2255,2261,2257,2258,2264,2258,2257,0,1377,2484,4192,2794,0,776,3250,13496,,
16,8,33,25,8,81,50,9,2257,2257,2258,2257,2257,2256,2257,2258,1,1377,2484,4192,2794,0,776,3250,13496,,
16,8,18,25,53,53,45,23,2256,2253,2254,2257,2258,2253,2256,2257,12,1377,2484,4192,2794,0,776,3250,13496,,
60,8,25,18,16,9,66,0,2255,2258,2258,2260,2257,2257,2256,2258,33,1377,2484,4192,2794,0,776,3250,13496,,
15,15,25,46,18,8,83,23,2257,2257,2257,2257,2255,2257,2257,2258,27,1377,2484,4192,2794,0,776,3250,13496,,
16,0,33,50,18,16,83,0,2257,2257,2258,2257,2256,2257,2258,2257,34,1377,2639,4192,2794,0,776,3250,13651,,
35,16,18,50,30,16,54,9,2255,2260,2264,2258,2257,2257,2257,2259,33,1377,2639,4192,2793,0,776,3250,13650,,
54,36,38,50,18,18,15,7,2256,2259,2257,2257,2258,2258,2257,2258,0,1377,2639,4192,2793,0,776,3290,13690,,
54,84,25,8,0,15,33,8,2257,2257,2257,2256,2258,2257,2260,2258,0,1377,2639,4036,2793,0,776,3290,13534,,
61,75,9,8,18,8,25,0,2257,2257,2257,2257,2257,2257,2256,2257,0,1377,2484,4036,2948,0,776,3290,13534,,
58,18,21,23,75,15,33,16,2257,2257,2257,2257,2258,2257,2256,2257,0,1377,2638,4190,2948,0,776,3290,13842,,
50,16,83,16,8,9,30,8,2253,2253,2257,2257,2257,2255,2257,2257,0,1377,2484,4036,2793,0,776,3290,13379,,
50,18,50,8,41,8,8,30,2254,2257,2254,2256,2259,2256,2257,2257,0,1377,2484,4190,2948,0,776,3290,13688,,
53,16,21,21,16,84,21,35,2261,2253,2255,2256,2255,2254,2255,2256,0,1377,2484,4190,2793,0,776,3290,13533,,
50,33,0,8,15,76,0,18,2257,2258,2256,2253,2258,2257,2257,2251,0,1377,2484,4035,2793,0,621,3250,13183,,
9,53,25,16,76,16,9,23,2258,2259,2257,2257,2257,2262,2257,2256,0,1377,2484,4036,2794,0,621,3250,13185,,
9,8,27,8,91,0,16,36,2257,2257,2256,2256,2257,2257,2257,2255,3,1377,2484,4036,2794,0,621,3250,13185,,
23,27,50,8,41,0,9,46,2258,2257,2255,2257,2257,2257,2265,2257,0,1377,2484,4036,2794,0,621,3250,13185,,
58,36,16,16,33,14,25,45,2258,2254,2259,2257,2257,2256,2256,2255,13,1377,2484,4036,2794,0,621,3250,13185,,
18,72,9,25,0,0,46,36,2257,2258,2257,2260,2256,2251,2258,2257,34,1377,2484,4036,2793,0,621,3250,13184,,
38,61,9,8,8,0,50,46,2257,2255,2255,2253,2258,2256,2256,2251,32,1377,2484,4036,2793,0,621,3250,13184,,
8,25,38,50,9,33,50,9,2258,2255,2257,2256,2256,2252,2257,2255,0,1377,2484,4036,2793,0,621,3250,13184,,
66,27,16,53,14,25,9,28,2256,2256,2256,2253,2257,2257,2257,2257,31,1377,2639,4036,2794,0,621,3250,13340,,
72,7,16,41,9,27,16,9,2256,2259,2258,2257,2258,2256,2259,2257,0,1377,2639,4036,2794,0,621,3250,13340,,
0,8,16,46,8,30,46,61,2255,2255,2255,2260,2259,2257,2257,2258,0,1377,2484,4036,2950,0,621,3250,13341,,
8,0,18,27,8,25,9,83,2258,2257,2256,2258,2257,2263,2258,2264,0,1377,2328,3881,2794,0,621,3250,12874,,
0,16,15,50,16,35,0,91,2256,2257,2256,2257,2257,2256,2257,2257,0,1377,2328,3881,2794,0,621,3250,12874,,
9,50,23,41,16,33,45,8,2256,2257,2257,2256,2259,2256,2257,2257,0,1377,2484,4036,2794,0,621,3250,13185,,
23,0,0,41,18,25,41,50,2258,2257,2255,2258,2256,2259,2258,2257,26,1377,2484,4036,2794,0,621,3250,13185,,
0,16,25,53,16,72,23,9,2259,2257,2258,2257,2257,2261,2258,2257,21,1377,2484,4036,2794,0,621,3250,13185,,
8,7,41,45,16,81,9,21,2258,2257,2255,2257,2258,2254,2258,2257,32,1377,2484,4036,2794,0,621,3250,13185,,
25,0,36,38,0,81,9,9,2258,2263,2257,2258,2254,2257,2257,2257,34,1377,2484,4036,2794,0,621,3250,13185,,
18,21,33,0,16,81,30,50,2256,2260,2257,2256,2258,2258,2257,2258,24,1377,2484,4036,2794,0,621,3290,13225,,
16,15,25,8,8,81,16,53,2256,2255,2258,2258,2257,2258,2258,2258,1,1377,2484,4036,2794,0,621,3290,13225,,
16,16,20,0,66,25,23,50,2257,2258,2257,2256,2252,2257,2257,2257,0,1377,2484,4036,2950,0,776,3290,13536,,
25,23,23,66,30,8,41,27,2257,2258,2257,2257,2255,2257,2255,2264,15,1377,2484,4036,2950,0,776,3290,13536,,
38,33,7,18,46,8,15,50,2257,2256,2258,2256,2256,2257,2257,2256,0,1377,2639,4036,2950,0,621,3290,13536,,
58,18,8,15,33,8,25,33,2257,2256,2257,2264,2255,2259,2264,2258,0,1377,2328,3881,2794,0,621,3250,12874,,
61,16,45,9,9,23,0,16,2257,2257,2257,2255,2259,2257,2255,2255,0,1377,2484,3881,2794,0,621,3250,13030,,
