CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
33,54,63,41,7,0,30,33,2265,2264,2264,2264,2262,2262,2264,2263,92,1377,5883,3560,3251,0,928,3680,17302
50,9,50,33,23,14,46,100,2264,2263,2264,2255,2264,2264,2264,2263,98,1377,6806,4021,3403,0,1082,3720,19032
27,15,0,63,8,0,33,46,2264,2263,2263,2265,2263,2263,2264,2264,0,1377,7421,3865,3401,0,1081,3760,19528
33,9,0,61,15,7,25,25,2263,2263,2264,2264,2262,2273,2257,2263,6,1377,8497,3707,3553,0,1235,3800,20792
50,42,8,53,8,8,27,41,2264,2264,2263,2265,2256,2264,2264,2263,74,1377,10029,3704,3704,0,1389,3880,22706
16,41,45,15,7,0,33,41,2262,2264,2264,2264,2264,2264,2264,2262,98,1377,11254,3701,3854,0,1541,3913,24263
58,41,0,16,0,0,30,54,2259,2267,2257,2264,2263,2265,2259,2260,68,1377,12483,3698,4006,0,1695,3953,25835
54,41,15,16,0,0,36,33,2261,2264,2264,2264,2264,2263,2264,2265,98,1377,12785,3698,4006,0,1694,3993,26176
50,46,8,16,0,0,46,45,2264,2267,2263,2263,2264,2263,2263,2262,98,1377,13242,3697,4005,0,1847,4033,26824
58,30,7,25,0,0,18,63,2264,2264,2263,2267,2263,2264,2261,2260,73,1377,13858,3695,4157,0,1847,4033,27590
50,28,16,23,15,0,58,53,2262,2262,2265,2262,2264,2264,2263,2263,98,1377,13852,3695,4157,0,1847,4033,27584
50,0,0,16,16,7,61,54,2264,2264,2264,2264,2264,2262,2265,2259,98,1377,14160,3694,4155,0,1847,4073,27929
53,46,16,18,36,9,41,50,2264,2264,2264,2271,2262,2264,2262,2263,91,1377,14308,3848,4155,0,1846,4073,28230
25,33,33,15,30,25,36,45,2262,2264,2264,2263,2264,2264,2265,2263,83,1377,14462,3846,4154,0,1846,4073,28381
8,33,41,0,23,25,50,53,2264,2264,2262,2261,2262,2263,2264,2264,98,1377,14308,3846,4154,0,2000,4073,28381
8,33,50,8,0,8,33,53,2264,2271,2264,2263,2263,2264,2263,2263,58,1377,14610,3846,4154,0,1999,4113,28722
46,15,50,15,28,14,50,45,2264,2265,2263,2261,2265,2263,2263,2264,98,1377,14462,3846,4154,0,2000,4113,28575
46,0,41,8,16,16,30,46,2262,2263,2264,2263,2261,2260,2255,2264,66,1377,14770,3692,4154,0,2000,4113,28729
41,15,50,7,15,0,41,46,2263,2264,2265,2266,2264,2261,2263,2262,27,1377,15077,3692,4154,0,2000,4073,28996
25,9,45,7,25,18,50,36,2264,2268,2264,2264,2266,2262,2265,2262,87,1377,14770,3692,4154,0,2000,4113,28729
8,0,38,25,33,7,36,50,2264,2263,2259,2264,2263,2264,2264,2263,32,1377,14917,3692,4154,0,2000,4113,28876
8,0,66,30,45,8,53,46,2264,2264,2264,2263,2264,2263,2264,2264,53,1377,14917,3692,4154,0,2000,4073,28836
16,0,42,0,25,8,36,50,2264,2263,2263,2264,2264,2264,2264,2264,98,1377,14917,3692,4307,0,2000,4113,29029
23,8,45,0,41,7,41,50,2262,2264,2264,2264,2265,2264,2261,2266,64,1377,15225,3691,4306,0,2000,4113,29335
16,8,53,16,38,0,57,41,2258,2264,2260,2265,2264,2265,2264,2264,98,1377,14764,3692,4154,0,2000,4113,28723
15,23,33,27,16,15,50,58,2265,2261,2264,2264,2264,2264,2262,2265,98,1377,14764,3692,4154,0,2000,4113,28723
8,23,45,41,7,0,30,41,2264,2264,2261,2264,2263,2264,2264,2263,21,1377,14770,3692,4154,0,2000,4113,28729
0,15,50,33,0,21,46,50,2264,2263,2263,2262,2264,2264,2264,2264,38,1377,14770,3540,4154,0,2000,4073,28537
8,16,50,7,7,8,58,63,2264,2264,2264,2268,2264,2264,2263,2264,55,1377,14468,3540,4155,0,1847,4073,28083
16,16,50,0,54,38,61,50,2262,2265,2263,2264,2264,2264,2263,2263,71,1377,14308,3848,4155,0,2000,4073,28384
8,35,50,8,0,0,41,54,2261,2260,2263,2262,2264,2265,2264,2266,55,1377,14462,4000,4154,0,2000,4073,28689
35,8,25,0,23,0,33,30,2265,2263,2262,2263,2264,2263,2262,2264,38,1377,14770,3692,4154,0,2000,4113,28729
50,9,7,7,23,0,25,30,2264,2264,2264,2261,2260,2261,2264,2264,87,1377,14462,3540,4155,0,2000,4113,28270
8,36,0,0,23,0,18,23,2258,2256,2261,2264,2264,2264,2262,2264,38,1377,15077,3230,4307,0,2000,4113,28727
15,50,0,8,25,0,30,18,2264,2264,2262,2264,2263,2262,2264,2264,98,1377,14924,3230,4307,0,2000,4113,28574
8,50,8,0,18,0,18,30,2264,2263,2264,2263,2266,2269,2264,2260,52,1377,15532,3077,4307,0,2000,4113,29029
0,33,8,0,16,8,25,28,2264,2264,2264,2258,2265,2265,2257,2264,98,1377,15840,2922,4306,0,1999,4153,29220
8,46,0,7,16,0,33,33,2264,2264,2264,2267,2263,2262,2264,2262,91,1377,15840,2922,4306,0,2153,4153,29374
33,25,9,0,16,0,25,25,2264,2264,2263,2263,2260,2264,2263,2265,75,1377,15994,2922,4306,0,1999,4153,29374
46,9,7,0,0,7,25,9,2263,2264,2264,2264,2264,2263,2259,2265,77,1377,16148,2768,4306,0,2153,4153,29528
45,25,9,0,0,0,25,25,2264,2262,2265,2266,2264,2264,2263,2263,96,1377,16148,2768,4306,0,2152,4153,29527
