CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,CV_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW
63,46,69,58,0,0,0,0,1187,1187,1187,1188,0,0,0,0,4,675,777,1089,1555,933,777,3049,8180
58,54,75,41,0,0,0,0,1187,1187,1187,1187,0,0,0,0,6,675,777,1089,1555,933,777,3049,8180
33,58,54,84,0,0,0,0,1186,1187,1188,1187,0,0,0,0,4,675,777,1089,1555,933,777,3049,8180
38,69,58,58,0,0,0,0,1184,1187,1188,1188,0,0,0,0,9,675,777,1089,1555,778,777,3049,8025
35,85,61,42,0,0,0,0,1187,1187,1188,1187,0,0,0,0,11,675,777,1089,1555,778,777,3049,8025
41,36,38,66,0,0,0,0,1185,1191,1184,1187,0,0,0,0,11,675,777,1089,1555,778,777,3049,8025
50,64,46,71,0,0,0,0,1187,1188,1186,1187,0,0,0,0,5,675,778,1089,1555,778,777,3049,8026
50,61,38,84,0,0,0,0,1188,1186,1186,1187,0,0,0,0,6,675,778,1089,1555,778,777,3049,8026
42,53,57,61,0,0,0,0,1185,1188,1187,1188,0,0,0,0,8,675,777,1089,1555,778,777,3049,8025
35,53,91,57,0,0,0,0,1188,1187,1188,1188,0,0,0,0,6,675,777,1089,1555,778,777,3049,8025
38,40,66,69,0,0,0,0,1187,1185,1189,1186,0,0,0,0,11,675,777,1089,1555,778,777,3049,8025
40,57,71,60,0,0,0,0,1187,1191,1187,1188,0,0,0,0,6,675,777,1089,1555,778,777,3049,8025
69,35,53,58,0,0,0,0,1187,1187,1187,1188,0,0,0,0,6,675,777,1089,1555,778,777,3049,8025
57,73,40,50,0,0,0,0,1185,1186,1185,1187,0,0,0,0,11,675,777,1089,1555,933,777,3049,8180
58,41,63,66,0,0,0,0,1187,1186,1186,1186,0,0,0,0,4,675,777,1089,1555,933,777,3049,8180
50,66,36,58,0,0,0,0,1187,1186,1187,1186,0,0,0,0,6,675,777,1089,1555,933,777,3049,8180
64,76,53,33,0,0,0,0,1187,1187,1187,1183,0,0,0,0,4,675,777,1089,1555,778,777,3049,8025
45,66,61,57,0,0,0,0,1187,1187,1187,1187,0,0,0,0,9,675,777,1089,1555,778,777,3049,8025
60,35,53,53,0,0,0,0,1185,1184,1186,1186,0,0,0,0,8,675,777,1089,1555,778,777,3049,8025
45,33,75,61,0,0,0,0,1188,1185,1188,1187,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
53,41,53,80,0,0,0,0,1186,1187,1188,1186,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
58,75,50,57,0,0,0,0,1187,1185,1187,1187,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
50,58,50,76,0,0,0,0,1187,1187,1188,1184,0,0,0,0,8,675,777,1089,1555,778,777,3049,8025
57,61,53,53,0,0,0,0,1188,1187,1187,1188,0,0,0,0,8,675,777,1089,1555,778,777,3049,8025
57,52,50,71,0,0,0,0,1187,1188,1186,1187,0,0,0,0,7,675,777,1089,1555,778,777,3049,8025
41,30,61,58,0,0,0,0,1186,1188,1188,1185,0,0,0,0,10,675,777,1089,1555,933,777,3049,8180
46,57,83,16,0,0,0,0,1186,1186,1187,1190,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
71,63,54,38,0,0,0,0,1187,1188,1188,1189,0,0,0,0,5,675,777,1089,1555,933,777,3049,8180
46,64,58,66,0,0,0,0,1186,1186,1186,1186,0,0,0,0,4,675,777,1089,1555,933,777,3049,8180
54,33,69,64,0,0,0,0,1187,1187,1183,1187,0,0,0,0,6,675,777,1089,1555,933,777,3049,8180
