Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess
144,0,"0,000000",0,"0,006425",0,"0,000000",0,0,0,0,0
145,0,"0,000000",0,"0,005217",0,"0,000000",0,0,0,0,0
146,0,"0,000000",0,"0,005439",0,"0,000000",0,0,0,0,0
147,0,"0,000000",0,"0,004101",0,"0,000000",0,0,0,0,0
148,0,"0,000000",0,"0,004956",0,"0,000000",0,0,0,0,0
149,0,"0,000000",0,"0,004860",0,"0,000000",0,0,0,0,0
150,0,"0,000000",0,"0,004337",0,"0,000000",0,0,0,0,0
151,0,"0,000000",0,"0,003719",0,"0,000000",0,0,0,0,0
152,0,"0,000000",0,"0,004331",0,"0,000000",0,0,0,0,0
153,0,"0,000000",0,"0,004504",0,"0,000000",0,0,0,0,0
154,0,"0,000000",0,"0,005031",0,"0,000000",0,0,0,0,0
155,0,"0,000000",0,"0,003934",0,"0,000000",0,0,0,0,0
156,0,"0,000000",0,"0,006611",0,"0,000000",0,0,0,0,0
157,0,"0,000000",0,"0,004863",0,"0,000000",0,0,0,0,0
158,0,"0,000000",0,"0,005656",0,"0,000000",0,0,0,0,0
159,0,"0,000000",0,"0,004085",0,"0,000000",0,0,0,0,0
160,0,"0,000000",0,"0,004557",0,"0,000000",0,0,0,0,0
161,0,"0,000000",0,"0,004292",0,"0,000000",0,0,0,0,0
162,0,"0,000000",0,"0,005777",0,"0,000000",0,0,0,0,0
163,0,"0,000000",0,"0,008206",0,"0,000000",0,0,0,0,0
164,0,"0,000000",0,"0,005950",0,"0,000000",0,0,0,0,0
165,0,"0,000000",0,"0,004909",0,"0,000000",0,0,0,0,0
166,0,"0,000000",0,"0,005335",0,"0,000000",0,0,0,0,0
167,0,"0,000000",0,"0,008812",0,"0,000000",0,0,0,0,0
168,0,"0,000000",0,"0,008464",0,"0,000000",0,0,0,0,0
169,0,"0,000000",0,"0,006601",0,"0,000000",0,0,0,0,0
170,0,"0,000000",0,"0,006606",0,"0,000000",0,0,0,0,0
171,0,"0,000000",0,"0,004726",0,"0,000000",0,0,0,0,0
172,0,"0,000000",0,"0,005746",0,"0,000000",0,0,0,0,0
173,0,"0,000000",0,"0,005864",0,"0,000000",0,0,0,0,0
174,0,"0,000000",0,"0,005182",0,"0,000000",0,0,0,0,0
175,0,"0,000000",0,"0,005881",0,"0,000000",0,0,0,0,0
176,0,"0,000000",0,"0,004928",0,"0,000000",0,0,0,0,0
177,0,"0,000000",0,"0,006390",0,"0,000000",0,0,0,0,0
178,0,"0,000000",0,"0,005227",0,"0,000000",0,0,0,0,0
179,0,"0,000000",0,"0,006007",0,"0,000000",0,0,0,0,0
180,0,"0,000000",0,"0,006288",0,"0,000000",0,0,0,0,0
181,0,"0,000000",0,"0,007161",0,"0,000000",0,0,0,0,0
182,0,"0,000000",0,"0,006415",0,"0,000000",0,0,0,0,0
183,0,"0,000000",0,"0,006826",0,"0,000000",0,0,0,0,0
184,0,"0,000000",0,"0,006685",0,"0,000000",0,0,0,0,0
185,0,"0,000000",0,"0,005344",0,"0,000000",0,0,0,0,0
186,0,"0,000000",0,"0,006439",0,"0,000000",0,0,0,0,0
187,0,"0,000000",0,"0,005560",0,"0,000000",0,0,0,0,0
188,0,"0,000000",0,"0,006538",0,"0,000000",0,0,0,0,0
189,0,"0,000000",0,"0,005256",0,"0,000000",0,0,0,0,0
190,0,"0,000000",0,"0,006318",0,"0,000000",0,0,0,0,0
191,0,"0,000000",0,"0,006728",0,"0,000000",0,0,0,0,0
192,0,"0,000000",0,"0,007044",0,"0,000000",0,0,0,0,0
193,0,"0,000000",0,"0,006577",0,"0,000000",0,0,0,0,0
194,0,"0,000000",0,"0,006602",0,"0,000000",0,0,0,0,0
195,0,"0,000000",0,"0,005126",0,"0,000000",0,0,0,0,0
196,0,"0,000000",0,"0,006160",0,"0,000000",0,0,0,0,0
197,0,"0,000000",0,"0,005473",0,"0,000000",0,0,0,0,0
198,0,"0,000000",0,"0,006185",0,"0,000000",0,0,0,0,0
199,0,"0,000000",0,"0,004976",0,"0,000000",0,0,0,0,0
200,0,"0,000000",0,"0,006317",0,"0,000000",0,0,0,0,0
201,0,"0,000000",0,"0,005072",0,"0,000000",0,0,0,0,0
202,0,"0,000000",0,"0,007492",0,"0,000000",0,0,0,0,0
203,0,"0,000000",0,"0,006898",0,"0,000000",0,0,0,0,0
204,0,"0,000000",0,"0,006900",0,"0,000000",0,0,0,0,0
205,0,"0,000000",0,"0,006375",0,"0,000000",0,0,0,0,0
206,0,"0,000000",0,"0,006894",0,"0,000000",0,0,0,0,0
207,0,"0,000000",0,"0,006153",0,"0,000000",0,0,0,0,0
208,0,"0,000000",0,"0,008019",0,"0,000000",0,0,0,0,0
209,0,"0,000000",0,"0,006754",0,"0,000000",0,0,0,0,0
210,0,"0,000000",0,"0,009548",0,"0,000000",0,0,0,0,0
211,0,"0,000000",0,"0,006067",0,"0,000000",0,0,0,0,0
212,0,"0,000000",0,"0,005398",0,"0,000000",0,0,0,0,0
213,0,"0,000000",0,"0,007355",0,"0,000000",0,0,0,0,0
214,0,"0,000000",0,"0,007790",0,"0,000000",0,0,0,0,0
215,0,"0,000000",0,"0,006140",0,"0,000000",0,0,0,0,0
216,0,"0,000000",0,"0,007904",0,"0,000000",0,0,0,0,0
217,0,"0,000000",0,"0,006854",0,"0,000000",0,0,0,0,0
218,0,"0,000000",0,"0,006653",0,"0,000000",0,0,0,0,0
219,0,"0,000000",0,"0,006129",0,"0,000000",0,0,0,0,0
220,0,"0,000000",0,"0,007623",0,"0,000000",0,0,0,0,0
221,0,"0,000000",0,"0,006340",0,"0,000000",0,0,0,0,0
222,0,"0,000000",0,"0,009690",0,"0,000000",0,0,0,0,0
223,0,"0,000000",0,"0,008500",0,"0,000000",0,0,0,0,0
224,0,"0,000000",0,"0,007868",0,"0,000000",0,0,0,0,0
225,0,"0,000000",0,"0,007422",0,"0,000000",0,0,0,0,0
226,0,"0,000000",0,"0,009412",0,"0,000000",0,0,0,0,0
227,0,"0,000000",0,"0,007207",0,"0,000000",0,0,0,0,0
228,0,"0,000000",0,"0,007367",0,"0,000000",0,0,0,0,0
229,0,"0,000000",0,"0,008871",0,"0,000000",0,0,0,0,0
230,0,"0,000000",0,"0,009675",0,"0,000000",0,0,0,0,0
231,0,"0,000000",0,"0,009572",0,"0,000000",0,0,0,0,0
232,0,"0,000000",0,"0,008479",0,"0,000000",0,0,0,0,0
233,0,"0,000000",0,"0,008792",0,"0,000000",0,0,0,0,0
234,0,"0,000000",0,"0,008770",0,"0,000000",0,0,0,0,0
235,0,"0,000000",0,"0,010114",0,"0,000000",0,0,0,0,0
236,0,"0,000000",0,"0,009415",0,"0,000000",0,0,0,0,0
237,0,"0,000000",0,"0,007401",0,"0,000000",0,0,0,0,0
238,0,"0,000000",0,"0,008275",0,"0,000000",0,0,0,0,0
239,0,"0,000000",0,"0,009701",0,"0,000000",0,0,0,0,0
240,0,"0,000000",0,"0,008416",0,"0,000000",0,0,0,0,0
241,0,"0,000000",0,"0,010459",0,"0,000000",0,0,0,0,0
242,0,"0,000000",0,"0,008836",0,"0,000000",0,0,0,0,0
243,0,"0,000000",0,"0,009605",0,"0,000000",0,0,0,0,0
244,0,"0,000000",0,"0,007524",0,"0,000000",0,0,0,0,0
245,0,"0,000000",0,"0,008123",0,"0,000000",0,0,0,0,0
246,0,"0,000000",0,"0,006635",0,"0,000000",0,0,0,0,0
247,0,"0,000000",0,"0,007306",0,"0,000000",0,0,0,0,0
248,0,"0,000000",0,"0,006683",0,"0,000000",0,0,0,0,0
249,0,"0,000000",0,"0,010696",0,"0,000000",0,0,0,0,0
250,0,"0,000000",0,"0,005954",0,"0,000000",0,0,0,0,0
251,0,"0,000000",0,"0,007586",0,"0,000000",0,0,0,0,0
252,0,"0,000000",0,"0,006859",0,"0,000000",0,0,0,0,0
253,0,"0,000000",0,"0,006602",0,"0,000000",0,0,0,0,0
254,0,"0,000000",0,"0,005909",0,"0,000000",0,0,0,0,0
255,0,"0,000000",0,"0,007640",0,"0,000000",0,0,0,0,0
256,0,"0,000000",0,"0,006277",0,"0,000000",0,0,0,0,0
257,0,"0,000000",0,"0,007737",0,"0,000000",0,0,0,0,0
258,0,"0,000000",0,"0,008156",0,"0,000000",0,0,0,0,0
259,0,"0,000000",0,"0,009158",0,"0,000000",0,0,0,0,0
260,0,"0,000000",0,"0,006457",0,"0,000000",0,0,0,0,0
261,0,"0,000000",0,"0,007059",0,"0,000000",0,0,0,0,0
262,0,"0,000000",0,"0,006261",0,"0,000000",0,0,0,0,0
263,0,"0,000000",0,"0,006347",0,"0,000000",0,0,0,0,0
264,0,"0,000000",0,"0,007449",0,"0,000000",0,0,0,0,0
265,0,"0,000000",0,"0,012896",0,"0,000000",0,0,0,0,0
266,0,"0,000000",0,"0,010614",0,"0,000000",0,0,0,0,0
267,0,"0,000000",0,"0,007914",0,"0,000000",0,0,0,0,0
268,0,"0,000000",0,"0,007440",0,"0,000000",0,0,0,0,0
269,0,"0,000000",0,"0,010911",0,"0,000000",0,0,0,0,0
270,0,"0,000000",0,"0,010478",0,"0,000000",0,0,0,0,0
271,0,"0,000000",0,"0,010286",0,"0,000000",0,0,0,0,0
272,0,"0,000000",0,"0,009283",0,"0,000000",0,0,0,0,0
273,0,"0,000000",0,"0,011988",0,"0,000000",0,0,0,0,0
274,0,"0,000000",0,"0,008554",0,"0,000000",0,0,0,0,0
275,0,"0,000000",0,"0,009067",0,"0,000000",0,0,0,0,0
276,0,"0,000000",0,"0,007477",0,"0,000000",0,0,0,0,0
277,0,"0,000000",0,"0,009730",0,"0,000000",0,0,0,0,0
278,0,"0,000000",0,"0,007714",0,"0,000000",0,0,0,0,0
279,0,"0,000000",0,"0,008396",0,"0,000000",0,0,0,0,0
280,0,"0,000000",0,"0,009191",0,"0,000000",0,0,0,0,0
281,0,"0,000000",0,"0,012510",0,"0,000000",0,0,0,0,0
282,0,"0,000000",0,"0,011164",0,"0,000000",0,0,0,0,0
283,0,"0,000000",0,"0,009731",0,"0,000000",0,0,0,0,0
284,0,"0,000000",0,"0,014628",0,"0,000000",0,0,0,0,0
285,0,"0,000000",0,"0,010049",0,"0,000000",0,0,0,0,0
286,0,"0,000000",0,"0,010041",0,"0,000000",0,0,0,0,0
287,0,"0,000000",0,"0,008646",0,"0,000000",0,0,0,0,0
288,0,"0,000000",0,"0,008151",0,"0,000000",0,0,0,0,0
289,0,"0,000000",0,"0,008853",0,"0,000000",0,0,0,0,0
290,0,"0,000000",0,"0,010863",0,"0,000000",0,0,0,0,0
291,0,"0,000000",0,"0,008800",0,"0,000000",0,0,0,0,0
292,0,"0,000000",0,"0,008621",0,"0,000000",0,0,0,0,0
293,0,"0,000000",0,"0,009134",0,"0,000000",0,0,0,0,0
294,0,"0,000000",0,"0,009835",0,"0,000000",0,0,0,0,0
295,0,"0,000000",0,"0,009238",0,"0,000000",0,0,0,0,0
296,0,"0,000000",0,"0,007370",0,"0,000000",0,0,0,0,0
297,0,"0,000000",0,"0,012965",0,"0,000000",0,0,0,0,0
298,0,"0,000000",0,"0,009708",0,"0,000000",0,0,0,0,0
299,0,"0,000000",0,"0,008960",0,"0,000000",0,0,0,0,0
300,0,"0,000000",0,"0,007665",0,"0,000000",0,0,0,0,0
301,0,"0,000000",0,"0,009885",0,"0,000000",0,0,0,0,0
302,0,"0,000000",0,"0,011236",0,"0,000000",0,0,0,0,0
303,0,"0,000000",0,"0,009565",0,"0,000000",0,0,0,0,0
304,0,"0,000000",0,"0,011667",0,"0,000000",0,0,0,0,0
305,0,"0,000000",0,"0,010433",0,"0,000000",0,0,0,0,0
306,0,"0,000000",0,"0,013298",0,"0,000000",0,0,0,0,0
307,0,"0,000000",0,"0,009322",0,"0,000000",0,0,0,0,0
308,0,"0,000000",0,"0,008956",0,"0,000000",0,0,0,0,0
309,0,"0,000000",0,"0,008419",0,"0,000000",0,0,0,0,0
310,0,"0,000000",0,"0,008971",0,"0,000000",0,0,0,0,0
311,0,"0,000000",0,"0,009993",0,"0,000000",0,0,0,0,0
312,0,"0,000000",0,"0,007651",0,"0,000000",0,0,0,0,0
313,0,"0,000000",0,"0,009439",0,"0,000000",0,0,0,0,0
314,0,"0,000000",0,"0,007210",0,"0,000000",0,0,0,0,0
315,0,"0,000000",0,"0,009296",0,"0,000000",0,0,0,0,0
316,0,"0,000000",0,"0,007660",0,"0,000000",0,0,0,0,0
317,0,"0,000000",0,"0,009594",0,"0,000000",0,0,0,0,0
318,0,"0,000000",0,"0,008232",0,"0,000000",0,0,0,0,0
319,0,"0,000000",0,"0,006355",0,"0,000000",0,0,0,0,0
320,0,"0,000000",0,"0,008312",0,"0,000000",0,0,0,0,0
321,0,"0,000000",0,"0,007678",0,"0,000000",0,0,0,0,0
322,0,"0,000000",0,"0,009339",0,"0,000000",0,0,0,0,0
323,0,"0,000000",0,"0,014041",0,"0,000000",0,0,0,0,0
324,0,"0,000000",0,"0,010673",0,"0,000000",0,0,0,0,0
325,0,"0,000000",0,"0,010804",0,"0,000000",0,0,0,0,0
326,0,"0,000000",0,"0,010780",0,"0,000000",0,0,0,0,0
327,0,"0,000000",0,"0,008419",0,"0,000000",0,0,0,0,0
328,0,"0,000000",0,"0,014269",0,"0,000000",0,0,0,0,0
329,0,"0,000000",0,"0,010204",0,"0,000000",0,0,0,0,0
330,0,"0,000000",0,"0,009504",0,"0,000000",0,0,0,0,0
331,0,"0,000000",0,"0,009142",0,"0,000000",0,0,0,0,0
332,0,"0,000000",0,"0,009701",0,"0,000000",0,0,0,0,0
333,0,"0,000000",0,"0,009531",0,"0,000000",0,0,0,0,0
334,0,"0,000000",0,"0,008506",0,"0,000000",0,0,0,0,0
335,0,"0,000000",0,"0,007999",0,"0,000000",0,0,0,0,0
336,0,"0,000000",0,"0,007627",0,"0,000000",0,0,0,0,0
337,0,"0,000000",0,"0,008306",0,"0,000000",0,0,0,0,0
338,0,"0,000000",0,"0,008541",0,"0,000000",0,0,0,0,0
339,0,"0,000000",0,"0,010480",0,"0,000000",0,0,0,0,0
340,0,"0,000000",0,"0,011791",0,"0,000000",0,0,0,0,0
341,0,"0,000000",0,"0,009691",0,"0,000000",0,0,0,0,0
342,0,"0,000000",0,"0,011405",0,"0,000000",0,0,0,0,0
343,0,"0,000000",0,"0,010488",0,"0,000000",0,0,0,0,0
344,0,"0,000000",0,"0,007781",0,"0,000000",0,0,0,0,0
345,0,"0,000000",0,"0,013582",0,"0,000000",0,0,0,0,0
346,0,"0,000000",0,"0,012666",0,"0,000000",0,0,0,0,0
347,0,"0,000000",0,"0,005798",0,"0,000000",0,0,0,0,0
348,0,"0,000000",0,"0,009118",0,"0,000000",0,0,0,0,0
349,0,"0,000000",0,"0,008660",0,"0,000000",0,0,0,0,0
350,0,"0,000000",0,"0,007525",0,"0,000000",0,0,0,0,0
351,0,"0,000000",0,"0,010631",0,"0,000000",0,0,0,0,0
352,0,"0,000000",0,"0,009542",0,"0,000000",0,0,0,0,0
353,0,"0,000000",0,"0,010925",0,"0,000000",0,0,0,0,0
354,0,"0,000000",0,"0,013208",0,"0,000000",0,0,0,0,0
355,0,"0,000000",0,"0,007238",0,"0,000000",0,0,0,0,0
356,0,"0,000000",0,"0,010296",0,"0,000000",0,0,0,0,0
357,0,"0,000000",0,"0,012864",0,"0,000000",0,0,0,0,0
358,0,"0,000000",0,"0,008646",0,"0,000000",0,0,0,0,0
359,0,"0,000000",0,"0,007308",0,"0,000000",0,0,0,0,0
360,0,"0,000000",0,"0,009619",0,"0,000000",0,0,0,0,0
361,0,"0,000000",0,"0,009450",0,"0,000000",0,0,0,0,0
362,0,"0,000000",0,"0,010801",0,"0,000000",0,0,0,0,0
363,0,"0,000000",0,"0,006931",0,"0,000000",0,0,0,0,0
364,0,"0,000000",0,"0,008445",0,"0,000000",0,0,0,0,0
365,0,"0,000000",0,"0,008622",0,"0,000000",0,0,0,0,0
366,0,"0,000000",0,"0,009103",0,"0,000000",0,0,0,0,0
367,0,"0,000000",0,"0,008541",0,"0,000000",0,0,0,0,0
368,0,"0,000000",0,"0,008275",0,"0,000000",0,0,0,0,0
369,0,"0,000000",0,"0,010045",0,"0,000000",0,0,0,0,0
370,0,"0,000000",0,"0,008003",0,"0,000000",0,0,0,0,0
371,0,"0,000000",0,"0,007313",0,"0,000000",0,0,0,0,0
372,0,"0,000000",0,"0,008413",0,"0,000000",0,0,0,0,0
373,0,"0,000000",0,"0,008727",0,"0,000000",0,0,0,0,0
