Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess
178,"0,005541","0,000000",0,0,0,"0,000000",0,0,0,0,0
179,"0,005388","0,000000",0,0,0,"0,000000",0,0,0,0,0
180,"0,005319","0,000000",0,0,0,"0,000000",0,0,0,0,0
181,"0,005717","0,000000",0,0,0,"0,000000",0,0,0,0,0
182,"0,007201","0,000000",0,0,0,"0,000000",0,0,0,0,0
183,"0,005718","0,000000",0,0,0,"0,000000",0,0,0,0,0
184,"0,005605","0,000000",0,0,0,"0,000000",0,0,0,0,0
185,"0,005319","0,000000",0,0,0,"0,000000",0,0,0,0,0
186,"0,005427","0,000000",0,0,0,"0,000000",0,0,0,0,0
187,"0,006654","0,000000",0,0,0,"0,000000",0,0,0,0,0
188,"0,005395","0,000000",0,0,0,"0,000000",0,0,0,0,0
189,"0,005364","0,000000",0,0,0,"0,000000",0,0,0,0,0
190,"0,005331","0,000000",0,0,0,"0,000000",0,0,0,0,0
191,"0,005417","0,000000",0,0,0,"0,000000",0,0,0,0,0
192,"0,005371","0,000000",0,0,0,"0,000000",0,0,0,0,0
193,"0,005334","0,000000",0,0,0,"0,000000",0,0,0,0,0
194,"0,005343","0,000000",0,0,0,"0,000000",0,0,0,0,0
195,"0,006391","0,000000",0,0,0,"0,000000",0,0,0,0,0
196,"0,007452","0,000000",0,0,0,"0,000000",0,0,0,0,0
197,"0,005501","0,000000",0,0,0,"0,000000",0,0,0,0,0
198,"0,007844","0,000000",0,0,0,"0,000000",0,0,0,0,0
199,"0,005398","0,000000",0,0,0,"0,000000",0,0,0,0,0
200,"0,005558","0,000000",0,0,0,"0,000000",0,0,0,0,0
201,"0,005854","0,000000",0,0,0,"0,000000",0,0,0,0,0
202,"0,005415","0,000000",0,0,0,"0,000000",0,0,0,0,0
203,"0,005392","0,000000",0,0,0,"0,000000",0,0,0,0,0
204,"0,006108","0,000000",0,0,0,"0,000000",0,0,0,0,0
205,"0,005404","0,000000",0,0,0,"0,000000",0,0,0,0,0
206,"0,005656","0,000000",0,0,0,"0,000000",0,0,0,0,0
207,"0,005402","0,000000",0,0,0,"0,000000",0,0,0,0,0
208,"0,005343","0,000000",0,0,0,"0,000000",0,0,0,0,0
209,"0,008438","0,000000",0,0,0,"0,000000",0,0,0,0,0
210,"0,005495","0,000000",0,0,0,"0,000000",0,0,0,0,0
211,"0,005398","0,000000",0,0,0,"0,000000",0,0,0,0,0
212,"0,005604","0,000000",0,0,0,"0,000000",0,0,0,0,0
213,"0,005381","0,000000",0,0,0,"0,000000",0,0,0,0,0
214,"0,005628","0,000000",0,0,0,"0,000000",0,0,0,0,0
215,"0,005546","0,000000",0,0,0,"0,000000",0,0,0,0,0
216,"0,005422","0,000000",0,0,0,"0,000000",0,0,0,0,0
217,"0,005450","0,000000",0,0,0,"0,000000",0,0,0,0,0
218,"0,008090","0,000000",0,0,0,"0,000000",0,0,0,0,0
219,"0,008691","0,000000",0,0,0,"0,000000",0,0,0,0,0
220,"0,005396","0,000000",0,0,0,"0,000000",0,0,0,0,0
221,"0,005452","0,000000",0,0,0,"0,000000",0,0,0,0,0
222,"0,005479","0,000000",0,0,0,"0,000000",0,0,0,0,0
223,"0,006486","0,000000",0,0,0,"0,000000",0,0,0,0,0
224,"0,005648","0,000000",0,0,0,"0,000000",0,0,0,0,0
225,"0,005393","0,000000",0,0,0,"0,000000",0,0,0,0,0
226,"0,006525","0,000000",0,0,0,"0,000000",0,0,0,0,0
227,"0,005379","0,000000",0,0,0,"0,000000",0,0,0,0,0
228,"0,006501","0,000000",0,0,0,"0,000000",0,0,0,0,0
229,"0,005537","0,000000",0,0,0,"0,000000",0,0,0,0,0
230,"0,006642","0,000000",0,0,0,"0,000000",0,0,0,0,0
231,"0,005469","0,000000",0,0,0,"0,000000",0,0,0,0,0
232,"0,005362","0,000000",0,0,0,"0,000000",0,0,0,0,0
233,"0,005397","0,000000",0,0,0,"0,000000",0,0,0,0,0
234,"0,005399","0,000000",0,0,0,"0,000000",0,0,0,0,0
235,"0,005984","0,000000",0,0,0,"0,000000",0,0,0,0,0
236,"0,005853","0,000000",0,0,0,"0,000000",0,0,0,0,0
237,"0,005359","0,000000",0,0,0,"0,000000",0,0,0,0,0
238,"0,007387","0,000000",0,0,0,"0,000000",0,0,0,0,0
239,"0,005544","0,000000",0,0,0,"0,000000",0,0,0,0,0
240,"0,005436","0,000000",0,0,0,"0,000000",0,0,0,0,0
241,"0,005356","0,000000",0,0,0,"0,000000",0,0,0,0,0
242,"0,005378","0,000000",0,0,0,"0,000000",0,0,0,0,0
243,"0,005807","0,000000",0,0,0,"0,000000",0,0,0,0,0
244,"0,005393","0,000000",0,0,0,"0,000000",0,0,0,0,0
245,"0,005301","0,000000",0,0,0,"0,000000",0,0,0,0,0
246,"0,005362","0,000000",0,0,0,"0,000000",0,0,0,0,0
247,"0,005497","0,000000",0,0,0,"0,000000",0,0,0,0,0
248,"0,008376","0,000000",0,0,0,"0,000000",0,0,0,0,0
249,"0,006225","0,000000",0,0,0,"0,000000",0,0,0,0,0
250,"0,005343","0,000000",0,0,0,"0,000000",0,0,0,0,0
251,"0,005334","0,000000",0,0,0,"0,000000",0,0,0,0,0
252,"0,005414","0,000000",0,0,0,"0,000000",0,0,0,0,0
253,"0,006339","0,000000",0,0,0,"0,000000",0,0,0,0,0
254,"0,006609","0,000000",0,0,0,"0,000000",0,0,0,0,0
255,"0,005303","0,000000",0,0,0,"0,000000",0,0,0,0,0
256,"0,008489","0,000000",0,0,0,"0,000000",0,0,0,0,0
257,"0,005469","0,000000",0,0,0,"0,000000",0,0,0,0,0
258,"0,005430","0,000000",0,0,0,"0,000000",0,0,0,0,0
259,"0,005423","0,000000",0,0,0,"0,000000",0,0,0,0,0
260,"0,005382","0,000000",0,0,0,"0,000000",0,0,0,0,0
261,"0,005496","0,000000",0,0,0,"0,000000",0,0,0,0,0
262,"0,006031","0,000000",0,0,0,"0,000000",0,0,0,0,0
263,"0,006350","0,000000",0,0,0,"0,000000",0,0,0,0,0
264,"0,006484","0,000000",0,0,0,"0,000000",0,0,0,0,0
265,"0,007826","0,000000",0,0,0,"0,000000",0,0,0,0,0
266,"0,005419","0,000000",0,0,0,"0,000000",0,0,0,0,0
267,"0,012046","0,000000",0,0,0,"0,000000",0,0,0,0,0
268,"0,005378","0,000000",0,0,0,"0,000000",0,0,0,0,0
269,"0,005358","0,000000",0,0,0,"0,000000",0,0,0,0,0
270,"0,005623","0,000000",0,0,0,"0,000000",0,0,0,0,0
271,"0,005778","0,000000",0,0,0,"0,000000",0,0,0,0,0
272,"0,005359","0,000000",0,0,0,"0,000000",0,0,0,0,0
273,"0,005571","0,000000",0,0,0,"0,000000",0,0,0,0,0
274,"0,005383","0,000000",0,0,0,"0,000000",0,0,0,0,0
275,"0,005358","0,000000",0,0,0,"0,000000",0,0,0,0,0
276,"0,008807","0,000000",0,0,0,"0,000000",0,0,0,0,0
277,"0,006326","0,000000",0,0,0,"0,000000",0,0,0,0,0
278,"0,005577","0,000000",0,0,0,"0,000000",0,0,0,0,0
279,"0,006210","0,000000",0,0,0,"0,000000",0,0,0,0,0
280,"0,005655","0,000000",0,0,0,"0,000000",0,0,0,0,0
281,"0,005682","0,000000",0,0,0,"0,000000",0,0,0,0,0
282,"0,005424","0,000000",0,0,0,"0,000000",0,0,0,0,0
283,"0,006445","0,000000",0,0,0,"0,000000",0,0,0,0,0
284,"0,005426","0,000000",0,0,0,"0,000000",0,0,0,0,0
285,"0,009994","0,000000",0,0,0,"0,000000",0,0,0,0,0
286,"0,008805","0,000000",0,0,0,"0,000000",0,0,0,0,0
287,"0,005615","0,000000",0,0,0,"0,000000",0,0,0,0,0
288,"0,005333","0,000000",0,0,0,"0,000000",0,0,0,0,0
289,"0,005450","0,000000",0,0,0,"0,000000",0,0,0,0,0
290,"0,005374","0,000000",0,0,0,"0,000000",0,0,0,0,0
291,"0,005318","0,000000",0,0,0,"0,000000",0,0,0,0,0
292,"0,006251","0,000000",0,0,0,"0,000000",0,0,0,0,0
293,"0,006424","0,000000",0,0,0,"0,000000",0,0,0,0,0
294,"0,006836","0,000000",0,0,0,"0,000000",0,0,0,0,0
295,"0,006610","0,000000",0,0,0,"0,000000",0,0,0,0,0
296,"0,006567","0,000000",0,0,0,"0,000000",0,0,0,0,0
297,"0,007229","0,000000",0,0,0,"0,000000",0,0,0,0,0
298,"0,007323","0,000000",0,0,0,"0,000000",0,0,0,0,0
299,"0,005685","0,000000",0,0,0,"0,000000",0,0,0,0,0
300,"0,007825","0,000000",0,0,0,"0,000000",0,0,0,0,0
301,"0,005594","0,000000",0,0,0,"0,000000",0,0,0,0,0
302,"0,005284","0,000000",0,0,0,"0,000000",0,0,0,0,0
303,"0,006552","0,000000",0,0,0,"0,000000",0,0,0,0,0
304,"0,005361","0,000000",0,0,0,"0,000000",0,0,0,0,0
305,"0,005421","0,000000",0,0,0,"0,000000",0,0,0,0,0
306,"0,005403","0,000000",0,0,0,"0,000000",0,0,0,0,0
307,"0,005388","0,000000",0,0,0,"0,000000",0,0,0,0,0
308,"0,006038","0,000000",0,0,0,"0,000000",0,0,0,0,0
309,"0,005554","0,000000",0,0,0,"0,000000",0,0,0,0,0
310,"0,005685","0,000000",0,0,0,"0,000000",0,0,0,0,0
311,"0,005477","0,000000",0,0,0,"0,000000",0,0,0,0,0
312,"0,007391","0,000000",0,0,0,"0,000000",0,0,0,0,0
313,"0,008863","0,000000",0,0,0,"0,000000",0,0,0,0,0
314,"0,005364","0,000000",0,0,0,"0,000000",0,0,0,0,0
315,"0,005693","0,000000",0,0,0,"0,000000",0,0,0,0,0
316,"0,005344","0,000000",0,0,0,"0,000000",0,0,0,0,0
317,"0,005378","0,000000",0,0,0,"0,000000",0,0,0,0,0
318,"0,005367","0,000000",0,0,0,"0,000000",0,0,0,0,0
319,"0,006414","0,000000",0,0,0,"0,000000",0,0,0,0,0
320,"0,007972","0,000000",0,0,0,"0,000000",0,0,0,0,0
321,"0,005544","0,000000",0,0,0,"0,000000",0,0,0,0,0
322,"0,005505","0,000000",0,0,0,"0,000000",0,0,0,0,0
323,"0,005476","0,000000",0,0,0,"0,000000",0,0,0,0,0
324,"0,006477","0,000000",0,0,0,"0,000000",0,0,0,0,0
325,"0,005664","0,000000",0,0,0,"0,000000",0,0,0,0,0
326,"0,005667","0,000000",0,0,0,"0,000000",0,0,0,0,0
327,"0,010795","0,000000",0,0,0,"0,000000",0,0,0,0,0
328,"0,005368","0,000000",0,0,0,"0,000000",0,0,0,0,0
329,"0,005431","0,000000",0,0,0,"0,000000",0,0,0,0,0
330,"0,005472","0,000000",0,0,0,"0,000000",0,0,0,0,0
331,"0,005385","0,000000",0,0,0,"0,000000",0,0,0,0,0
332,"0,005441","0,000000",0,0,0,"0,000000",0,0,0,0,0
333,"0,005402","0,000000",0,0,0,"0,000000",0,0,0,0,0
334,"0,006463","0,000000",0,0,0,"0,000000",0,0,0,0,0
335,"0,006205","0,000000",0,0,0,"0,000000",0,0,0,0,0
336,"0,005965","0,000000",0,0,0,"0,000000",0,0,0,0,0
337,"0,005538","0,000000",0,0,0,"0,000000",0,0,0,0,0
338,"0,007387","0,000000",0,0,0,"0,000000",0,0,0,0,0
339,"0,005730","0,000000",0,0,0,"0,000000",0,0,0,0,0
340,"0,009534","0,000000",0,0,0,"0,000000",0,0,0,0,0
341,"0,006709","0,000000",0,0,0,"0,000000",0,0,0,0,0
342,"0,006747","0,000000",0,0,0,"0,000000",0,0,0,0,0
343,"0,005509","0,000000",0,0,0,"0,000000",0,0,0,0,0
344,"0,005541","0,000000",0,0,0,"0,000000",0,0,0,0,0
345,"0,005421","0,000000",0,0,0,"0,000000",0,0,0,0,0
346,"0,006599","0,000000",0,0,0,"0,000000",0,0,0,0,0
347,"0,005282","0,000000",0,0,0,"0,000000",0,0,0,0,0
348,"0,010242","0,000000",0,0,0,"0,000000",0,0,0,0,0
349,"0,005868","0,000000",0,0,0,"0,000000",0,0,0,0,0
350,"0,005649","0,000000",0,0,0,"0,000000",0,0,0,0,0
351,"0,005387","0,000000",0,0,0,"0,000000",0,0,0,0,0
352,"0,005410","0,000000",0,0,0,"0,000000",0,0,0,0,0
353,"0,005311","0,000000",0,0,0,"0,000000",0,0,0,0,0
354,"0,006575","0,000000",0,0,0,"0,000000",0,0,0,0,0
355,"0,005480","0,000000",0,0,0,"0,000000",0,0,0,0,0
356,"0,005471","0,000000",0,0,0,"0,000000",0,0,0,0,0
357,"0,005452","0,000000",0,0,0,"0,000000",0,0,0,0,0
358,"0,005585","0,000000",0,0,0,"0,000000",0,0,0,0,0
359,"0,008126","0,000000",0,0,0,"0,000000",0,0,0,0,0
360,"0,006347","0,000000",0,0,0,"0,000000",0,0,0,0,0
361,"0,005416","0,000000",0,0,0,"0,000000",0,0,0,0,0
362,"0,005480","0,000000",0,0,0,"0,000000",0,0,0,0,0
363,"0,005444","0,000000",0,0,0,"0,000000",0,0,0,0,0
364,"0,005413","0,000000",0,0,0,"0,000000",0,0,0,0,0
365,"0,005428","0,000000",0,0,0,"0,000000",0,0,0,0,0
366,"0,006095","0,000000",0,0,0,"0,000000",0,0,0,0,0
367,"0,005476","0,000000",0,0,0,"0,000000",0,0,0,0,0
368,"0,005346","0,000000",0,0,0,"0,000000",0,0,0,0,0
369,"0,007490","0,000000",0,0,0,"0,000000",0,0,0,0,0
370,"0,005701","0,000000",0,0,0,"0,000000",0,0,0,0,0
371,"0,005529","0,000000",0,0,0,"0,000000",0,0,0,0,0
372,"0,006010","0,000000",0,0,0,"0,000000",0,0,0,0,0
373,"0,006599","0,000000",0,0,0,"0,000000",0,0,0,0,0
374,"0,005339","0,000000",0,0,0,"0,000000",0,0,0,0,0
375,"0,009243","0,000000",0,0,0,"0,000000",0,0,0,0,0
376,"0,005445","0,000000",0,0,0,"0,000000",0,0,0,0,0
377,"0,005410","0,000000",0,0,0,"0,000000",0,0,0,0,0
378,"0,005355","0,000000",0,0,0,"0,000000",0,0,0,0,0
379,"0,006331","0,000000",0,0,0,"0,000000",0,0,0,0,0
380,"0,005389","0,000000",0,0,0,"0,000000",0,0,0,0,0
381,"0,006561","0,000000",0,0,0,"0,000000",0,0,0,0,0
382,"0,007270","0,000000",0,0,0,"0,000000",0,0,0,0,0
383,"0,008304","0,000000",0,0,0,"0,000000",0,0,0,0,0
384,"0,005406","0,000000",0,0,0,"0,000000",0,0,0,0,0
385,"0,005858","0,000000",0,0,0,"0,000000",0,0,0,0,0
386,"0,005352","0,000000",0,0,0,"0,000000",0,0,0,0,0
387,"0,005399","0,000000",0,0,0,"0,000000",0,0,0,0,0
388,"0,005360","0,000000",0,0,0,"0,000000",0,0,0,0,0
389,"0,005869","0,000000",0,0,0,"0,000000",0,0,0,0,0
390,"0,006887","0,000000",0,0,0,"0,000000",0,0,0,0,0
391,"0,005407","0,000000",0,0,0,"0,000000",0,0,0,0,0
392,"0,007624","0,000000",0,0,0,"0,000000",0,0,0,0,0
393,"0,005827","0,000000",0,0,0,"0,000000",0,0,0,0,0
394,"0,008870","0,000000",0,0,0,"0,000000",0,0,0,0,0
