Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess
277,"0,006326","0,018578","0,006816","0,00973",4,0,0,0,"2,19655","6,122589","5,354166"
278,"0,005577","0,019629","0,004414","0,007714",4,0,0,0,"1,98555","6,568909","5,185366"
279,"0,00621","0,019228","0,004906","0,008396",4,0,0,0,"1,954794","5,889416","3,907681"
280,"0,005655","0,022839","0,004962","0,009191",4,0,0,0,"4,216671","5,813122","5,462408"
281,"0,005682","0,018837","0,004602","0,01251",4,0,0,0,"2,070427","5,958319","4,947662"
282,"0,005424","0,020661","0,005117","0,011164",4,0,0,0,"2,506256","5,871058","7,216692"
283,"0,006445","0,022208","0,005203","0,009731",4,0,0,0,"2,24328","8,189678","5,167961"
284,"0,005426","0,023372","0,004227","0,014628",4,0,0,0,"2,637863","8,998156","4,842997"
285,"0,009994","0,024983","0,005223","0,010049",4,0,0,0,"3,541231","7,738829","6,850719"
286,"0,008805","0,02346","0,004539","0,010041",4,0,0,0,"3,644228","7,345438","5,545139"
287,"0,005615","0,028116","0,004677","0,008646",4,0,0,0,"3,421783","8,093834","6,5341"
288,"0,005333","0,028199","0,00463","0,008151",4,0,0,0,"6,831884","7,106304","4,540205"
289,"0,00545","0,01944","0,004801","0,008853",4,0,0,0,"2,173901","7,383108","4,240274"
290,"0,005374","0,023053","0,00475","0,010863",4,0,0,0,"2,478361","8,605719","5,040646"
291,"0,005318","0,020925","0,003631","0,0088",4,0,0,0,"4,620075","6,221294","4,009485"
292,"0,006251","0,016585","0,004837","0,008621",4,0,0,0,"2,052307","5,805492","4,288435"
293,"0,006424","0,016966","0,004577","0,009134",4,0,0,0,"3,022671","5,747557","3,769875"
294,"0,006836","0,017179","0,00416","0,009835",4,0,0,0,"2,128363","5,829811","4,431725"
295,"0,00661","0,017794","0,004515","0,009238",4,0,0,0,"1,950741","5,774736","4,768372"
296,"0,006567","0,019032","0,003989","0,00737",4,0,0,0,"2,56443","7,41744","3,810883"
297,"0,007229","0,018394","0,004947","0,012965",3,0,0,0,"2,060652","5,807638","5,467653"
298,"0,007323","0,017618","0,003526","0,009708",3,0,0,0,"2,865076","5,881071","3,958702"
299,"0,005685","0,017155","0,00433","0,00896",3,0,0,0,"2,241135","5,730629","4,24099"
300,"0,007825","0,018068","0,003997","0,007665",3,0,0,0,"2,039433","6,816149","3,689528"
301,"0,005594","0,017489","0,004422","0,009885",3,0,0,0,"2,080441","5,78022","4,958868"
302,"0,005284","0,01734","0,003613","0,011236",3,0,0,0,"2,471447","5,796671","4,721403"
303,"0,006552","0,016014","0,004893","0,009565",3,0,0,0,"1,907825","5,759239","3,984213"
304,"0,005361","0,021537","0,005017","0,011667",3,0,0,0,"2,176762","7,139206","4,652262"
305,"0,005421","0,025328","0,005737","0,010433",4,0,0,0,"4,941702","8,533001","3,849506"
306,"0,005403","0,023607","0,005725","0,013298",4,0,0,0,"3,158569","10,124683","5,186319"
307,"0,005388","0,021655","0,003976","0,009322",4,0,0,0,"3,053188","7,443666","4,031897"
308,"0,006038","0,022631","0,00487","0,008956",4,0,0,0,"2,516747","7,57575","6,043434"
309,"0,005554","0,020071","0,003494","0,008419",4,0,0,0,"2,372503","6,184578","5,157471"
310,"0,005685","0,017428","0,004498","0,008971",4,0,0,0,"2,097845","5,818129","4,410982"
311,"0,005477","0,016609","0,003524","0,009993",4,0,0,0,"2,27809","5,842924","3,753901"
312,"0,007391","0,016242","0,004511","0,007651",4,0,0,0,"1,867294","5,87225","4,122734"
313,"0,008863","0,018683","0,004333","0,009439",4,0,0,0,"2,622843","5,865335","4,021168"
314,"0,005364","0,022069","0,004471","0,00721",4,0,0,0,"3,191233","6,679296","4,392147"
315,"0,005693","0,018943","0,003769","0,009296",4,0,0,0,"2,821922","7,225752","4,021406"
316,"0,005344","0,022172","0,00511","0,00766",4,0,0,0,"2,562523","6,555796","6,6576"
317,"0,005378","0,022238","0,004209","0,009594",5,0,0,0,"3,021955","7,656336","4,377842"
318,"0,005367","0,017822","0,005088","0,008232",5,0,0,0,"2,111912","6,210327","3,888845"
319,"0,006414","0,018335","0,004623","0,006355",5,0,0,0,"2,718925","6,937504","3,967762"
320,"0,007972","0,019181","0,006384","0,008312",5,0,0,0,"1,904726","5,802631","5,583286"
321,"0,005544","0,017824","0,006018","0,007678",6,0,0,0,"2,353668","5,909443","4,123211"
322,"0,005505","0,024979","0,005592","0,009339",6,0,0,0,"2,017021","6,431103","7,805109"
323,"0,005476","0,03924","0,0047","0,014041",6,0,0,0,"7,386923","16,739845","6,439686"
324,"0,006477","0,032142","0,00518","0,010673",6,0,0,0,"2,626181","9,654045","6,78277"
325,"0,005664","0,023931","0,004837","0,010804",6,0,0,0,"2,966881","8,276224","4,667997"
326,"0,005667","0,022762","0,007849","0,01078",6,0,0,0,"3,055811","8,222103","4,89521"
327,"0,010795","0,024334","0,011255","0,008419",5,0,0,0,"2,842426","8,841753","5,100012"
328,"0,005368","0,02505","0,005343","0,014269",5,0,0,0,"2,713442","8,239269","5,977154"
329,"0,005431","0,025324","0,006712","0,010204",5,0,0,0,"2,986431","8,35681","5,75614"
330,"0,005472","0,023966","0,007724","0,009504",5,0,0,0,"2,55537","9,487867","5,201101"
331,"0,005385","0,022684","0,00508","0,009142",5,0,0,0,"4,012823","8,05521","4,731178"
332,"0,005441","0,022433","0,0054","0,009701",5,0,0,0,"2,408981","8,586645","4,995108"
333,"0,005402","0,023773","0,006069","0,009531",5,0,0,0,"3,378868","7,684946","5,222797"
334,"0,006463","0,02568","0,00464","0,008506",5,0,0,0,"2,605677","7,892609","4,740477"
335,"0,006205","0,019758","0,004454","0,007999",5,0,0,0,"2,426863","8,150339","4,194975"
336,"0,005965","0,020817","0,006012","0,007627",5,0,0,0,"2,763271","7,981062","4,959583"
337,"0,005538","0,024404","0,005623","0,008306",5,0,0,0,"2,855062","10,590315","5,384445"
338,"0,007387","0,019219","0,004616","0,008541",5,0,0,0,"2,160072","6,192923","4,302025"
339,"0,00573","0,018116","0,005317","0,01048",5,0,0,0,"2,149343","5,91135","5,19371"
340,"0,009534","0,019864","0,004348","0,011791",5,0,0,0,"2,607107","6,051779","5,350828"
341,"0,006709","0,022142","0,004406","0,009691",5,0,0,0,"2,61569","8,248806","3,935575"
342,"0,006747","0,020539","0,004052","0,011405",5,0,0,0,"3,497839","7,65276","3,98159"
343,"0,005509","0,019949","0,005034","0,010488",5,0,0,0,"2,395153","6,686926","4,194021"
344,"0,005541","0,02145","0,005029","0,007781",5,0,0,0,"2,689362","7,373095","5,500555"
345,"0,005421","0,019943","0,00408","0,013582",5,0,0,0,"2,620697","5,868912","4,558802"
346,"0,006599","0,019335","0,007061","0,012666",5,0,0,0,"1,950979","6,916285","4,486322"
347,"0,005282","0,021184","0,005265","0,005798",5,0,0,0,"2,225161","6,58989","4,933834"
348,"0,010242","0,020275","0,004251","0,009118",5,0,0,0,"3,127813","7,527351","3,871679"
349,"0,005868","0,020162","0,003879","0,00866",5,0,0,0,"2,461433","8,082151","3,988981"
350,"0,005649","0,017408","0,004823","0,007525",5,0,0,0,"2,305269","5,896091","4,417658"
351,"0,005387","0,016348","0,005184","0,010631",5,0,0,0,"2,012968","5,878925","3,905535"
352,"0,00541","0,019531","0,006254","0,009542",6,0,0,0,"2,357721","5,805254","4,781008"
353,"0,005311","0,021867","0,006733","0,010925",6,0,0,0,"2,159834","6,304026","5,341053"
354,"0,006575","0,020898","0,004921","0,013208",6,0,0,0,"2,153873","6,735802","4,386425"
355,"0,00548","0,021931","0,004774","0,007238",6,0,0,0,"4,775763","6,396055","4,960537"
356,"0,005471","0,020244","0,004782","0,010296",6,0,0,0,"2,196074","7,301331","4,004002"
357,"0,005452","0,019881","0,004405","0,012864",6,0,0,0,"2,165556","5,834103","5,239964"
358,"0,005585","0,018913","0,005165","0,008646",5,0,0,0,"2,223015","7,789373","4,267216"
359,"0,008126","0,021366","0,004414","0,007308",5,0,0,0,"3,669024","6,237984","4,838705"
360,"0,006347","0,022067","0,009612","0,009619",5,0,0,0,"2,500296","8,133173","3,789902"
361,"0,005416","0,018492","0,005052","0,00945",5,0,0,0,"2,456427","6,158829","4,780293"
362,"0,00548","0,020431","0,005721","0,010801",6,0,0,0,"2,172232","8,725882","3,685713"
363,"0,005444","0,023731","0,005395","0,006931",6,0,0,0,"3,036261","8,277655","4,405737"
364,"0,005413","0,026319","0,004851","0,008445",6,0,0,0,"6,206751","7,798195","4,079342"
365,"0,005428","0,020762","0,005097","0,008622",6,0,0,0,"3,178358","6,207705","5,285501"
366,"0,006095","0,022745","0,005827","0,009103",6,0,0,0,"2,389669","7,000685","4,367828"
367,"0,005476","0,020811","0,005059","0,008541",6,0,0,0,"2,438307","6,426573","4,896164"
368,"0,005346","0,018702","0,00672","0,008275",6,0,0,0,"2,738476","5,892754","4,060984"
369,"0,00749","0,023038","0,004473","0,010045",6,0,0,0,"2,755165","10,033131","4,694462"
370,"0,005701","0,018304","0,005662","0,008003",6,0,0,0,"2,713203","5,770683","3,931284"
371,"0,005529","0,020846","0,004499","0,007313",6,0,0,0,"2,482891","6,985188","4,482031"
372,"0,00601","0,021808","0,00428","0,008413",6,0,0,0,"2,168179","9,978056","4,417896"
373,"0,006599","0,017563","0,004645","0,008727",6,0,0,0,"2,903223","5,885363","3,875256"
374,"0,005339","0,022294","0,004292","0,00832",6,0,0,0,"3,195763","9,066105","4,453659"
375,"0,009243","0,020838","0,004267","0,00614",6,0,0,0,"3,599644","6,922722","3,818035"
376,"0,005445","0,020121","0,005536","0,008037",6,0,0,0,"3,826618","7,771969","3,846407"
377,"0,00541","0,017162","0,004382","0,007389",6,0,0,0,"1,930714","6,271124","4,479885"
378,"0,005355","0,018132","0,004451","0,00807",6,0,0,0,"2,074718","5,818367","4,550457"
379,"0,006331","0,01844","0,004255","0,006535",6,0,0,0,"2,170801","7,055283","4,861116"
380,"0,005389","0,018208","0,004411","0,007781",6,0,0,0,"2,365828","6,074429","3,68166"
381,"0,006561","0,017763","0,004373","0,008072",6,0,0,0,"2,553701","6,021738","4,520178"
382,"0,00727","0,017888","0,004865","0,006955",6,0,0,0,"2,416372","5,767345","4,519463"
383,"0,008304","0,023809","0,004135","0,006281",6,0,0,0,"3,122568","8,265972","6,439209"
384,"0,005406","0,019229","0,00475","0,007974",6,0,0,0,"2,767324","6,048203","3,77059"
385,"0,005858","0,017356","0,004086","0,00892",6,0,0,0,"2,748728","6,244659","3,734827"
386,"0,005352","0,018371","0,00585","0,007115",6,0,0,0,"2,604008","6,993532","3,855944"
387,"0,005399","0,020568","0,006496","0,008495",6,0,0,0,"3,173828","6,340027","4,699707"
388,"0,00536","0,020593","0,005463","0,006372",6,0,0,0,"2,539873","6,880522","5,057335"
389,"0,005869","0,019618","0,004689","0,007685",6,0,0,0,"2,316713","6,692171","5,106449"
390,"0,006887","0,01862","0,004472","0,007724",6,0,0,0,"2,169371","8,155346","3,784418"
391,"0,005407","0,016526","0,004375","0,005965",6,0,0,0,"2,25687","5,963087","3,66807"
392,"0,007624","0,016394","0,004631","0,007329",6,0,0,0,"2,370596","5,826235","3,482342"
393,"0,005827","0,018342","0,004418","0,008213",6,0,0,0,"2,16651","7,582903","3,942966"
394,"0,00887","0,018064","0,004288","0,007073",6,0,0,0,"2,131224","5,787611","3,663063"
395,"0,0054","0,016306","0,004293","0,006491",6,0,0,0,"2,287865","5,743504","3,628731"
396,"0,005843","0,017673","0,004983","0,008471",6,0,0,0,"2,051353","7,151127","3,892422"
397,"0,007423","0,018533","0,004185","0,009252",6,0,0,0,"1,949072","6,539583","4,075289"
398,"0,005348","0,01665","0,004238","0,006972",6,0,0,0,"2,182722","5,982637","4,021883"
399,"0,00553","0,017863","0,004179","0,008042",6,0,0,0,"2,111435","5,985498","4,217386"
400,"0,006862","0,018699","0,00454","0,007238",6,0,0,0,"2,253294","5,841494","5,5511"
401,"0,008383","0,019997","0,005669","0,008532",6,0,0,0,"2,094746","8,134842","3,988743"
402,"0,005342","0,019139","0,004486","0,007172",6,0,0,0,"2,033234","5,912781","4,625559"
403,"0,005878","0,024115","0,005362","0,007458",6,0,0,0,"3,317356","8,985996","4,571915"
404,"0,005326","0,020737","0,004825","0,00719",6,0,0,0,"2,344608","7,432461","4,639387"
405,"0,005315","0,025016","0,005687","0,007698",6,0,0,0,"3,925562","9,324789","5,816936"
406,"0,006081","0,023445","0,004487","0,007182",6,0,0,0,"2,610207","7,05266","6,050587"
407,"0,00775","0,020352","0,004828","0,008923",6,0,0,0,"2,153158","6,443501","5,53894"
408,"0,005401","0,024447","0,005058","0,006579",6,0,0,0,"3,127098","8,379221","5,403519"
409,"0,007929","0,023754","0,004608","0,00889",6,0,0,0,"2,743483","6,768465","6,441355"
410,"0,005371","0,024418","0,00562","0,008153",6,0,0,0,"3,832102","7,359505","5,653858"
411,"0,005693","0,023132","0,004492","0,007828",6,0,0,0,"2,860785","8,386374","4,659653"
412,"0,005601","0,022591","0,004581","0,006293",6,0,0,0,"3,126621","8,452654","4,670143"
413,"0,005423","0,021742","0,005058","0,008014",5,0,0,0,"3,112316","7,591248","4,122972"
414,"0,005619","0,022446","0,004243","0,006699",5,0,0,0,"2,683163","8,447409","4,925966"
415,"0,005753","0,022","0,004633","0,006747",5,0,0,0,"2,655506","7,655144","5,260229"
416,"0,00551","0,021","0,004318","0,006259",5,0,0,0,"2,984047","8,059502","4,438877"
417,"0,005448","0,020429","0,004257","0,007218",5,0,0,0,"2,406836","8,115292","4,405499"
418,"0,005625","0,018703","0,004511","0,005619",5,0,0,0,"2,22373","6,302118","4,058599"
419,"0,008715","0,017595","0,004052","0,006359",4,0,0,0,"2,512932","5,784035","4,776955"
420,"0,006682","0,018814","0,00422","0,006312",4,0,0,0,"2,419233","8,285999","3,609657"
421,"0,006522","0,021619","0,004163","0,00782",4,0,0,0,"2,512217","8,513451","4,566431"
422,"0,006134","0,019466","0,004078","0,007087",4,0,0,0,"2,442837","6,835938","4,956007"
423,"0,006423","0,018181","0,005787","0,006453",4,0,0,0,"2,212524","5,955696","3,617764"
424,"0,00787","0,018253","0,004408","0,006016",4,0,0,0,"2,066135","6,067514","5,328417"
425,"0,005447","0,018261","0,003776","0,00725",4,0,0,0,"2,491713","6,074429","4,695892"
426,"0,005512","0,017253","0,003855","0,00778",4,0,0,0,"2,533436","6,774664","3,599644"
427,"0,005956","0,017637","0,005712","0,007408",4,0,0,0,"2,530575","5,71394","3,559828"
428,"0,00562","0,017554","0,005009","0,005438",4,0,0,0,"2,580643","5,796194","4,390955"
429,"0,00646","0,018646","0,004151","0,006088",4,0,0,0,"2,255917","8,060455","3,568649"
430,"0,006561","0,017655","0,004966","0,005521",4,0,0,0,"2,578735","5,711317","4,591227"
431,"0,005883","0,01744","0,003381","0,006246",4,0,0,0,"2,175093","5,777597","4,690886"
432,"0,006255","0,019168","0,003664","0,006267",4,0,0,0,"2,052307","7,287502","5,382299"
433,"0,005331","0,018578","0,004781","0,0075",4,0,0,0,"2,984524","5,694866","3,852844"
434,"0,005566","0,017642","0,003855","0,007173",4,0,0,0,"2,344608","5,839348","4,827023"
435,"0,005409","0,018737","0,003544","0,006312",4,0,0,0,"2,12574","8,283615","3,638506"
436,"0,005309","0,017824","0,003629","0,005645",4,0,0,0,"2,594948","6,047249","3,79777"
437,"0,00643","0,017975","0,004121","0,006297",4,0,0,0,"2,165794","5,731344","4,413843"
438,"0,00532","0,01941","0,005073","0,005663",4,0,0,0,"2,187014","7,663965","3,680229"
439,"0,005387","0,017882","0,004305","0,006273",4,0,0,0,"2,602339","5,742073","4,306555"
440,"0,005558","0,017626","0,004764","0,005583",4,0,0,0,"2,190828","5,81193","4,18663"
441,"0,005321","0,021833","0,003633","0,007766",4,0,0,0,"2,262831","7,031441","6,165504"
442,"0,005331","0,020323","0,004786","0,005913",4,0,0,0,"3,359556","6,90794","4,545212"
443,"0,005295","0,01859","0,003642","0,00552",4,0,0,0,"2,407789","6,663561","4,682064"
444,"0,005299","0,018317","0,003721","0,007291",4,0,0,0,"3,310204","6,763458","3,600121"
445,"0,005346","0,017964","0,003806","0,005942",4,0,0,0,"2,148867","5,873203","4,910231"
446,"0,005387","0,018431","0,004143","0,007826",4,0,0,0,"2,867222","5,692959","5,213261"
447,"0,005368","0,020994","0,004511","0,00649",5,0,0,0,"2,622366","7,095814","6,650448"
448,"0,005421","0,018079","0,003942","0,006638",5,0,0,0,"2,315044","5,747318","4,282475"
449,"0,005402","0,017721","0,004035","0,006077",5,0,0,0,"2,265215","6,842852","3,730059"
450,"0,005376","0,01834","0,003969","0,007293",5,0,0,0,"2,674341","6,719351","3,787994"
451,"0,006953","0,020994","0,004007","0,005827",5,0,0,0,"2,54035","5,922556","5,297422"
452,"0,005354","0,01819","0,003858","0,006626",5,0,0,0,"2,787352","6,815195","3,774643"
453,"0,005417","0,019283","0,003914","0,007348",5,0,0,0,"2,654076","6,530285","4,00877"
454,"0,005422","0,019182","0,003823","0,006993",5,0,0,0,"2,19965","6,440878","4,375935"
455,"0,005343","0,01944","0,003872","0,008878",5,0,0,0,"3,487825","6,770134","3,644705"
456,"0,007602","0,018479","0,004628","0,009309",5,0,0,0,"3,249884","5,71537","4,886866"
457,"0,006224","0,017808","0,003624","0,006685",5,0,0,0,"2,372742","7,122755","3,890038"
458,"0,005648","0,017116","0,003909","0,006947",5,0,0,0,"2,102613","6,956339","3,638506"
459,"0,006376","0,01647","0,003835","0,005332",5,0,0,0,"2,398968","5,760908","3,585577"
460,"0,005899","0,016292","0,004216","0,00655",5,0,0,0,"2,556562","5,78475","3,517151"
461,"0,005608","0,018366","0,003905","0,00613",5,0,0,0,"2,553463","7,223129","3,820658"
462,"0,007084","0,016764","0,003865","0,006593",5,0,0,0,"2,251863","5,733013","3,801346"
463,"0,005621","0,019572","0,004054","0,008654",5,0,0,0,"3,841877","5,767584","3,865004"
464,"0,005353","0,021813","0,004737","0,006928",5,0,0,0,"4,781246","6,254673","4,020691"
465,"0,005675","0,019407","0,00406","0,006156",5,0,0,0,"2,993345","5,911112","4,541159"
466,"0,00535","0,017145","0,003925","0,007168",5,0,0,0,"2,79808","5,847692","3,837109"
467,"0,005292","0,016934","0,004467","0,006855",5,0,0,0,"2,47097","5,747557","3,762484"
468,"0,005579","0,020341","0,005806","0,008856",5,0,0,0,"4,470348","6,941795","4,381418"
469,"0,006142","0,018851","0,00395","0,007933",5,0,0,0,"2,067089","6,062508","4,8666"
470,"0,006134","0,018436","0,004842","0,006988",5,0,0,0,"2,413034","6,454945","4,189491"
471,"0,005785","0,017467","0,004312","0,005931",5,0,0,0,"2,309084","5,750895","4,512787"
472,"0,006762","0,018762","0,004257","0,006767",5,0,0,0,"2,029181","6,066322","6,016731"
473,"0,005358","0,016618","0,004638","0,007577",5,0,0,0,"2,446413","5,754232","3,798008"
474,"0,010037","0,016932","0,004107","0,006206",5,0,0,0,"2,07305","5,746841","4,47154"
475,"0,00563","0,017908","0,004117","0,006952",5,0,0,0,"2,138376","7,437229","3,77202"
476,"0,006237","0,016543","0,004168","0,005758",5,0,0,0,"2,402067","5,776882","3,725529"
477,"0,005445","0,019835","0,004039","0,007401",5,0,0,0,"4,282475","5,9793","4,832983"
478,"0,005379","0,02382","0,00453","0,006986",5,0,0,0,"1,959324","8,076668","7,602692"
479,"0,005507","0,019473","0,00408","0,006892",5,0,0,0,"2,42877","7,131338","4,879236"
480,"0,006446","0,019022","0,005734","0,007248",5,0,0,0,"2,195835","6,543636","3,902912"
481,"0,007816","0,023821","0,004397","0,006657",5,0,0,0,"2,678633","9,09853","4,710436"
482,"0,005781","0,018954","0,004322","0,008733",5,0,0,0,"2,50864","6,842375","4,719734"
483,"0,005557","0,023158","0,004528","0,006078",5,0,0,0,"2,757311","8,328438","4,927874"
484,"0,005384","0,023864","0,005513","0,007372",5,0,0,0,"5,214214","6,762981","6,186008"
485,"0,005337","0,023821","0,004117","0,006132",5,0,0,0,"3,116846","7,866383","4,726887"
486,"0,005483","0,018587","0,00781","0,010263",5,0,0,0,"3,614664","6,005764","3,858566"
487,"0,005335","0,022951","0,006117","0,011072",5,0,0,0,"3,241301","8,082867","5,001068"
488,"0,005473","0,02378","0,005842","0,008342",5,0,0,0,"3,062248","8,5361","4,758358"
489,"0,007384","0,025964","0,008398","0,006986",6,0,0,0,"2,485514","9,102345","4,252672"
490,"0,006366","0,022203","0,005953","0,007517",6,0,0,0,"2,569914","8,340359","4,959106"
491,"0,005627","0,018949","0,00449","0,006205",6,0,0,0,"2,535343","5,844116","4,366398"
492,"0,005999","0,017899","0,006488","0,007519",6,0,0,0,"2,228498","6,818533","3,721476"
493,"0,006813","0,023723","0,004655","0,007154",6,0,0,0,"2,458096","8,35824","6,232262"
494,"0,005343","0,020189","0,004652","0,007017",6,0,0,0,"2,676725","8,04925","4,328489"
495,"0,00668","0,020335","0,004387","0,006652",6,0,0,0,"2,862453","7,688284","4,607201"
496,"0,006533","0,021498","0,005358","0,006995",6,0,0,0,"2,991438","8,098364","3,626585"
497,"0,007621","0,022254","0,005492","0,005977",6,0,0,0,"3,826857","6,864071","5,264044"
498,"0,005576","0,022706","0,005981","0,010435",7,0,0,0,"2,206087","7,707834","6,401777"
499,"0,006918","0,023018","0,005755","0,008498",7,0,0,0,"2,412319","8,296967","4,651546"
500,"0,005369","0,022689","0,006255","0,006989",9,0,0,0,"3,783464","7,439375","4,615784"
501,"0,005558","0,0226","0,005488","0,006677",9,0,0,0,"2,770185","7,078648","4,571676"
502,"0,005715","0,022765","0,005489","0,007362",9,0,0,0,"2,436876","8,374929","3,868818"
503,"0,005437","0,017795","0,006048","0,006753",9,0,0,0,"2,288103","6,441355","3,741026"
504,"0,00628","0,018477","0,006146","0,00796",9,0,0,0,"2,715826","6,880045","3,777742"
505,"0,005931","0,019849","0,0066","0,007291",10,0,0,0,"2,767563","6,858349","5,473852"
506,"0,005539","0,017766","0,005536","0,007429",10,0,0,0,"2,535105","7,15661","3,533602"
507,"0,005999","0,017891","0,005506","0,006954",10,0,0,0,"2,587318","5,806923","3,788948"
508,"0,005529","0,017424","0,00618","0,007423",10,0,0,0,"2,33674","5,841732","4,187822"
509,"0,005981","0,018602","0,005601","0,006344",10,0,0,0,"2,444744","7,797003","3,670692"
510,"0,005811","0,018224","0,005863","0,007466",10,0,0,0,"2,317667","5,728006","3,551006"
511,"0,006258","0,016499","0,006417","0,007498",10,0,0,0,"2,467155","5,712509","3,817797"
512,"0,007051","0,018376","0,005293","0,007588",10,0,0,0,"2,378464","7,353306","3,736019"
513,"0,005384","0,017916","0,005848","0,007233",10,0,0,0,"2,796888","5,745888","3,750801"
514,"0,00607","0,020184","0,00605","0,006948",10,0,0,0,"2,493143","5,998611","4,940033"
515,"0,005855","0,017814","0,005667","0,008652",10,0,0,0,"2,229929","6,686687","4,33588"
516,"0,005711","0,019272","0,007601","0,007302",10,0,0,0,"2,254963","6,744146","4,119158"
517,"0,005457","0,017563","0,005909","0,012956",9,0,0,0,"2,383232","5,850077","3,6695"
518,"0,005381","0,017455","0,006415","0,007463",10,0,0,0,"2,034187","6,690264","3,874779"
519,"0,005438","0,018008","0,006764","0,009724",11,0,0,0,"3,269196","5,920649","3,735781"
520,"0,005859","0,019238","0,006526","0,008108",11,0,0,0,"2,584219","5,879879","4,900217"
521,"0,005279","0,016968","0,005873","0,008679",11,0,0,0,"2,116442","6,050587","3,72839"
522,"0,005322","0,017931","0,008202","0,008763",11,0,0,0,"2,130747","7,135391","3,978968"
523,"0,005398","0,017687","0,006872","0,0104",12,0,0,0,"2,291918","5,808592","4,335165"
524,"0,005466","0,017139","0,008961","0,008719",12,0,0,0,"2,103806","5,757809","4,484415"
525,"0,005493","0,016959","0,00627","0,008623",12,0,0,0,"2,097368","5,851984","3,906012"
526,"0,005405","0,017587","0,006372","0,010384",12,0,0,0,"1,917839","5,939484","5,051136"
527,"0,005446","0,016864","0,006155","0,010231",12,0,0,0,"2,053738","6,159306","3,727913"
528,"0,005405","0,017426","0,007108","0,008293",12,0,0,0,"2,75588","5,975008","3,658295"
529,"0,005336","0,017634","0,007242","0,009405",12,0,0,0,"2,340555","5,800724","4,136562"
530,"0,005325","0,017672","0,007288","0,010566",12,0,0,0,"2,399206","5,823851","3,971577"
531,"0,005431","0,01814","0,007561","0,010639",11,0,0,0,"2,118111","5,780935","4,309416"
532,"0,005357","0,017535","0,009766","0,008373",12,0,0,0,"2,237558","5,850315","3,972054"
533,"0,00534","0,021492","0,007889","0,009526",12,0,0,0,"2,273083","7,605076","4,138947"
534,"0,00555","0,029184","0,009111","0,010636",12,0,0,0,"5,571604","5,930662","9,654284"
535,"0,005405","0,02875","0,007323","0,010411",12,0,0,0,"9,131432","7,840395","4,918337"
536,"0,005315","0,025613","0,010298","0,015924",11,0,0,0,"2,327442","10,4568","4,669189"
537,"0,005355","0,021572","0,008576","0,010408",12,0,0,0,"3,327608","7,937908","5,010843"
538,"0,009094","0,023874","0,007912","0,010157",12,0,0,0,"2,983332","7,696152","6,775618"
539,"0,005357","0,027722","0,00772","0,010991",12,0,0,0,"3,587484","8,682251","4,357815"
540,"0,007186","0,025168","0,007943","0,007795",13,0,0,0,"2,429247","8,97193","4,415512"
541,"0,005311","0,025808","0,007027","0,009292",13,0,0,0,"4,327536","7,722855","5,814552"
542,"0,006141","0,025547","0,007741","0,012229",13,0,0,0,"2,582073","8,426189","4,705667"
543,"0,005547","0,022353","0,007625","0,011128",13,0,0,0,"2,787113","7,825375","4,294872"
544,"0,00642","0,026944","0,009495","0,007606",13,0,0,0,"2,487659","8,328676","5,230188"
545,"0,005371","0,022536","0,008136","0,009076",13,0,0,0,"2,473116","9,688377","4,540682"
546,"0,005386","0,027305","0,007005","0,0133",13,0,0,0,"4,631758","8,500814","6,456852"
547,"0,005385","0,019277","0,007029","0,010534",13,0,0,0,"3,684998","5,973577","4,171133"
548,"0,005372","0,020927","0,006768","0,00877",13,0,0,0,"3,44038","8,180618","4,1852"
549,"0,008226","0,021515","0,007015","0,008651",13,0,0,0,"3,31974","8,4126","4,32229"
550,"0,005756","0,019777","0,007606","0,009711",14,0,0,0,"2,379894","6,911278","4,179716"
551,"0,011532","0,018255","0,006848","0,010415",14,0,0,0,"2,612829","7,151842","3,67713"
552,"0,005403","0,018071","0,006694","0,007982",14,0,0,0,"2,557993","6,377697","3,643513"
553,"0,005577","0,019086","0,006808","0,011125",14,0,0,0,"2,393723","5,720854","3,638744"
554,"0,006455","0,017204","0,008982","0,008767",13,0,0,0,"2,349138","6,216526","3,525257"
555,"0,005471","0,018515","0,008179","0,00976",14,0,0,0,"3,031254","6,587267","3,713369"
556,"0,005443","0,018329","0,007374","0,00915",13,0,0,0,"2,098322","5,801916","5,208492"
557,"0,005335","0,016876","0,007516","0,00891",13,0,0,0,"2,44236","6,012678","3,624201"
558,"0,005723","0,01786","0,006874","0,009548",13,0,0,0,"3,24893","6,093264","3,567696"
559,"0,00545","0,018822","0,007212","0,009547",13,0,0,0,"2,239466","5,856276","4,792213"
560,"0,005812","0,016894","0,006622","0,012244",13,0,0,0,"2,200842","5,82695","3,691196"
561,"0,005661","0,01718","0,006772","0,009614",13,0,0,0,"1,919508","6,650925","3,751516"
562,"0,006123","0,017636","0,00704","0,012181",13,0,0,0,"2,288342","5,794764","4,328012"
563,"0,005398","0,017518","0,007162","0,011151",13,0,0,0,"2,547979","6,061316","3,577948"
564,"0,005511","0,017613","0,006808","0,010296",13,0,0,0,"2,244949","5,71847","4,241467"
565,"0,005327","0,018221","0,008346","0,010046",13,0,0,0,"1,952887","6,732225","4,805088"
