Frame,Captura,Procesamiento,Tracking(ms),Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms)
365,"0,006352","0,026191","16,836983","0,015741",14,"65,121395","1,202642"
366,"0,005791","0,024270","19,178980","0,010934",14,"60,175336","1,369927"
367,"0,006955","0,025879","19,388718","0,011842",17,"64,063872","1,140513"
368,"0,008229","0,026997","15,563099","0,011636",15,"62,424980","1,037540"
369,"0,008472","0,024154","17,592762","0,012881",13,"63,100146","1,353289"
370,"0,005624","0,025218","18,528358","0,014480",15,"63,849814","1,235224"
371,"0,005584","0,024882","19,856420","0,010977",13,"61,299613","1,527417"
372,"0,005719","0,026628","21,877603","0,010481",16,"64,705726","1,367350"
373,"0,005774","0,028342","19,274888","0,012171",17,"65,560966","1,133817"
374,"0,005357","0,026762","18,859541","0,013026",15,"64,005277","1,257303"
375,"0,006132","0,029744","19,270761","0,012453",19,"67,599366","1,014251"
376,"0,005854","0,027704","19,169380","0,012272",18,"64,999627","1,064966"
377,"0,005981","0,025169","23,894881","0,011872",17,"66,917156","1,405581"
378,"0,005644","0,029830","18,825971","0,012905",17,"67,205395","1,107410"
379,"0,005502","0,024843","20,813809","0,012188",19,"63,346877","1,095464"
380,"0,005946","0,027612","20,369948","0,012065",19,"65,992923","1,072103"
381,"0,005492","0,026364","17,784643","0,012733",18,"62,373969","0,988036"
382,"0,005581","0,025650","17,632988","0,011152",16,"60,016929","1,102062"
383,"0,005638","0,023624","17,192999","0,013184",18,"59,639247","0,955167"
384,"0,006487","0,024164","18,647563","0,009635",16,"58,933006","1,165473"
385,"0,005493","0,024237","18,217079","0,012622",16,"60,568380","1,138567"
386,"0,005364","0,026618","16,315966","0,011384",16,"59,682065","1,019748"
387,"0,005948","0,022600","19,123362","0,010758",13,"58,429591","1,471028"
388,"0,006308","0,026756","15,362161","0,009914",12,"58,340116","1,280180"
389,"0,005725","0,022270","17,406993","0,009834",12,"55,236033","1,450583"
390,"0,006830","0,026633","12,828346","0,009276",12,"55,567120","1,069029"
391,"0,005402","0,020651","18,042191","0,010401",12,"54,496671","1,503516"
392,"0,005471","0,024984","16,661294","0,009449",12,"56,565759","1,388441"
393,"0,006005","0,023758","15,159944","0,009790",13,"54,713737","1,166150"
394,"0,005560","0,023009","14,038035","0,009947",12,"52,554051","1,169836"
395,"0,006800","0,021960","15,015937","0,008791",11,"52,566821","1,365085"
396,"0,005793","0,023405","14,730835","0,009374",13,"53,303365","1,133141"
397,"0,006130","0,021566","15,273038","0,010209",12,"53,178593","1,272753"
398,"0,006241","0,021760","18,829108","0,009625",12,"56,455546","1,569092"
399,"0,005991","0,024911","15,325871","0,010560",13,"56,787144","1,178913"
400,"0,005451","0,024813","14,184314","0,009238",13,"53,685209","1,091101"
401,"0,006043","0,023204","14,376995","0,008489",12,"52,112655","1,198083"
402,"0,006433","0,021258","15,911563","0,009035",12,"52,637383","1,325964"
403,"0,005564","0,023327","13,413910","0,008281",11,"50,585766","1,219446"
404,"0,005250","0,020957","13,480633","0,008332",11,"48,020079","1,225512"
405,"0,005347","0,019613","14,675921","0,007360",8,"46,995518","1,834490"
406,"0,005857","0,021113","12,418919","0,008270",10,"47,659838","1,241892"
407,"0,008694","0,021962","13,396373","0,012196",11,"56,248304","1,217852"
408,"0,006363","0,020302","14,568076","0,008245",12,"49,477810","1,214006"
409,"0,005683","0,022546","13,771399","0,009369",11,"51,369580","1,251945"
410,"0,006155","0,021225","12,798649","0,009175",11,"49,352940","1,163514"
411,"0,008356","0,020992","16,219354","0,009740",12,"55,307205","1,351613"
412,"0,008112","0,023567","13,578205","0,009619",10,"54,875343","1,357821"
413,"0,006940","0,021639","14,686417","0,010329",10,"53,594868","1,468642"
414,"0,007015","0,024382","14,555307","0,008900",11,"54,852463","1,323210"
415,"0,005909","0,021934","16,087411","0,008903",12,"52,833487","1,340618"
416,"0,005985","0,022935","13,164170","0,009586",12,"51,670906","1,097014"
417,"0,006244","0,021580","14,334785","0,008858",12,"51,016058","1,194565"
418,"0,006763","0,022464","17,614523","0,009841",13,"56,683333","1,354963"
419,"0,005800","0,024283","13,332050","0,010527",12,"53,941348","1,111004"
420,"0,005721","0,022172","14,943965","0,009569",10,"52,405884","1,494396"
421,"0,005881","0,026077","13,369812","0,009574",12,"54,902001","1,114151"
422,"0,005685","0,020147","19,082976","0,009336",11,"54,250770","1,734816"
423,"0,006064","0,025676","13,805416","0,011284",11,"56,829483","1,255038"
424,"0,006599","0,021227","11,730502","0,009827",10,"49,383405","1,173050"
425,"0,007427","0,019606","13,835242","0,009695",9,"50,563078","1,537249"
426,"0,007139","0,022043","12,456361","0,009628",10,"51,266471","1,245636"
427,"0,012186","0,022093","12,267072","0,010732",10,"57,278401","1,226707"
428,"0,006893","0,019977","16,354400","0,010961",10,"54,184817","1,635440"
429,"0,006074","0,024386","14,806711","0,011293",10,"56,559967","1,480671"
430,"0,005614","0,022065","13,930094","0,012451",9,"54,059787","1,547788"
431,"0,006910","0,020598","14,915868","0,012792",8,"55,216128","1,864483"
432,"0,005921","0,021987","17,696671","0,007311",7,"52,915349","2,528096"
433,"0,006393","0,024675","16,173591","0,011109",10,"58,351378","1,617359"
434,"0,005418","0,023186","17,694335","0,013775",9,"60,072741","1,966037"
435,"0,006904","0,027002","14,790166","0,011112",12,"59,808279","1,232514"
436,"0,005759","0,022445","15,734243","0,011223",12,"55,161662","1,311187"
437,"0,006389","0,023310","16,040753","0,010758",12,"56,497468","1,336729"
438,"0,005596","0,025596","16,515719","0,011181",10,"58,888397","1,651572"
439,"0,006504","0,025086","19,292298","0,011958",13,"62,840518","1,484023"
440,"0,006972","0,025828","13,576990","0,013124",12,"59,501451","1,131416"
441,"0,007302","0,021643","13,463672","0,009380",12,"51,789598","1,121973"
442,"0,011353","0,021335","14,616366","0,010258",12,"57,562798","1,218031"
443,"0,005791","0,021935","17,772099","0,010678",14,"56,176142","1,269436"
444,"0,006470","0,025353","12,835515","0,009772",12,"54,429884","1,069626"
445,"0,005844","0,023252","12,494058","0,010720",11,"52,310327","1,135823"
446,"0,005627","0,024356","14,460231","0,008727",11,"53,170016","1,314566"
447,"0,006126","0,022185","13,753190","0,008572",12,"50,635563","1,146099"
448,"0,005393","0,020949","12,889693","0,008774",12,"48,004878","1,074141"
449,"0,006011","0,024114","12,111065","0,009674",12,"51,909991","1,009255"
450,"0,008485","0,025374","16,577002","0,009295",12,"59,730835","1,381417"
451,"0,006871","0,024144","15,030753","0,008544",11,"54,590466","1,366432"
452,"0,006298","0,023150","14,786806","0,009425",12,"53,660087","1,232234"
453,"0,007388","0,024220","12,678003","0,008508",11,"52,793007","1,152546"
454,"0,006301","0,020172","16,301245","0,008884",11,"51,658233","1,481931"
455,"0,007258","0,023293","12,905629","0,008815",11,"52,272181","1,173239"
456,"0,007703","0,021980","12,173467","0,007353",10,"49,210246","1,217347"
457,"0,006433","0,019877","11,690148","0,009934",11,"47,933577","1,062741"
458,"0,006102","0,019567","12,298081","0,009813",11,"47,780291","1,118007"
459,"0,006254","0,019292","12,432904","0,014846",10,"52,824559","1,243290"
460,"0,005593","0,019518","12,481834","0,009240",10,"46,833015","1,248183"
461,"0,005252","0,021004","13,476185","0,009155",10,"48,887895","1,347619"
462,"0,006131","0,022548","11,584544","0,009805",10,"50,069423","1,158454"
463,"0,005963","0,018813","13,151114","0,008343",8,"46,270333","1,643889"
464,"0,005898","0,020827","15,491031","0,008038",8,"50,254262","1,936379"
465,"0,006120","0,022896","13,314865","0,007105",7,"49,436274","1,902124"
466,"0,007992","0,020282","14,598605","0,007350",6,"50,223989","2,433101"
467,"0,005958","0,021215","11,165293","0,008416",7,"46,754772","1,595042"
468,"0,007012","0,017830","14,252253","0,007060",8,"46,154550","1,781532"
469,"0,006473","0,020739","11,871438","0,010336",8,"49,418704","1,483930"
470,"0,005887","0,019558","13,072870","0,008278",8,"46,796053","1,634109"
471,"0,006141","0,020236","15,679968","0,008312",7,"50,368765","2,239995"
472,"0,006941","0,022609","10,386375","0,009159",6,"49,095968","1,731062"
473,"0,005782","0,018586","12,962112","0,007829",6,"45,158886","2,160352"
474,"0,006842","0,019906","14,007090","0,008103",7,"48,858197","2,001013"
475,"0,007011","0,020860","9,148813","0,007891",7,"44,910907","1,306973"
476,"0,008259","0,016907","12,708853","0,009377",7,"47,251530","1,815550"
477,"0,005982","0,020033","10,570064","0,008218",7,"44,802903","1,510009"
478,"0,005483","0,019992","13,065989","0,007774",8,"46,315070","1,633249"
479,"0,005889","0,020545","14,760181","0,008201",9,"49,394991","1,640020"
480,"0,006174","0,022123","10,844669","0,008136",8,"47,277996","1,355584"
481,"0,006260","0,018772","12,164955","0,007954",7,"45,150919","1,737851"
482,"0,008230","0,019121","11,416248","0,007592",6,"46,359585","1,902708"
483,"0,005431","0,017587","9,621956","0,007940",6,"40,580402","1,603659"
484,"0,005611","0,016948","10,701686","0,009907",6,"43,167434","1,783614"
485,"0,006207","0,017642","10,340869","0,008035",6,"42,224957","1,723478"
486,"0,006564","0,017970","13,417942","0,008167",6,"46,118965","2,236324"
487,"0,005580","0,020512","12,374885","0,008880",7,"47,346063","1,767841"
488,"0,005897","0,020987","12,142426","0,011420",7,"50,445536","1,734632"
489,"0,005706","0,023809","9,304821","0,010255",8,"49,075072","1,163103"
490,"0,006706","0,019604","10,736888","0,011214",7,"48,260474","1,533841"
491,"0,005226","0,021817","11,552351","0,011112",7,"49,708670","1,650336"
492,"0,006959","0,020254","16,374464","0,006992",7,"50,578375","2,339209"
493,"0,006235","0,023219","14,146520","0,008275",8,"51,875332","1,768315"
494,"0,006254","0,022792","14,776821","0,008522",7,"52,344536","2,110974"
495,"0,006502","0,022705","12,042901","0,009871",7,"51,120352","1,720414"
496,"0,008448","0,019813","12,807802","0,007484",7,"48,553096","1,829686"
497,"0,006940","0,021881","10,729528","0,007398",7,"46,948699","1,532790"
498,"0,006017","0,019662","10,778842","0,007476",6,"43,934798","1,796474"
499,"0,006356","0,018228","8,184833","0,007436",6,"40,204768","1,364139"
500,"0,009342","0,021297","13,119848","0,008303",7,"52,062221","1,874264"
501,"0,006559","0,019029","9,999125","0,007836",7,"43,422934","1,428446"
502,"0,005725","0,020069","9,910002","0,008457",7,"44,161402","1,415715"
503,"0,005593","0,017867","10,340934","0,008541",7,"42,342148","1,477276"
504,"0,006496","0,018210","15,043554","0,006999",8,"46,748435","1,880444"
505,"0,005702","0,020686","9,831405","0,008352",6,"44,571852","1,638567"
506,"0,006324","0,020123","11,322003","0,007611",6,"45,380434","1,887001"
507,"0,006703","0,020392","9,877519","0,008883",7,"45,855944","1,411074"
508,"0,005883","0,022278","9,667270","0,008768",7,"46,595787","1,381039"
509,"0,005606","0,017095","11,306451","0,008431",7,"42,438248","1,615207"
510,"0,005804","0,022267","13,717604","0,008425",8,"50,214197","1,714700"
511,"0,005664","0,021134","9,749162","0,008579",8,"45,125766","1,218645"
512,"0,006031","0,018292","11,148427","0,008875",8,"44,345953","1,393553"
513,"0,005874","0,023756","12,238974","0,008379",8,"50,248950","1,529872"
514,"0,005594","0,023113","11,470363","0,008789",8,"48,966620","1,433795"
515,"0,005729","0,019180","14,330305","0,008951",8,"48,190487","1,791288"
516,"0,005432","0,022177","11,084136","0,007757",7,"46,449829","1,583448"
517,"0,005228","0,018656","11,394359","0,009486",8,"44,763861","1,424295"
518,"0,005834","0,019314","16,176823","0,008114",8,"49,438512","2,022103"
519,"0,006129","0,023491","10,730487","0,009122",8,"49,472498","1,341311"
520,"0,005535","0,017751","9,585570","0,009869",8,"42,741047","1,198196"
521,"0,006091","0,018030","10,192926","0,009986",8,"44,299294","1,274116"
522,"0,006003","0,016900","10,918336","0,008843",6,"42,664595","1,819723"
523,"0,005292","0,018102","10,495820","0,009272",7,"43,162378","1,499403"
524,"0,008717","0,018998","9,819981","0,008696",7,"46,231674","1,402854"
525,"0,008846","0,017378","9,297909","0,008449",7,"43,971568","1,328273"
526,"0,006533","0,017501","9,138477","0,007878",7,"41,049864","1,305497"
527,"0,005974","0,016379","11,556447","0,009799",7,"43,708580","1,650921"
528,"0,006059","0,018623","13,016035","0,008248",7,"45,945900","1,859434"
529,"0,006798","0,020698","12,127354","0,008908",6,"48,532136","2,021226"
530,"0,006753","0,021819","11,728359","0,009382",6,"49,682364","1,954727"
531,"0,005979","0,020817","12,599600","0,009567",5,"48,963004","2,519920"
532,"0,006050","0,019724","12,173468","0,008611",6,"46,558859","2,028911"
533,"0,006880","0,020399","12,885309","0,009372",6,"49,536566","2,147552"
534,"0,006528","0,021780","13,019811","0,011294",8,"52,621414","1,627476"
535,"0,005847","0,019893","13,735621","0,009807",10,"49,283145","1,373562"
536,"0,005687","0,020207","17,349295","0,011087",10,"54,330520","1,734930"
537,"0,005839","0,024722","16,309661","0,009763",10,"56,633442","1,630966"
538,"0,005657","0,022561","23,133662","0,012989",11,"64,340301","2,103060"
539,"0,006284","0,026983","15,923339","0,010849",11,"60,039138","1,447576"
540,"0,006251","0,022804","16,038993","0,008679",13,"53,772539","1,233769"
541,"0,005460","0,022716","14,084405","0,010548",13,"52,809198","1,083416"
542,"0,005344","0,021347","18,491524","0,011074",13,"56,256722","1,422425"
543,"0,005938","0,025551","17,252074","0,011545",14,"60,285901","1,232291"
544,"0,006202","0,024642","16,730993","0,012229",14,"59,803671","1,195071"
545,"0,008072","0,022935","18,379871","0,010776",15,"60,162697","1,225325"
546,"0,006101","0,025959","20,140434","0,013113",16,"65,313403","1,258777"
547,"0,006728","0,027829","18,069008","0,015912",16,"68,536945","1,129313"
548,"0,005553","0,024591","18,545223","0,014411",17,"63,100914","1,090895"
549,"0,006515","0,024895","16,995197","0,012199",16,"60,603933","1,062200"
550,"0,005716","0,024081","15,276173","0,010881",16,"55,953602","0,954761"
551,"0,005836","0,022020","16,891833","0,011434",16,"56,181773","1,055740"
552,"0,005362","0,023714","17,126052","0,009065",17,"55,266817","1,007415"
553,"0,005327","0,024949","17,721024","0,012107",17,"60,104293","1,042413"
554,"0,006457","0,024379","13,725541","0,011543",16,"56,105387","0,857846"
555,"0,008906","0,021973","16,040624","0,012877",18,"59,796597","0,891146"
556,"0,005885","0,023224","16,598507","0,014359",16,"60,065987","1,037407"
557,"0,006306","0,023808","16,506983","0,014380",16,"61,000560","1,031686"
558,"0,005635","0,026266","16,817622","0,012201",16,"60,920012","1,051101"
559,"0,007926","0,023846","22,187889","0,011687",15,"65,647529","1,479193"
560,"0,006292","0,027420","20,647242","0,012810",15,"67,169172","1,376483"
561,"0,007180","0,026343","16,440708","0,013327",15,"63,291036","1,096047"
562,"0,006537","0,021317","16,443108","0,011563",15,"55,859743","1,096207"
563,"0,006037","0,021609","16,936187","0,012057",15,"56,639619","1,129079"
564,"0,006211","0,023003","16,651917","0,010275",16,"56,140138","1,040745"
565,"0,006587","0,023268","17,187719","0,012860",16,"59,901884","1,074232"
566,"0,006000","0,024202","17,329870","0,013314",16,"60,846569","1,083117"
567,"0,006106","0,023374","17,252938","0,013198",16,"59,931069","1,078309"
568,"0,005516","0,022944","15,745859","0,012814",16,"57,020276","0,984116"
569,"0,006109","0,022294","16,450372","0,012283",16,"57,136314","1,028148"
570,"0,006467","0,021698","16,461861","0,011762",16,"56,388630","1,028866"
571,"0,007439","0,024304","17,678782","0,011327",15,"60,748676","1,178585"
572,"0,008589","0,023885","14,473351","0,011542",17,"58,489753","0,851374"
573,"0,007751","0,023573","15,585372","0,012904",16,"59,814263","0,974086"
574,"0,007194","0,022591","17,394001","0,012175",16,"59,353124","1,087125"
575,"0,005848","0,024472","14,440998","0,011997",16,"56,757415","0,902562"
576,"0,005526","0,022588","14,058964","0,009741",15,"51,914277","0,937264"
577,"0,005574","0,022837","13,368755","0,012097",15,"53,877728","0,891250"
578,"0,005439","0,019760","14,537066","0,015760",15,"55,496141","0,969138"
579,"0,008211","0,021969","14,223867","0,014645",15,"59,049010","0,948258"
580,"0,006522","0,022892","14,002449","0,013329",15,"56,745671","0,933497"
581,"0,005955","0,020739","19,172836","0,011240",15,"57,106520","1,278189"
582,"0,005388","0,026640","14,864826","0,012953",15,"59,846426","0,990988"
583,"0,005560","0,026049","14,777494","0,012251",15,"58,636769","0,985166"
584,"0,006329","0,022004","18,201462","0,014173",15,"60,706913","1,213431"
585,"0,007161","0,024984","15,574843","0,011795",15,"59,514953","1,038323"
586,"0,005448","0,022871","15,822919","0,012350",16,"56,492413","0,988932"
587,"0,006321","0,023005","15,170824","0,013688",16,"58,185163","0,948176"
588,"0,005815","0,026243","18,358174","0,012586",16,"63,002670","1,147386"
589,"0,006560","0,025057","18,882967","0,012400",16,"62,899721","1,180185"
590,"0,008636","0,025521","22,186994","0,013605",15,"69,948563","1,479133"
591,"0,007292","0,028336","15,699777","0,012285",14,"63,613546","1,121413"
592,"0,007020","0,023067","15,812518","0,017039",15,"62,938154","1,054168"
593,"0,005311","0,024449","15,165160","0,011977",16,"56,901967","0,947823"
594,"0,005208","0,023392","15,194569","0,017053",17,"60,848136","0,893798"
595,"0,006548","0,024456","17,201960","0,013144",16,"61,350496","1,075122"
596,"0,007401","0,023386","13,921165","0,012448",16,"57,155643","0,870073"
597,"0,007891","0,025599","16,457061","0,012192",15,"62,138916","1,097137"
598,"0,007221","0,024045","18,917080","0,011821",15,"62,004575","1,261139"
599,"0,007044","0,026395","14,868986","0,012688",15,"60,995471","0,991266"
600,"0,005890","0,024500","14,960702","0,012510",15,"57,860348","0,997380"
601,"0,005331","0,023542","16,358400","0,013974",17,"59,206076","0,962259"
602,"0,005303","0,024037","16,292349","0,011317",16,"56,950193","1,018272"
603,"0,005892","0,024314","14,349922","0,012149",16,"56,704678","0,896870"
604,"0,005511","0,022316","13,486937","0,012046",16,"53,359560","0,842934"
605,"0,006693","0,022426","24,134093","0,012412",16,"65,665162","1,508381"
606,"0,005379","0,032268","21,611990","0,011009",15,"70,268098","1,440799"
607,"0,007386","0,029586","15,976686","0,011716",17,"64,664988","0,939805"
608,"0,006379","0,025043","17,404273","0,012281",15,"61,106516","1,160285"
609,"0,005646","0,023504","17,876711","0,016838",15,"63,864405","1,191781"
610,"0,008554","0,025137","15,785348","0,012109",16,"61,585001","0,986584"
611,"0,006504","0,022438","15,672480","0,012018",16,"56,632227","0,979530"
612,"0,006173","0,024027","18,910712","0,009561",16,"58,671265","1,181920"
613,"0,005575","0,026019","15,472854","0,012814",16,"59,881435","0,967053"
614,"0,007759","0,024114","16,211449","0,012674",16,"60,758916","1,013216"
615,"0,009423","0,024417","14,588941","0,016784",16,"65,212885","0,911809"
616,"0,006341","0,022674","15,360817","0,012244",16,"56,619330","0,960051"
617,"0,006224","0,023413","15,312207","0,011650",15,"56,599041","1,020814"
618,"0,005345","0,026556","14,983935","0,011776",15,"58,660834","0,998929"
619,"0,006010","0,021244","14,108342","0,011465",15,"52,827183","0,940556"
620,"0,007838","0,021642","13,907373","0,010961",15,"54,348376","0,927158"
621,"0,007629","0,021877","13,277807","0,011668",13,"54,452252","1,021370"
622,"0,006198","0,020772","15,161447","0,010690",13,"52,822382","1,166265"
623,"0,007199","0,021949","12,528620","0,013427",14,"55,104220","0,894901"
624,"0,006017","0,021184","15,445621","0,011462",15,"54,108459","1,029708"
625,"0,007468","0,021948","17,544439","0,013155",15,"60,115684","1,169629"
626,"0,005972","0,025039","18,533446","0,012501",16,"62,046336","1,158340"
627,"0,005429","0,026764","15,309838","0,012711",16,"60,214282","0,956865"
628,"0,008496","0,022041","14,710450","0,011585",14,"56,832171","1,050746"
629,"0,006294","0,021930","19,642490","0,014021",15,"61,887801","1,309499"
630,"0,006010","0,025913","14,418821","0,010873",16,"57,214527","0,901176"
631,"0,005345","0,025134","17,518806","0,012336",15,"60,332976","1,167920"
632,"0,006742","0,025065","16,752946","0,013165",15,"61,725616","1,116863"
633,"0,006049","0,025151","21,198275","0,011480",16,"63,877847","1,324892"
634,"0,007222","0,028321","20,157778","0,011650",17,"67,351162","1,185752"
635,"0,005832","0,027790","18,616906","0,010990",17,"63,229049","1,095112"
636,"0,005713","0,026778","16,074387","0,009179",16,"57,744471","1,004649"
637,"0,006156","0,023412","17,988492","0,011467",16,"59,023184","1,124281"
638,"0,006931","0,027452","16,607947","0,011875",16,"62,865925","1,037997"
639,"0,006975","0,023038","20,866516","0,012697",17,"63,576073","1,227442"
640,"0,008208","0,028148","20,752494","0,011362",16,"68,469901","1,297031"
641,"0,007863","0,029134","19,769760","0,011617",15,"68,384361","1,317984"
642,"0,008359","0,026323","16,630316","0,010833",16,"62,144805","1,039395"
643,"0,005947","0,024961","18,534950","0,014097",15,"63,540711","1,235663"
644,"0,008082","0,026204","16,177815","0,011049",15,"61,511880","1,078521"
645,"0,005386","0,023441","19,771520","0,010924",16,"59,523211","1,235720"
646,"0,008642","0,027051","17,290412","0,011996",16,"64,979819","1,080651"
647,"0,005566","0,025204","16,733521","0,010176",16,"57,678931","1,045845"
648,"0,005527","0,024077","16,804821","0,009148",16,"55,556688","1,050301"
649,"0,007444","0,025132","21,491217","0,011725",16,"65,791954","1,343201"
650,"0,005431","0,027469","20,930551","0,011295",16,"65,125745","1,308159"
651,"0,006040","0,027880","20,260727","0,011267",15,"65,447008","1,350715"
652,"0,005710","0,026721","18,820307","0,012553",17,"63,804882","1,107077"
653,"0,006123","0,025780","17,012607","0,010755",15,"59,670194","1,134174"
654,"0,006854","0,025988","15,254412","0,010737",15,"58,833289","1,016961"
655,"0,006765","0,026084","17,628987","0,010764",14,"61,242234","1,259213"
656,"0,006870","0,024945","18,908888","0,009556",15,"60,280047","1,260593"
657,"0,005248","0,026204","17,548408","0,009907",15,"58,907693","1,169894"
658,"0,006702","0,023746","17,794051","0,011598",16,"59,840089","1,112128"
659,"0,005337","0,024654","18,422656","0,010957",16,"59,371202","1,151416"
660,"0,007516","0,027549","17,078753","0,008467",15,"60,610461","1,138584"
661,"0,005412","0,024995","19,034526","0,011049",16,"60,490520","1,189658"
662,"0,005472","0,027112","19,004636","0,011067",17,"62,655230","1,117920"
663,"0,005569","0,026478","18,373087","0,011857",15,"62,276747","1,224872"
664,"0,008789","0,026173","15,519353","0,011532",16,"62,013759","0,969960"
665,"0,008574","0,026560","16,033360","0,010838",16,"62,005791","1,002085"
666,"0,005721","0,023142","19,062911","0,013210",16,"61,136598","1,191432"
667,"0,005167","0,025458","18,388479","0,012049",15,"61,062003","1,225899"
668,"0,005889","0,025347","14,907963","0,011369",15,"57,513323","0,993864"
669,"0,006914","0,022680","14,980000","0,009821",14,"54,394042","1,070000"
670,"0,005797","0,022394","16,429219","0,010006",17,"54,625700","0,966425"
671,"0,007163","0,024102","17,050688","0,011488",15,"59,804662","1,136713"
672,"0,009151","0,024299","14,357442","0,011862",16,"59,670065","0,897340"
673,"0,007150","0,023904","23,235042","0,014663",16,"68,951812","1,452190"
674,"0,006670","0,026683","20,017835","0,011132",16,"64,502451","1,251115"
675,"0,006146","0,026783","17,756450","0,010990",17,"61,674865","1,044497"
676,"0,007045","0,027823","16,252763","0,011233",16,"62,353903","1,015798"
677,"0,006122","0,023824","13,796839","0,013143",15,"56,886478","0,919789"
678,"0,005289","0,023168","13,720484","0,013922",15,"56,099690","0,914699"
679,"0,006060","0,021698","15,654014","0,010974",14,"54,385433","1,118144"
680,"0,005403","0,023405","17,053632","0,010702",14,"56,564096","1,218117"
681,"0,007195","0,023991","17,739457","0,011211",15,"60,136808","1,182630"
682,"0,006112","0,027243","15,036642","0,009990",14,"58,381812","1,074046"
683,"0,007528","0,021746","19,653851","0,010531",16,"59,458824","1,228366"
684,"0,007399","0,026012","16,787092","0,007905",16,"58,103559","1,049193"
685,"0,005453","0,023804","17,698143","0,010334",14,"57,289089","1,264153"
686,"0,005213","0,025738","15,392051","0,011378",15,"57,720598","1,026137"
687,"0,009619","0,027452","15,865545","0,014053",15,"66,989290","1,057703"
688,"0,006078","0,022858","20,673579","0,011024",15,"60,633279","1,378239"
689,"0,005501","0,027506","19,408111","0,012058",15,"64,472754","1,293874"
690,"0,008873","0,026444","17,981868","0,010989",16,"64,287721","1,123867"
691,"0,008316","0,025961","14,112119","0,011187",12,"59,575660","1,176010"
692,"0,007295","0,021548","14,147256","0,009783",12,"52,772780","1,178938"
693,"0,005557","0,022179","14,142904","0,009475",13,"51,353963","1,087916"
694,"0,007820","0,022871","14,288414","0,009433",13,"54,411769","1,099109"
695,"0,005237","0,022797","14,185369","0,011453",13,"53,671797","1,091182"
696,"0,007675","0,021021","17,405457","0,007916",12,"54,017479","1,450455"
697,"0,005628","0,024157","13,828841","0,009819",12,"53,432108","1,152403"
698,"0,005763","0,022026","14,269310","0,009256",13,"51,314120","1,097639"
699,"0,005401","0,021676","15,561530","0,010426",15,"53,064346","1,037435"
700,"0,007353","0,023115","14,390019","0,010624",15,"55,481676","0,959335"
701,"0,007472","0,022523","15,741538","0,010188",14,"55,925057","1,124396"
702,"0,006226","0,025983","14,438630","0,008917",14,"55,564369","1,031331"
703,"0,006757","0,022539","13,498138","0,009829",14,"52,623270","0,964153"
704,"0,007263","0,021354","13,048772","0,010344",14,"52,010025","0,932055"
705,"0,006194","0,022828","11,972274","0,009069",13,"50,062831","0,920944"
706,"0,006676","0,019970","11,742087","0,008804",13,"47,192038","0,903237"
707,"0,006140","0,020050","12,303426","0,009056",11,"47,549273","1,118493"
708,"0,005716","0,022917","14,741300","0,008572",12,"51,946535","1,228442"
709,"0,006832","0,021555","13,524187","0,009112",11,"51,023100","1,229472"
710,"0,006521","0,021791","14,450310","0,008680",11,"51,442158","1,313665"
711,"0,007062","0,022666","9,303349","0,008227",11,"47,257833","0,845759"
