02-19-2025 09:18:54 RAM 10505/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2263,100%@2265,71%@2265,76%@2264,57%@2265,85%@2264,75%@2261,45%@2264] EMC_FREQ 6%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@49.55C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 2940mW/2940mW CPU 6342mW/6342mW SOC 3248mW/3248mW CV 0mW/0mW VDDRQ 773mW/773mW SYS5V 3640mW/3640mW
02-19-2025 09:18:54 RAM 10505/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [57%@2264,100%@2266,50%@2265,54%@2263,64%@2263,69%@2265,42%@2264,61%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@49.55C Tboard@48C AO@48.5C GPU@50.5C Tdiode@51.25C PMIC@50C GPU 3556mW/3248mW CPU 6648mW/6495mW SOC 3247mW/3247mW CV 0mW/0mW VDDRQ 927mW/850mW SYS5V 3680mW/3660mW
02-19-2025 09:18:54 RAM 10507/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [63%@2264,100%@2265,76%@2264,66%@2263,53%@2264,50%@2259,54%@2265,75%@2264] EMC_FREQ 9%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@49C CPU@53C thermal@49.55C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 4171mW/3555mW CPU 6952mW/6647mW SOC 3398mW/3297mW CV 0mW/0mW VDDRQ 1081mW/927mW SYS5V 3720mW/3680mW
02-19-2025 09:18:54 RAM 10508/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [36%@2266,100%@2264,50%@2265,58%@2264,57%@2265,72%@2267,61%@2264,70%@2264] EMC_FREQ 10%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@49C CPU@53C thermal@49.55C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 4632mW/3824mW CPU 7258mW/6800mW SOC 3397mW/3322mW CV 0mW/0mW VDDRQ 1081mW/965mW SYS5V 3760mW/3700mW
02-19-2025 09:18:54 RAM 10513/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [61%@2264,100%@2261,53%@2263,38%@2265,83%@2263,64%@2266,72%@2264,75%@2265] EMC_FREQ 11%@2133 GR3D_FREQ 14%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53.5C thermal@49.55C Tboard@48C AO@49C GPU@51C Tdiode@51.25C PMIC@50C GPU 4939mW/4047mW CPU 7409mW/6921mW SOC 3550mW/3368mW CV 0mW/0mW VDDRQ 1080mW/988mW SYS5V 3800mW/3720mW
02-19-2025 09:18:54 RAM 10515/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2264,100%@2265,54%@2265,50%@2265,61%@2265,50%@2265,61%@2264,57%@2264] EMC_FREQ 12%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@49C CPU@53C thermal@49.55C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5092mW/4221mW CPU 7409mW/7003mW SOC 3550mW/3398mW CV 0mW/0mW VDDRQ 1234mW/1029mW SYS5V 3800mW/3733mW
02-19-2025 09:18:54 RAM 10518/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2264,100%@2263,50%@2266,50%@2265,66%@2266,84%@2263,76%@2262,60%@2265] EMC_FREQ 12%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@49C CPU@53C thermal@49.55C Tboard@48C AO@49C GPU@51C Tdiode@51.5C PMIC@50C GPU 5246mW/4368mW CPU 7560mW/7082mW SOC 3548mW/3419mW CV 0mW/0mW VDDRQ 1234mW/1058mW SYS5V 3800mW/3742mW
02-19-2025 09:18:55 RAM 10524/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2265,92%@2263,78%@2266,75%@2265,69%@2264,81%@2262,66%@2265,58%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@49C CPU@53.5C thermal@50.8C Tboard@48C AO@48.5C GPU@51C Tdiode@51.5C PMIC@50C GPU 5400mW/4497mW CPU 7869mW/7180mW SOC 3548mW/3435mW CV 0mW/0mW VDDRQ 1234mW/1080mW SYS5V 3840mW/3755mW
02-19-2025 09:18:55 RAM 10525/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [36%@2264,100%@2265,58%@2265,84%@2257,76%@2262,66%@2265,80%@2264,69%@2267] EMC_FREQ 14%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@49C CPU@53.5C thermal@50.8C Tboard@49C AO@48.5C GPU@51C Tdiode@51.5C PMIC@50C GPU 5400mW/4597mW CPU 7866mW/7257mW SOC 3548mW/3448mW CV 0mW/0mW VDDRQ 1234mW/1097mW SYS5V 3840mW/3764mW
02-19-2025 09:18:55 RAM 10524/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2265,100%@2264,66%@2264,41%@2265,58%@2259,66%@2264,75%@2265,66%@2262] EMC_FREQ 14%@2133 GR3D_FREQ 28%@[1377] VIC_FREQ 115 APE 150 AUX@49C CPU@53C thermal@50.8C Tboard@49C AO@49C GPU@51.5C Tdiode@51.5C PMIC@50C GPU 5552mW/4692mW CPU 7866mW/7317mW SOC 3703mW/3473mW CV 0mW/0mW VDDRQ 1234mW/1111mW SYS5V 3840mW/3772mW
02-19-2025 09:18:55 RAM 10527/30991MB (lfb 3174x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2265,100%@2264,63%@2260,63%@2259,27%@2265,58%@2264,53%@2263,71%@2265] EMC_FREQ 15%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@49C CPU@53.5C thermal@50.8C Tboard@49C AO@49C GPU@51C Tdiode@51.5C PMIC@50C GPU 5400mW/4757mW CPU 7715mW/7354mW SOC 3548mW/3480mW CV 0mW/0mW VDDRQ 1234mW/1122mW SYS5V 3840mW/3778mW
