02-20-2025 09:57:05 RAM 13138/30991MB (lfb 1242x4MB) SWAP 3/15495MB (cached 0MB) CPU [66%@2264,33%@2265,33%@2264,23%@2264,0%@2264,18%@2263,91%@2267,50%@2263] EMC_FREQ 3%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50C thermal@48.25C Tboard@47C AO@47C GPU@49C Tdiode@49.75C PMIC@50C GPU 2017mW/2017mW CPU 3880mW/3880mW SOC 2793mW/2793mW CV 0mW/0mW VDDRQ 465mW/465mW SYS5V 3480mW/3480mW
02-20-2025 09:57:05 RAM 13146/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [90%@2263,23%@2264,36%@2264,21%@2263,9%@2264,23%@2262,91%@2263,38%@2268] EMC_FREQ 4%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@48.25C Tboard@47C AO@47C GPU@49C Tdiode@49.75C PMIC@50C GPU 2481mW/2249mW CPU 4342mW/4111mW SOC 2946mW/2869mW CV -310mW/-155mW VDDRQ 620mW/542mW SYS5V 3520mW/3500mW
02-20-2025 09:57:05 RAM 13154/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [69%@2263,54%@2264,75%@2264,69%@2264,84%@2264,38%@2263,58%@2263,63%@2263] EMC_FREQ 5%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@48.25C Tboard@47C AO@47C GPU@49.5C Tdiode@50C PMIC@50C GPU 2788mW/2428mW CPU 5113mW/4445mW SOC 3098mW/2945mW CV 0mW/-103mW VDDRQ 774mW/619mW SYS5V 3600mW/3533mW
02-20-2025 09:57:06 RAM 13154/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [63%@2263,75%@2264,72%@2264,84%@2265,78%@2264,69%@2264,50%@2264,58%@2264] EMC_FREQ 6%@2133 GR3D_FREQ 22%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@48.25C Tboard@47C AO@47C GPU@50C Tdiode@50C PMIC@50C GPU 3560mW/2711mW CPU 5883mW/4804mW SOC 3251mW/3022mW CV 0mW/-77mW VDDRQ 774mW/658mW SYS5V 3640mW/3560mW
02-20-2025 09:57:06 RAM 13154/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [58%@2263,54%@2263,46%@2264,75%@2264,72%@2264,72%@2264,66%@2265,91%@2264] EMC_FREQ 8%@2133 GR3D_FREQ 39%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@48.25C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 4021mW/2973mW CPU 6496mW/5142mW SOC 3248mW/3067mW CV 0mW/-62mW VDDRQ 928mW/712mW SYS5V 3720mW/3592mW
02-20-2025 09:57:06 RAM 13154/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [58%@2264,66%@2263,76%@2264,54%@2264,84%@2261,66%@2264,58%@2265,36%@2264] EMC_FREQ 9%@2133 GR3D_FREQ 48%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 4484mW/3225mW CPU 6803mW/5419mW SOC 3401mW/3122mW CV 0mW/-51mW VDDRQ 1082mW/773mW SYS5V 3760mW/3620mW
02-20-2025 09:57:06 RAM 13157/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [75%@2264,84%@2264,50%@2263,45%@2264,38%@2264,100%@2265,27%@2263,69%@2264] EMC_FREQ 10%@2133 GR3D_FREQ 28%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 4791mW/3448mW CPU 6800mW/5616mW SOC 3400mW/3162mW CV 0mW/-44mW VDDRQ 1081mW/817mW SYS5V 3760mW/3640mW
02-20-2025 09:57:06 RAM 13156/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [61%@2262,90%@2263,57%@2263,36%@2264,20%@2263,100%@2264,66%@2264,83%@2264] EMC_FREQ 12%@2133 GR3D_FREQ 41%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@49.3C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 5100mW/3655mW CPU 6952mW/5783mW SOC 3553mW/3211mW CV 0mW/-38mW VDDRQ 1235mW/869mW SYS5V 3800mW/3660mW
02-20-2025 09:57:06 RAM 13155/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [58%@2264,76%@2264,45%@2263,84%@2262,27%@2263,84%@2265,42%@2264,83%@2263] EMC_FREQ 13%@2133 GR3D_FREQ 37%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.3C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50C PMIC@50C GPU 5407mW/3849mW CPU 7106mW/5930mW SOC 3553mW/3249mW CV 0mW/-34mW VDDRQ 1235mW/910mW SYS5V 3800mW/3675mW
02-20-2025 09:57:06 RAM 13154/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [58%@2264,27%@2263,63%@2264,50%@2264,58%@2264,92%@2264,27%@2263,85%@2264] EMC_FREQ 14%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 5561mW/4021mW CPU 7106mW/6048mW SOC 3553mW/3279mW CV 0mW/-31mW VDDRQ 1235mW/942mW SYS5V 3840mW/3692mW
02-20-2025 09:57:06 RAM 13155/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [81%@2265,45%@2264,57%@2265,76%@2264,50%@2264,100%@2265,50%@2264,72%@2264] EMC_FREQ 14%@2133 GR3D_FREQ 39%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 5561mW/4161mW CPU 7258mW/6158mW SOC 3551mW/3304mW CV 0mW/-28mW VDDRQ 1235mW/969mW SYS5V 3840mW/3705mW
02-20-2025 09:57:07 RAM 13155/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [38%@2264,84%@2262,76%@2264,58%@2264,61%@2264,92%@2264,58%@2263,36%@2264] EMC_FREQ 15%@2133 GR3D_FREQ 45%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 5713mW/4290mW CPU 7258mW/6249mW SOC 3551mW/3324mW CV 0mW/-25mW VDDRQ 1235mW/991mW SYS5V 3920mW/3723mW
02-20-2025 09:57:07 RAM 13169/30991MB (lfb 1239x4MB) SWAP 3/15495MB (cached 0MB) CPU [53%@2262,76%@2262,58%@2264,92%@2264,50%@2264,91%@2265,76%@2264,69%@2264] EMC_FREQ 16%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 5713mW/4399mW CPU 7412mW/6339mW SOC 3706mW/3354mW CV 0mW/-23mW VDDRQ 1389mW/1022mW SYS5V 3920mW/3738mW
02-20-2025 09:57:07 RAM 13156/30991MB (lfb 1241x4MB) SWAP 3/15495MB (cached 0MB) CPU [61%@2263,66%@2264,50%@2263,66%@2263,54%@2264,58%@2264,50%@2264,84%@2265] EMC_FREQ 17%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 5713mW/4493mW CPU 7412mW/6415mW SOC 3706mW/3379mW CV 0mW/-22mW VDDRQ 1389mW/1048mW SYS5V 3920mW/3751mW
