02-26-2025 09:09:45 RAM 9376/30991MB (lfb 3012x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2264,30%@2264,69%@2264,25%@2263,25%@2263,91%@2263,16%@2262,69%@2262] EMC_FREQ 3%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@48.25C Tboard@48C AO@47.5C GPU@49C Tdiode@50C PMIC@50C GPU 2015mW/2015mW CPU 3411mW/3411mW SOC 2791mW/2791mW CV 0mW/0mW VDDRQ 465mW/465mW SYS5V 3520mW/3520mW
02-26-2025 09:09:46 RAM 9392/30991MB (lfb 3011x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2264,23%@2264,0%@2263,33%@2263,90%@2262,16%@2261,92%@2263,50%@2263] EMC_FREQ 12%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.3C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4945mW/3878mW CPU 5873mW/5502mW SOC 3400mW/3208mW CV 0mW/0mW VDDRQ 1081mW/888mW SYS5V 3760mW/3683mW
02-26-2025 09:09:46 RAM 9395/30991MB (lfb 3011x4MB) SWAP 0/15495MB (cached 0MB) CPU [18%@2263,0%@2263,0%@2263,25%@2260,83%@2258,33%@2259,54%@2262,92%@2263] EMC_FREQ 12%@2133 GR3D_FREQ 12%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.5C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4638mW/3936mW CPU 5718mW/5519mW SOC 3400mW/3223mW CV 0mW/0mW VDDRQ 927mW/891mW SYS5V 3720mW/3686mW
02-26-2025 09:09:46 RAM 9397/30991MB (lfb 3011x4MB) SWAP 0/15495MB (cached 0MB) CPU [23%@2263,23%@2262,0%@2264,53%@2264,9%@2266,100%@2264,61%@2263,91%@2263] EMC_FREQ 12%@2133 GR3D_FREQ 5%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.5C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4484mW/3975mW CPU 5721mW/5533mW SOC 3247mW/3225mW CV 0mW/0mW VDDRQ 927mW/894mW SYS5V 3720mW/3688mW
02-26-2025 09:09:46 RAM 9395/30991MB (lfb 3011x4MB) SWAP 0/15495MB (cached 0MB) CPU [69%@2263,33%@2262,46%@2260,9%@2262,92%@2264,38%@2264,0%@2264,92%@2263] EMC_FREQ 12%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.5C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4329mW/3999mW CPU 5721mW/5546mW SOC 3247mW/3226mW CV 0mW/0mW VDDRQ 927mW/896mW SYS5V 3720mW/3690mW
02-26-2025 09:09:46 RAM 9395/30991MB (lfb 3011x4MB) SWAP 0/15495MB (cached 0MB) CPU [61%@2263,30%@2263,0%@2260,14%@2264,100%@2255,33%@2264,9%@2264,100%@2262] EMC_FREQ 12%@2133 GR3D_FREQ 8%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.5C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4174mW/4010mW CPU 5721mW/5557mW SOC 3247mW/3228mW CV 0mW/0mW VDDRQ 927mW/898mW SYS5V 3720mW/3692mW
02-26-2025 09:09:47 RAM 9397/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2262,53%@2263,0%@2263,0%@2263,100%@2263,53%@2263,7%@2261,69%@2265] EMC_FREQ 12%@2133 GR3D_FREQ 39%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.5C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.5C PMIC@50C GPU 4021mW/4011mW CPU 5568mW/5557mW SOC 3248mW/3229mW CV 0mW/0mW VDDRQ 927mW/899mW SYS5V 3720mW/3694mW
02-26-2025 09:09:47 RAM 9396/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [36%@2266,90%@2262,27%@2263,18%@2262,100%@2264,33%@2261,8%@2261,0%@2264] EMC_FREQ 12%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@50.5C thermal@49.5C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.5C PMIC@50C GPU 3867mW/4003mW CPU 5414mW/5549mW SOC 3248mW/3230mW CV 0mW/0mW VDDRQ 928mW/901mW SYS5V 3720mW/3695mW
02-26-2025 09:09:47 RAM 9398/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [18%@2263,66%@2262,41%@2257,36%@2263,76%@2264,38%@2262,0%@2263,0%@2262] EMC_FREQ 13%@2133 GR3D_FREQ 26%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.5C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.5C PMIC@50C GPU 3867mW/3995mW CPU 5259mW/5534mW SOC 3248mW/3231mW CV 0mW/0mW VDDRQ 928mW/902mW SYS5V 3680mW/3694mW
02-26-2025 09:09:47 RAM 9398/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2261,81%@2263,42%@2263,46%@2264,16%@2264,33%@2264,8%@2258,91%@2260] EMC_FREQ 13%@2133 GR3D_FREQ 37%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.5C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.5C PMIC@50C GPU 3867mW/3989mW CPU 5414mW/5528mW SOC 3248mW/3232mW CV 0mW/0mW VDDRQ 928mW/904mW SYS5V 3680mW/3694mW
02-26-2025 09:09:47 RAM 9398/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [21%@2261,75%@2264,15%@2264,53%@2264,0%@2263,33%@2263,0%@2263,100%@2261] EMC_FREQ 12%@2133 GR3D_FREQ 14%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.5C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.5C PMIC@50C GPU 3868mW/3983mW CPU 5261mW/5515mW SOC 3249mW/3232mW CV 0mW/0mW VDDRQ 928mW/905mW SYS5V 3680mW/3693mW
02-26-2025 09:09:47 RAM 9398/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2263,57%@2262,18%@2263,41%@2264,27%@2264,25%@2263,15%@2260,100%@2259] EMC_FREQ 13%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3868mW/3978mW CPU 5261mW/5504mW SOC 3249mW/3233mW CV 0mW/0mW VDDRQ 928mW/906mW SYS5V 3680mW/3692mW
02-26-2025 09:09:47 RAM 9396/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2263,50%@2264,42%@2263,38%@2264,16%@2263,46%@2264,9%@2263,83%@2262] EMC_FREQ 12%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3868mW/3973mW CPU 5106mW/5486mW SOC 3249mW/3234mW CV 0mW/0mW VDDRQ 928mW/907mW SYS5V 3680mW/3692mW
02-26-2025 09:09:47 RAM 9396/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2263,16%@2263,45%@2264,50%@2262,33%@2263,25%@2263,0%@2263,75%@2259] EMC_FREQ 13%@2133 GR3D_FREQ 13%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.65C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.5C PMIC@50C GPU 3868mW/3969mW CPU 4952mW/5464mW SOC 3249mW/3234mW CV 0mW/0mW VDDRQ 928mW/908mW SYS5V 3680mW/3691mW
02-26-2025 09:09:48 RAM 9398/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2263,38%@2265,33%@2255,36%@2263,16%@2264,16%@2262,50%@2263,58%@2266] EMC_FREQ 13%@2133 GR3D_FREQ 7%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3868mW/3965mW CPU 4797mW/5437mW SOC 3249mW/3235mW CV 0mW/0mW VDDRQ 928mW/908mW SYS5V 3680mW/3691mW
02-26-2025 09:09:48 RAM 9397/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2263,18%@2261,27%@2263,25%@2263,25%@2263,27%@2262,100%@2263,8%@2260] EMC_FREQ 13%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3714mW/3955mW CPU 4644mW/5407mW SOC 3251mW/3236mW CV 0mW/0mW VDDRQ 928mW/909mW SYS5V 3680mW/3690mW
02-26-2025 09:09:48 RAM 9398/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [15%@2263,30%@2262,25%@2263,25%@2264,15%@2262,33%@2264,100%@2260,0%@2262] EMC_FREQ 13%@2133 GR3D_FREQ 26%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3715mW/3946mW CPU 4644mW/5378mW SOC 3251mW/3236mW CV 0mW/0mW VDDRQ 774mW/904mW SYS5V 3680mW/3690mW
02-26-2025 09:09:48 RAM 9398/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2263,23%@2268,27%@2263,25%@2264,0%@2272,33%@2263,100%@2263,0%@2264] EMC_FREQ 12%@2133 GR3D_FREQ 6%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3715mW/3938mW CPU 4489mW/5347mW SOC 3251mW/3237mW CV 0mW/0mW VDDRQ 774mW/899mW SYS5V 3680mW/3690mW
02-26-2025 09:09:48 RAM 9399/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2263,33%@2263,33%@2262,16%@2264,15%@2263,38%@2268,100%@2266,0%@2260] EMC_FREQ 12%@2133 GR3D_FREQ 16%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3715mW/3930mW CPU 4334mW/5312mW SOC 3251mW/3237mW CV 0mW/0mW VDDRQ 774mW/895mW SYS5V 3680mW/3689mW
02-26-2025 09:09:48 RAM 9400/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2263,33%@2263,30%@2263,16%@2262,0%@2258,8%@2263,100%@2263,7%@2263] EMC_FREQ 13%@2133 GR3D_FREQ 8%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3870mW/3928mW CPU 4334mW/5279mW SOC 3251mW/3238mW CV 0mW/0mW VDDRQ 928mW/896mW SYS5V 3680mW/3689mW
02-26-2025 09:09:48 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2267,16%@2263,25%@2262,50%@2264,18%@2264,23%@2263,100%@2259,0%@2253] EMC_FREQ 13%@2133 GR3D_FREQ 47%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3870mW/3926mW CPU 4334mW/5249mW SOC 3251mW/3238mW CV 0mW/0mW VDDRQ 928mW/897mW SYS5V 3680mW/3689mW
02-26-2025 09:09:48 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2262,50%@2263,33%@2264,33%@2264,25%@2263,10%@2262,100%@2260,0%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 23%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3715mW/3920mW CPU 4489mW/5225mW SOC 3251mW/3238mW CV 0mW/0mW VDDRQ 928mW/898mW SYS5V 3680mW/3688mW
02-26-2025 09:09:49 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2264,8%@2263,25%@2264,38%@2263,16%@2263,23%@2264,100%@2263,0%@2265] EMC_FREQ 13%@2133 GR3D_FREQ 36%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.35C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.5C PMIC@50C GPU 3715mW/3913mW CPU 4334mW/5198mW SOC 3251mW/3239mW CV 0mW/0mW VDDRQ 928mW/899mW SYS5V 3680mW/3688mW
02-26-2025 09:09:49 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [23%@2262,28%@2264,30%@2262,33%@2263,16%@2263,0%@2262,100%@2264,14%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 10%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3870mW/3912mW CPU 4180mW/5168mW SOC 3251mW/3239mW CV 0mW/0mW VDDRQ 928mW/900mW SYS5V 3680mW/3688mW
02-26-2025 09:09:49 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2263,8%@2261,25%@2263,41%@2260,9%@2264,25%@2263,100%@2262,0%@2261] EMC_FREQ 13%@2133 GR3D_FREQ 28%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 3870mW/3911mW CPU 4180mW/5140mW SOC 3251mW/3239mW CV 0mW/0mW VDDRQ 928mW/901mW SYS5V 3680mW/3688mW
02-26-2025 09:09:49 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2262,25%@2263,30%@2266,38%@2264,0%@2262,15%@2262,100%@2260,0%@2266] EMC_FREQ 13%@2133 GR3D_FREQ 8%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 4025mW/3914mW CPU 4180mW/5113mW SOC 3251mW/3240mW CV 0mW/0mW VDDRQ 928mW/901mW SYS5V 3680mW/3687mW
02-26-2025 09:09:49 RAM 9401/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2263,23%@2263,46%@2262,20%@2262,30%@2263,28%@2264,100%@2262,0%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@50.5C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4025mW/3917mW CPU 4180mW/5088mW SOC 3251mW/3240mW CV 0mW/0mW VDDRQ 928mW/902mW SYS5V 3680mW/3687mW
02-26-2025 09:09:49 RAM 9401/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [23%@2264,8%@2264,41%@2264,28%@2264,25%@2264,18%@2264,100%@2263,0%@2265] EMC_FREQ 13%@2133 GR3D_FREQ 15%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@50.5C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4025mW/3920mW CPU 4180mW/5064mW SOC 3251mW/3240mW CV 0mW/0mW VDDRQ 928mW/903mW SYS5V 3680mW/3687mW
02-26-2025 09:09:49 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2263,8%@2261,41%@2263,30%@2264,28%@2263,18%@2263,100%@2263,8%@2263] EMC_FREQ 13%@2133 GR3D_FREQ 41%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@50.5C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.75C PMIC@50C GPU 4025mW/3923mW CPU 4334mW/5045mW SOC 3251mW/3241mW CV 0mW/0mW VDDRQ 928mW/903mW SYS5V 3680mW/3687mW
02-26-2025 09:09:49 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2265,15%@2262,25%@2263,42%@2263,16%@2261,23%@2263,84%@2269,16%@2263] EMC_FREQ 13%@2133 GR3D_FREQ 31%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.75C PMIC@50C GPU 4025mW/3925mW CPU 4180mW/5024mW SOC 3251mW/3241mW CV 0mW/0mW VDDRQ 928mW/904mW SYS5V 3680mW/3687mW
02-26-2025 09:09:49 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2266,8%@2261,38%@2263,18%@2263,0%@2262,14%@2264,50%@2265,7%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@50C thermal@49.55C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4025mW/3927mW CPU 3870mW/4995mW SOC 3251mW/3241mW CV 0mW/0mW VDDRQ 928mW/905mW SYS5V 3680mW/3686mW
02-26-2025 09:09:50 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2263,38%@2263,38%@2261,15%@2262,0%@2262,0%@2263,18%@2263,27%@2262] EMC_FREQ 13%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.55C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4025mW/3930mW CPU 3715mW/4965mW SOC 3251mW/3241mW CV 0mW/0mW VDDRQ 928mW/905mW SYS5V 3680mW/3686mW
02-26-2025 09:09:50 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2263,9%@2262,20%@2263,0%@2263,8%@2263,15%@2263,54%@2263,0%@2262] EMC_FREQ 13%@2133 GR3D_FREQ 22%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.55C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3872mW/3928mW CPU 3560mW/4932mW SOC 3251mW/3241mW CV 0mW/0mW VDDRQ 774mW/902mW SYS5V 3680mW/3686mW
02-26-2025 09:09:50 RAM 9402/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [15%@2261,0%@2261,25%@2263,36%@2263,16%@2263,16%@2263,53%@2263,8%@2259] EMC_FREQ 13%@2133 GR3D_FREQ 45%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.55C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4026mW/3931mW CPU 3405mW/4897mW SOC 3251mW/3242mW CV 0mW/0mW VDDRQ 774mW/899mW SYS5V 3680mW/3686mW
02-26-2025 09:09:50 RAM 9403/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [23%@2262,7%@2262,30%@2257,33%@2262,28%@2263,9%@2262,54%@2263,8%@2263] EMC_FREQ 13%@2133 GR3D_FREQ 26%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50C thermal@49.55C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3872mW/3929mW CPU 3407mW/4864mW SOC 3097mW/3238mW CV 0mW/0mW VDDRQ 774mW/896mW SYS5V 3680mW/3686mW
02-26-2025 09:09:50 RAM 9403/30991MB (lfb 3008x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2262,0%@2264,25%@2260,27%@2263,0%@2264,15%@2264,33%@2263,30%@2263] EMC_FREQ 13%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@50.5C thermal@49.55C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4026mW/3931mW CPU 3252mW/4829mW SOC 3097mW/3235mW CV 0mW/0mW VDDRQ 774mW/894mW SYS5V 3680mW/3686mW
