02-11-2025 09:23:07 RAM 9346/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [57%@2265,53%@2263,50%@2258,38%@2263,76%@2263,75%@2265,75%@2264,46%@2264] EMC_FREQ 1%@2133 GR3D_FREQ 36%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@47.95C Tboard@48C AO@47C GPU@49C Tdiode@50C PMIC@50C GPU 1861mW/1861mW CPU 3568mW/3568mW SOC 2792mW/2792mW CV 0mW/0mW VDDRQ 465mW/465mW SYS5V 3480mW/3480mW
02-11-2025 09:23:07 RAM 9353/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [63%@2263,58%@2264,15%@2264,16%@2264,41%@2265,100%@2263,33%@2264,83%@2265] EMC_FREQ 3%@2133 GR3D_FREQ 26%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@47.95C Tboard@48C AO@47C GPU@49.5C Tdiode@50C PMIC@50C GPU 2788mW/2324mW CPU 4493mW/4030mW SOC 2943mW/2867mW CV 0mW/0mW VDDRQ 619mW/542mW SYS5V 3560mW/3520mW
02-11-2025 09:23:07 RAM 9358/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [76%@2262,36%@2264,10%@2263,57%@2264,0%@2263,100%@2262,53%@2265,15%@2264] EMC_FREQ 4%@2133 GR3D_FREQ 22%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@47.95C Tboard@48C AO@47C GPU@49.5C Tdiode@50.25C PMIC@50C GPU 3560mW/2736mW CPU 4954mW/4338mW SOC 3096mW/2943mW CV 0mW/0mW VDDRQ 774mW/619mW SYS5V 3600mW/3546mW
02-11-2025 09:23:08 RAM 9366/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [100%@2265,41%@2262,38%@2268,0%@2260,0%@2263,100%@2261,0%@2261,8%@2264] EMC_FREQ 6%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@47.95C Tboard@48C AO@47C GPU@49.5C Tdiode@50.25C PMIC@50C GPU 4023mW/3058mW CPU 5261mW/4569mW SOC 3249mW/3020mW CV 0mW/0mW VDDRQ 928mW/696mW SYS5V 3640mW/3570mW
02-11-2025 09:23:08 RAM 9370/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2264,36%@2264,42%@2264,25%@2265,50%@2261,58%@2263,66%@2263,23%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 30%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@47.95C Tboard@48C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 4331mW/3312mW CPU 5414mW/4738mW SOC 3248mW/3065mW CV 0mW/0mW VDDRQ 928mW/742mW SYS5V 3680mW/3592mW
02-11-2025 09:23:08 RAM 9379/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2264,15%@2264,75%@2264,61%@2263,84%@2262,9%@2264,16%@2263,16%@2264] EMC_FREQ 8%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.35C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.25C PMIC@50C GPU 4640mW/3533mW CPU 5566mW/4876mW SOC 3248mW/3096mW CV 0mW/0mW VDDRQ 927mW/773mW SYS5V 3720mW/3613mW
02-11-2025 09:23:08 RAM 9385/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2267,38%@2267,15%@2265,100%@2264,92%@2262,7%@2264,38%@2263,16%@2264] EMC_FREQ 9%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4945mW/3735mW CPU 5873mW/5018mW SOC 3400mW/3139mW CV 0mW/0mW VDDRQ 1081mW/817mW SYS5V 3720mW/3628mW
02-11-2025 09:23:08 RAM 9392/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2264,41%@2264,8%@2264,100%@2264,90%@2264,0%@2264,23%@2263,36%@2264] EMC_FREQ 10%@2133 GR3D_FREQ 42%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 5255mW/3925mW CPU 5873mW/5125mW SOC 3400mW/3172mW CV 0mW/0mW VDDRQ 1081mW/850mW SYS5V 3720mW/3640mW
02-11-2025 09:23:08 RAM 9400/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [23%@2264,16%@2264,41%@2263,91%@2262,84%@2266,7%@2266,16%@2263,38%@2265] EMC_FREQ 10%@2133 GR3D_FREQ 22%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 5409mW/4090mW CPU 6027mW/5225mW SOC 3400mW/3197mW CV 0mW/0mW VDDRQ 1081mW/876mW SYS5V 3720mW/3648mW
02-11-2025 09:23:08 RAM 9407/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [36%@2264,50%@2264,69%@2264,58%@2260,100%@2261,8%@2264,33%@2264,33%@2264] EMC_FREQ 11%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.35C Tboard@48C AO@47C GPU@50C Tdiode@50.5C PMIC@50C GPU 5407mW/4221mW CPU 6334mW/5336mW SOC 3398mW/3217mW CV 0mW/0mW VDDRQ 1081mW/896mW SYS5V 3720mW/3656mW
02-11-2025 09:23:08 RAM 9414/30991MB (lfb 2389x4MB) SWAP 0/15495MB (cached 0MB) CPU [23%@2264,15%@2263,91%@2264,42%@2263,100%@2263,25%@2261,15%@2265,0%@2264] EMC_FREQ 12%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@49.35C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 5561mW/4343mW CPU 6179mW/5412mW SOC 3400mW/3234mW CV 0mW/0mW VDDRQ 1081mW/913mW SYS5V 3720mW/3661mW
