02-19-2025 09:23:04 RAM 10603/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [100%@2263,54%@2264,50%@2263,73%@2262,72%@2264,53%@2265,66%@2263,61%@2264] EMC_FREQ 8%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.55C Tboard@48C AO@48C GPU@50C Tdiode@50.75C PMIC@50C GPU 3095mW/3095mW CPU 6499mW/6499mW SOC 3249mW/3249mW CV 0mW/0mW VDDRQ 928mW/928mW SYS5V 3680mW/3680mW
02-19-2025 09:23:05 RAM 10606/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [100%@2265,84%@2264,41%@2263,100%@2263,76%@2265,83%@2264,66%@2265,69%@2264] EMC_FREQ 9%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.55C Tboard@48C AO@48C GPU@50C Tdiode@50.75C PMIC@50C GPU 3710mW/3402mW CPU 7264mW/6881mW SOC 3245mW/3247mW CV 0mW/0mW VDDRQ 927mW/927mW SYS5V 3720mW/3700mW
02-19-2025 09:23:05 RAM 10608/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [91%@2264,69%@2264,36%@2264,69%@2264,83%@2263,54%@2264,72%@2264,76%@2256] EMC_FREQ 10%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@49.55C Tboard@48C AO@47.5C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 4171mW/3658mW CPU 7570mW/7111mW SOC 3398mW/3297mW CV 0mW/0mW VDDRQ 1081mW/978mW SYS5V 3760mW/3720mW
02-19-2025 09:23:05 RAM 10611/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2264,100%@2263,78%@2264,61%@2265,72%@2266,64%@2264,66%@2265,80%@2264] EMC_FREQ 11%@2133 GR3D_FREQ 39%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@49.55C Tboard@48C AO@48C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 4632mW/3902mW CPU 7721mW/7263mW SOC 3397mW/3322mW CV 0mW/0mW VDDRQ 1081mW/1004mW SYS5V 3800mW/3740mW
02-19-2025 09:23:05 RAM 10614/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2264,100%@2264,50%@2267,76%@2264,58%@2264,63%@2262,63%@2266,71%@2263] EMC_FREQ 12%@2133 GR3D_FREQ 29%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@49.55C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 4787mW/4079mW CPU 7721mW/7355mW SOC 3550mW/3367mW CV 0mW/0mW VDDRQ 1234mW/1050mW SYS5V 3800mW/3752mW
02-19-2025 09:23:05 RAM 10621/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [76%@2265,100%@2264,84%@2265,69%@2261,66%@2257,76%@2259,61%@2264,91%@2262] EMC_FREQ 13%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@49.55C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 4939mW/4222mW CPU 8027mW/7467mW SOC 3550mW/3398mW CV 0mW/0mW VDDRQ 1234mW/1080mW SYS5V 3800mW/3760mW
02-19-2025 09:23:05 RAM 10622/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [60%@2264,100%@2264,66%@2262,66%@2265,80%@2264,61%@2264,66%@2264,64%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@49.55C Tboard@48C AO@48C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 5248mW/4368mW CPU 8023mW/7546mW SOC 3548mW/3419mW CV 0mW/0mW VDDRQ 1234mW/1102mW SYS5V 3840mW/3771mW
02-19-2025 09:23:05 RAM 10625/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2265,100%@2261,76%@2263,45%@2261,50%@2265,66%@2263,75%@2264,64%@2264] EMC_FREQ 14%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@50.45C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5402mW/4498mW CPU 8023mW/7606mW SOC 3548mW/3435mW CV 0mW/0mW VDDRQ 1234mW/1119mW SYS5V 3840mW/3780mW
02-19-2025 09:23:05 RAM 10627/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2264,92%@2265,73%@2266,58%@2263,76%@2265,70%@2263,76%@2264,66%@2265] EMC_FREQ 15%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@50.45C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5402mW/4598mW CPU 8027mW/7652mW SOC 3550mW/3448mW CV 0mW/0mW VDDRQ 1234mW/1131mW SYS5V 3840mW/3786mW
02-19-2025 09:23:06 RAM 10629/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2263,100%@2265,71%@2264,64%@2264,66%@2264,71%@2264,66%@2264,63%@2264] EMC_FREQ 15%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@50.45C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5402mW/4678mW CPU 8023mW/7689mW SOC 3550mW/3458mW CV 0mW/0mW VDDRQ 1234mW/1142mW SYS5V 3840mW/3792mW
02-19-2025 09:23:06 RAM 10629/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2264,100%@2264,84%@2264,42%@2264,66%@2264,66%@2262,66%@2264,64%@2264] EMC_FREQ 15%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@50.45C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5402mW/4744mW CPU 8027mW/7720mW SOC 3550mW/3466mW CV 0mW/0mW VDDRQ 1234mW/1150mW SYS5V 3840mW/3796mW
02-19-2025 09:23:06 RAM 10632/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2264,100%@2264,69%@2264,53%@2265,66%@2263,76%@2264,69%@2264,71%@2264] EMC_FREQ 16%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@50.45C Tboard@48C AO@48.5C GPU@50.5C Tdiode@51C PMIC@50C GPU 5402mW/4799mW CPU 8023mW/7745mW SOC 3550mW/3473mW CV 0mW/0mW VDDRQ 1234mW/1157mW SYS5V 3840mW/3800mW
02-19-2025 09:23:06 RAM 10639/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2264,100%@2266,40%@2260,61%@2259,84%@2264,58%@2265,61%@2264,66%@2263] EMC_FREQ 16%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@50.45C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5402mW/4845mW CPU 8027mW/7767mW SOC 3704mW/3491mW CV 0mW/0mW VDDRQ 1234mW/1163mW SYS5V 3833mW/3802mW
02-19-2025 09:23:06 RAM 10637/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2264,100%@2264,61%@2263,66%@2264,45%@2265,45%@2264,66%@2264,83%@2265] EMC_FREQ 17%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@50.45C Tboard@48C AO@48C GPU@50.5C Tdiode@51.25C PMIC@50C GPU 5554mW/4896mW CPU 7869mW/7774mW SOC 3704mW/3506mW CV 0mW/0mW VDDRQ 1234mW/1168mW SYS5V 3840mW/3805mW
02-19-2025 09:23:06 RAM 10642/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [84%@2264,50%@2265,54%@2265,58%@2264,75%@2264,75%@2263,61%@2263,50%@2261] EMC_FREQ 17%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@50.45C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5557mW/4940mW CPU 7872mW/7781mW SOC 3704mW/3519mW CV 0mW/0mW VDDRQ 1234mW/1172mW SYS5V 3840mW/3807mW
02-19-2025 09:23:06 RAM 10642/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [100%@2264,81%@2261,71%@2267,66%@2264,41%@2267,61%@2263,36%@2264,58%@2264] EMC_FREQ 17%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@50.45C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5557mW/4978mW CPU 7718mW/7777mW SOC 3704mW/3531mW CV 0mW/0mW VDDRQ 1234mW/1176mW SYS5V 3840mW/3809mW
02-19-2025 09:23:06 RAM 10642/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [100%@2264,58%@2265,58%@2268,40%@2264,83%@2264,66%@2265,78%@2264,71%@2262] EMC_FREQ 17%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@50.45C Tboard@48C AO@48.5C GPU@50.5C Tdiode@51C PMIC@50C GPU 5557mW/5012mW CPU 7872mW/7782mW SOC 3550mW/3532mW CV 0mW/0mW VDDRQ 1234mW/1179mW SYS5V 3833mW/3810mW
02-19-2025 09:23:07 RAM 10648/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2263,83%@2264,58%@2263,57%@2264,63%@2265,66%@2265,71%@2263,84%@2265] EMC_FREQ 18%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@50.45C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5709mW/5051mW CPU 7872mW/7787mW SOC 3704mW/3541mW CV 0mW/0mW VDDRQ 1234mW/1182mW SYS5V 3840mW/3812mW
02-19-2025 09:23:07 RAM 10649/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [75%@2263,80%@2264,75%@2263,54%@2266,53%@2263,46%@2264,36%@2264,100%@2263] EMC_FREQ 18%@2133 GR3D_FREQ 36%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@50.45C Tboard@48C AO@48.5C GPU@50.5C Tdiode@51C PMIC@50C GPU 5709mW/5086mW CPU 7872mW/7792mW SOC 3704mW/3550mW CV 0mW/0mW VDDRQ 1234mW/1185mW SYS5V 3840mW/3814mW
02-19-2025 09:23:07 RAM 10654/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [78%@2263,76%@2265,38%@2264,57%@2265,66%@2264,84%@2265,28%@2266,100%@2263] EMC_FREQ 18%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52.5C thermal@50.45C Tboard@48C AO@48C GPU@51C Tdiode@51.25C PMIC@50C GPU 5709mW/5117mW CPU 7869mW/7795mW SOC 3704mW/3558mW CV 0mW/0mW VDDRQ 1234mW/1188mW SYS5V 3840mW/3815mW
02-19-2025 09:23:07 RAM 10656/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2267,91%@2264,58%@2265,54%@2264,61%@2264,66%@2265,9%@2264,100%@2265] EMC_FREQ 18%@2133 GR3D_FREQ 42%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@50.45C Tboard@48C AO@48C GPU@51C Tdiode@51.25C PMIC@50C GPU 5709mW/5145mW CPU 7715mW/7792mW SOC 3703mW/3565mW CV 0mW/0mW VDDRQ 1234mW/1190mW SYS5V 3840mW/3816mW
02-19-2025 09:23:07 RAM 10663/30991MB (lfb 3157x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2265,85%@2264,64%@2263,60%@2264,76%@2263,83%@2264,76%@2265,100%@2264] EMC_FREQ 18%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@53C thermal@50.45C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5863mW/5178mW CPU 7869mW/7795mW SOC 3703mW/3571mW CV 0mW/0mW VDDRQ 1234mW/1192mW SYS5V 3873mW/3819mW
