02-07-2025 09:18:19 RAM 9518/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2262,46%@2262,46%@2264,33%@2264,75%@2264,63%@2269,10%@2265,33%@2264] EMC_FREQ 7%@2133 GR3D_FREQ 86%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@52C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@51C PMIC@50C GPU 1086mW/1086mW CPU 4811mW/4811mW SOC 2948mW/2948mW CV 0mW/0mW VDDRQ 620mW/620mW SYS5V 3520mW/3520mW
02-07-2025 09:18:19 RAM 9517/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2265,54%@2265,50%@2264,45%@2265,54%@2264,36%@2263,28%@2264,30%@2264] EMC_FREQ 7%@2133 GR3D_FREQ 56%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@52.5C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@51C PMIC@50C GPU 1240mW/1163mW CPU 5892mW/5351mW SOC 3101mW/3024mW CV 0mW/0mW VDDRQ 775mW/697mW SYS5V 3560mW/3540mW
02-07-2025 09:18:19 RAM 9517/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2264,69%@2264,71%@2265,41%@2263,33%@2263,50%@2264,23%@2264,33%@2266] EMC_FREQ 8%@2133 GR3D_FREQ 89%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@52C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@51C PMIC@50C GPU 1395mW/1240mW CPU 6202mW/5635mW SOC 3101mW/3050mW CV 0mW/0mW VDDRQ 775mW/723mW SYS5V 3560mW/3546mW
02-07-2025 09:18:19 RAM 9519/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [40%@2263,27%@2264,54%@2264,61%@2261,33%@2263,27%@2263,18%@2264,9%@2264] EMC_FREQ 8%@2133 GR3D_FREQ 54%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@52C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@51C PMIC@50C GPU 1395mW/1279mW CPU 6045mW/5737mW SOC 3101mW/3062mW CV 0mW/0mW VDDRQ 775mW/736mW SYS5V 3600mW/3560mW
02-07-2025 09:18:19 RAM 9517/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2264,10%@2262,69%@2262,45%@2263,33%@2264,40%@2264,46%@2259,33%@2264] EMC_FREQ 8%@2133 GR3D_FREQ 58%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@51.5C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@51C PMIC@50C GPU 1550mW/1333mW CPU 5890mW/5768mW SOC 3100mW/3070mW CV 0mW/0mW VDDRQ 775mW/744mW SYS5V 3600mW/3568mW
02-07-2025 09:18:19 RAM 9519/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [10%@2264,33%@2264,41%@2263,41%@2263,61%@2264,25%@2263,45%@2264,42%@2264] EMC_FREQ 9%@2133 GR3D_FREQ 28%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@51.5C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@51C PMIC@50C GPU 1550mW/1369mW CPU 5890mW/5788mW SOC 3100mW/3075mW CV 0mW/0mW VDDRQ 775mW/749mW SYS5V 3600mW/3573mW
02-07-2025 09:18:20 RAM 9517/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2264,18%@2263,33%@2265,54%@2263,25%@2261,50%@2263,46%@2263,36%@2264] EMC_FREQ 9%@2133 GR3D_FREQ 78%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@51.5C thermal@49.55C Tboard@48C AO@47.5C GPU@49C Tdiode@51C PMIC@50C GPU 1550mW/1395mW CPU 5735mW/5780mW SOC 3255mW/3100mW CV 0mW/0mW VDDRQ 775mW/752mW SYS5V 3600mW/3577mW
02-07-2025 09:18:20 RAM 9516/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2264,18%@2266,33%@2264,53%@2262,45%@2263,50%@2264,45%@2264,45%@2264] EMC_FREQ 9%@2133 GR3D_FREQ 43%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@51.5C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@51C PMIC@50C GPU 1550mW/1414mW CPU 5580mW/5755mW SOC 3256mW/3120mW CV 0mW/0mW VDDRQ 775mW/755mW SYS5V 3600mW/3580mW
02-07-2025 09:18:20 RAM 9515/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2263,38%@2262,53%@2264,41%@2262,33%@2263,25%@2262,38%@2264,53%@2263] EMC_FREQ 9%@2133 GR3D_FREQ 41%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@51.5C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@50.75C PMIC@50C GPU 1705mW/1446mW CPU 5582mW/5736mW SOC 3256mW/3135mW CV -310mW/-34mW VDDRQ 930mW/775mW SYS5V 3600mW/3582mW
02-07-2025 09:18:20 RAM 9517/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2266,15%@2265,41%@2263,58%@2264,38%@2264,45%@2264,33%@2265,57%@2264] EMC_FREQ 10%@2133 GR3D_FREQ 93%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@51.5C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@50.75C PMIC@50C GPU 1705mW/1472mW CPU 5427mW/5705mW SOC 3256mW/3147mW CV 0mW/-31mW VDDRQ 930mW/790mW SYS5V 3600mW/3584mW
02-07-2025 09:18:20 RAM 9516/30991MB (lfb 2357x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2264,45%@2263,57%@2263,53%@2263,41%@2264,58%@2263,50%@2264,58%@2263] EMC_FREQ 10%@2133 GR3D_FREQ 49%@[522] VIC_FREQ 1036 APE 150 AUX@48.5C CPU@52C thermal@49.55C Tboard@48C AO@48C GPU@49C Tdiode@51C PMIC@50C GPU 1705mW/1493mW CPU 5735mW/5708mW SOC 3256mW/3157mW CV 0mW/-28mW VDDRQ 930mW/803mW SYS5V 3600mW/3585mW
