02-07-2025 09:46:49 RAM 8345/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2263,50%@2267,38%@2264,18%@2264,41%@2265,33%@2259,66%@2264,63%@2264] EMC_FREQ 3%@2133 GR3D_FREQ 57%@[420] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.25C Tboard@48C AO@47C GPU@47.5C Tdiode@50C PMIC@50C GPU 932mW/932mW CPU 3263mW/3263mW SOC 2797mW/2797mW CV 0mW/0mW VDDRQ 621mW/621mW SYS5V 3440mW/3440mW
02-07-2025 09:46:50 RAM 8346/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2264,25%@2264,9%@2264,15%@2264,84%@2263,63%@2263,33%@2270,46%@2264] EMC_FREQ 10%@2133 GR3D_FREQ 51%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50C thermal@48.4C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 2016mW/1641mW CPU 4807mW/4408mW SOC 3257mW/3116mW CV 0mW/-51mW VDDRQ 930mW/827mW SYS5V 3600mW/3550mW
02-07-2025 09:46:50 RAM 8346/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [61%@2264,46%@2265,50%@2264,50%@2264,83%@2265,66%@2264,73%@2264,40%@2264] EMC_FREQ 10%@2133 GR3D_FREQ 62%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.4C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1670mW CPU 5582mW/4498mW SOC 3256mW/3127mW CV 0mW/-47mW VDDRQ 930mW/834mW SYS5V 3600mW/3553mW
02-07-2025 09:46:50 RAM 8313/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [100%@2263,64%@2264,90%@2265,91%@2264,75%@2263,75%@2265,90%@2264,75%@2263] EMC_FREQ 11%@2133 GR3D_FREQ 52%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@52C thermal@48.4C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 1860mW/1684mW CPU 6507mW/4642mW SOC 3255mW/3136mW CV 0mW/-44mW VDDRQ 929mW/841mW SYS5V 3640mW/3560mW
02-07-2025 09:46:50 RAM 8314/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2264,25%@2265,30%@2264,25%@2263,30%@2263,69%@2265,25%@2262,54%@2264] EMC_FREQ 11%@2133 GR3D_FREQ 39%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.4C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1706mW CPU 6200mW/4746mW SOC 3255mW/3144mW CV 0mW/-41mW VDDRQ 930mW/847mW SYS5V 3640mW/3565mW
02-07-2025 09:46:50 RAM 8316/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2264,25%@2266,33%@2263,45%@2264,38%@2264,50%@2264,41%@2267,30%@2264] EMC_FREQ 11%@2133 GR3D_FREQ 37%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.4C Tboard@48C AO@47.5C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1725mW CPU 5890mW/4817mW SOC 3255mW/3151mW CV 0mW/-38mW VDDRQ 930mW/852mW SYS5V 3640mW/3570mW
02-07-2025 09:46:51 RAM 8317/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2266,25%@2264,30%@2265,50%@2264,75%@2264,72%@2267,16%@2264,30%@2263] EMC_FREQ 11%@2133 GR3D_FREQ 39%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.4C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1742mW CPU 5582mW/4862mW SOC 3256mW/3157mW CV 0mW/-36mW VDDRQ 930mW/857mW SYS5V 3640mW/3574mW
02-07-2025 09:46:51 RAM 8316/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [63%@2266,50%@2263,33%@2264,41%@2268,30%@2259,41%@2262,53%@2263,45%@2263] EMC_FREQ 12%@2133 GR3D_FREQ 71%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.4C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1757mW CPU 5735mW/4911mW SOC 3256mW/3162mW CV 0mW/-34mW VDDRQ 930mW/861mW SYS5V 3640mW/3577mW
02-07-2025 09:46:51 RAM 8314/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2264,61%@2263,38%@2263,58%@2263,33%@2264,38%@2264,36%@2267,50%@2265] EMC_FREQ 12%@2133 GR3D_FREQ 62%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47.5C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1771mW CPU 5580mW/4946mW SOC 3256mW/3167mW CV 0mW/-32mW VDDRQ 930mW/864mW SYS5V 3640mW/3581mW
02-07-2025 09:46:51 RAM 8313/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [61%@2263,100%@2264,72%@2263,72%@2264,66%@2264,100%@2266,81%@2265,92%@2265] EMC_FREQ 12%@2133 GR3D_FREQ 56%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@52C thermal@48.7C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50C PMIC@50C GPU 2015mW/1783mW CPU 6662mW/5032mW SOC 3255mW/3171mW CV 0mW/-31mW VDDRQ 1084mW/875mW SYS5V 3640mW/3584mW
02-07-2025 09:46:51 RAM 8306/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [20%@2263,46%@2262,64%@2262,53%@2264,50%@2264,50%@2263,58%@2263,69%@2260] EMC_FREQ 12%@2133 GR3D_FREQ 74%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 2014mW/1794mW CPU 6817mW/5117mW SOC 3408mW/3183mW CV 0mW/-29mW VDDRQ 1084mW/885mW SYS5V 3640mW/3586mW
02-07-2025 09:46:51 RAM 8310/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2264,25%@2264,36%@2264,69%@2264,50%@2264,25%@2261,41%@2264,38%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 54%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47.5C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1804mW CPU 6355mW/5173mW SOC 3255mW/3186mW CV 0mW/-28mW VDDRQ 1085mW/894mW SYS5V 3640mW/3589mW
02-07-2025 09:46:51 RAM 8310/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [21%@2264,25%@2264,41%@2264,61%@2265,61%@2264,30%@2264,66%@2262,18%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 39%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.7C Tboard@48C AO@47.5C GPU@48C Tdiode@50.25C PMIC@50C GPU 2015mW/1813mW CPU 6045mW/5211mW SOC 3255mW/3189mW CV 0mW/-26mW VDDRQ 1085mW/903mW SYS5V 3640mW/3591mW
02-07-2025 09:46:51 RAM 8311/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [18%@2264,30%@2265,33%@2260,58%@2264,18%@2264,53%@2261,30%@2264,66%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 63%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.7C Tboard@48C AO@47C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1821mW CPU 5735mW/5233mW SOC 3255mW/3192mW CV -310mW/-38mW VDDRQ 1085mW/910mW SYS5V 3640mW/3593mW
02-07-2025 09:46:52 RAM 8310/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2263,0%@2264,36%@2263,54%@2263,25%@2264,61%@2264,27%@2269,72%@2262] EMC_FREQ 13%@2133 GR3D_FREQ 41%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50C PMIC@50C GPU 2015mW/1829mW CPU 5580mW/5246mW SOC 3256mW/3194mW CV 0mW/-37mW VDDRQ 1085mW/917mW SYS5V 3640mW/3595mW
02-07-2025 09:46:52 RAM 8310/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [28%@2263,15%@2261,46%@2260,54%@2264,25%@2264,63%@2265,57%@2264,58%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 38%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.7C Tboard@48C AO@47.5C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1836mW CPU 5582mW/5259mW SOC 3256mW/3197mW CV 0mW/-35mW VDDRQ 1085mW/924mW SYS5V 3640mW/3596mW
02-07-2025 09:46:52 RAM 8312/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2268,15%@2264,33%@2266,35%@2254,9%@2265,58%@2264,50%@2265,64%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 38%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1843mW CPU 5580mW/5271mW SOC 3256mW/3199mW CV -310mW/-45mW VDDRQ 1085mW/930mW SYS5V 3640mW/3598mW
02-07-2025 09:46:52 RAM 8316/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2264,25%@2264,64%@2272,54%@2264,18%@2263,50%@2264,18%@2265,41%@2265] EMC_FREQ 13%@2133 GR3D_FREQ 44%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.55C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1849mW CPU 5582mW/5282mW SOC 3256mW/3201mW CV 0mW/-44mW VDDRQ 1085mW/935mW SYS5V 3640mW/3600mW
02-07-2025 09:46:52 RAM 8314/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2264,60%@2264,45%@2263,50%@2264,16%@2264,50%@2264,9%@2264,16%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 49%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.55C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1855mW CPU 5427mW/5287mW SOC 3256mW/3203mW CV 0mW/-42mW VDDRQ 930mW/935mW SYS5V 3640mW/3601mW
02-07-2025 09:46:52 RAM 8312/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2262,30%@2264,53%@2264,41%@2263,26%@2263,50%@2263,18%@2261,33%@2263] EMC_FREQ 13%@2133 GR3D_FREQ 55%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.55C Tboard@48C AO@47C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1860mW CPU 5272mW/5287mW SOC 3256mW/3204mW CV 0mW/-41mW VDDRQ 930mW/935mW SYS5V 3640mW/3602mW
02-07-2025 09:46:52 RAM 8316/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2264,0%@2264,50%@2259,61%@2263,30%@2263,57%@2264,33%@2256,15%@2263] EMC_FREQ 13%@2133 GR3D_FREQ 57%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50C thermal@48.55C Tboard@48C AO@47C GPU@48C Tdiode@50.25C PMIC@50C GPU 2015mW/1865mW CPU 5117mW/5281mW SOC 3256mW/3206mW CV 0mW/-40mW VDDRQ 930mW/935mW SYS5V 3600mW/3602mW
02-07-2025 09:46:52 RAM 8316/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2267,33%@2264,63%@2267,25%@2265,41%@2263,63%@2264,53%@2264,0%@2265] EMC_FREQ 13%@2133 GR3D_FREQ 54%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.55C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1870mW CPU 5117mW/5276mW SOC 3256mW/3208mW CV 0mW/-38mW VDDRQ 930mW/934mW SYS5V 3640mW/3603mW
02-07-2025 09:46:53 RAM 8314/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2264,18%@2264,58%@2264,33%@2263,36%@2259,45%@2263,9%@2264,58%@2265] EMC_FREQ 14%@2133 GR3D_FREQ 66%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.55C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1874mW CPU 5117mW/5271mW SOC 3256mW/3209mW CV 0mW/-37mW VDDRQ 1085mW/939mW SYS5V 3640mW/3604mW
02-07-2025 09:46:53 RAM 8314/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [35%@2264,38%@2264,58%@2264,50%@2260,30%@2264,46%@2264,8%@2265,54%@2263] EMC_FREQ 14%@2133 GR3D_FREQ 56%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.55C Tboard@48C AO@47.5C GPU@48C Tdiode@50.25C PMIC@50C GPU 2015mW/1878mW CPU 5117mW/5267mW SOC 3256mW/3210mW CV 0mW/-36mW VDDRQ 930mW/939mW SYS5V 3640mW/3605mW
02-07-2025 09:46:53 RAM 8289/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2265,61%@2265,54%@2263,66%@2263,50%@2264,45%@2263,75%@2259,50%@2261] EMC_FREQ 14%@2133 GR3D_FREQ 58%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.55C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1882mW CPU 5735mW/5280mW SOC 3255mW/3212mW CV 0mW/-35mW VDDRQ 1085mW/943mW SYS5V 3640mW/3606mW
02-07-2025 09:46:53 RAM 8287/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2264,27%@2264,38%@2263,58%@2262,45%@2264,45%@2264,58%@2263,25%@2259] EMC_FREQ 14%@2133 GR3D_FREQ 46%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.55C Tboard@48C AO@47.5C GPU@48C Tdiode@50.25C PMIC@50C GPU 2015mW/1886mW CPU 5425mW/5284mW SOC 3255mW/3213mW CV 0mW/-34mW VDDRQ 1085mW/947mW SYS5V 3640mW/3607mW
02-07-2025 09:46:53 RAM 8289/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2264,28%@2264,33%@2264,54%@2264,64%@2263,25%@2264,66%@2264,25%@2264] EMC_FREQ 14%@2133 GR3D_FREQ 63%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.55C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1889mW CPU 5425mW/5288mW SOC 3255mW/3214mW CV 0mW/-33mW VDDRQ 1085mW/950mW SYS5V 3640mW/3608mW
02-07-2025 09:46:53 RAM 8291/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2264,9%@2264,38%@2264,61%@2264,53%@2264,36%@2265,53%@2264,38%@2265] EMC_FREQ 14%@2133 GR3D_FREQ 57%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.7C Tboard@48C AO@47.5C GPU@48C Tdiode@50.25C PMIC@50C GPU 2015mW/1893mW CPU 5270mW/5287mW SOC 3256mW/3215mW CV 0mW/-32mW VDDRQ 1085mW/954mW SYS5V 3640mW/3609mW
02-07-2025 09:46:53 RAM 8287/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2263,25%@2265,33%@2264,54%@2264,60%@2264,30%@2265,25%@2263,58%@2268] EMC_FREQ 14%@2133 GR3D_FREQ 52%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50C PMIC@50C GPU 2015mW/1896mW CPU 5272mW/5287mW SOC 3256mW/3216mW CV -310mW/-39mW VDDRQ 930mW/953mW SYS5V 3640mW/3610mW
02-07-2025 09:46:53 RAM 8288/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2264,50%@2264,46%@2264,45%@2263,61%@2263,36%@2264,53%@2264,45%@2262] EMC_FREQ 14%@2133 GR3D_FREQ 98%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47C GPU@48C Tdiode@50C PMIC@50C GPU 2015mW/1899mW CPU 5425mW/5290mW SOC 3256mW/3217mW CV 0mW/-38mW VDDRQ 1085mW/957mW SYS5V 3640mW/3611mW
02-07-2025 09:46:54 RAM 8287/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2264,25%@2262,9%@2264,53%@2262,54%@2264,50%@2263,50%@2263,7%@2265] EMC_FREQ 14%@2133 GR3D_FREQ 37%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.7C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1901mW CPU 5272mW/5290mW SOC 3256mW/3218mW CV 0mW/-37mW VDDRQ 930mW/956mW SYS5V 3640mW/3611mW
02-07-2025 09:46:54 RAM 8285/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2263,27%@2264,23%@2264,54%@2262,58%@2264,50%@2263,61%@2264,0%@2264] EMC_FREQ 14%@2133 GR3D_FREQ 40%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@50.5C thermal@48.7C Tboard@48C AO@47C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1904mW CPU 5272mW/5289mW SOC 3256mW/3219mW CV 0mW/-36mW VDDRQ 930mW/955mW SYS5V 3640mW/3612mW
02-07-2025 09:46:54 RAM 8287/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2264,25%@2264,54%@2263,72%@2263,23%@2263,0%@2264,54%@2264,36%@2263] EMC_FREQ 14%@2133 GR3D_FREQ 48%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47C GPU@48.5C Tdiode@50C PMIC@50C GPU 2015mW/1907mW CPU 5272mW/5289mW SOC 3256mW/3220mW CV 0mW/-36mW VDDRQ 1085mW/958mW SYS5V 3640mW/3613mW
02-07-2025 09:46:54 RAM 8287/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2263,25%@2263,58%@2263,25%@2264,27%@2261,8%@2264,58%@2264,58%@2262] EMC_FREQ 14%@2133 GR3D_FREQ 45%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50C PMIC@50C GPU 2015mW/1909mW CPU 5117mW/5285mW SOC 3256mW/3221mW CV 0mW/-35mW VDDRQ 1085mW/961mW SYS5V 3640mW/3613mW
02-07-2025 09:46:54 RAM 8285/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [35%@2264,25%@2264,50%@2263,45%@2264,16%@2264,16%@2263,50%@2264,58%@2262] EMC_FREQ 14%@2133 GR3D_FREQ 34%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2171mW/1915mW CPU 5272mW/5285mW SOC 3256mW/3221mW CV -310mW/-41mW VDDRQ 930mW/961mW SYS5V 3640mW/3614mW
02-07-2025 09:46:54 RAM 8284/30991MB (lfb 2866x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2264,18%@2263,50%@2264,25%@2261,25%@2264,25%@2269,61%@2264,66%@2263] EMC_FREQ 14%@2133 GR3D_FREQ 35%@[522] VIC_FREQ 1036 APE 150 AUX@47.5C CPU@51C thermal@48.7C Tboard@48C AO@47.5C GPU@48.5C Tdiode@50.25C PMIC@50C GPU 2015mW/1917mW CPU 5117mW/5281mW SOC 3256mW/3222mW CV 0mW/-40mW VDDRQ 930mW/960mW SYS5V 3640mW/3614mW
