02-19-2025 10:25:28 RAM 11533/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2265,66%@2264,83%@2265,54%@2265,100%@2265,30%@2268,21%@2265,25%@2263] EMC_FREQ 4%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@47C CPU@50C thermal@47.75C Tboard@47C AO@47C GPU@49C Tdiode@49.5C PMIC@50C GPU 2637mW/2637mW CPU 4031mW/4031mW SOC 2946mW/2946mW CV 0mW/0mW VDDRQ 620mW/620mW SYS5V 3520mW/3520mW
02-19-2025 10:25:29 RAM 11534/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [46%@2265,7%@2265,46%@2261,90%@2264,100%@2264,0%@2262,64%@2263,21%@2262] EMC_FREQ 14%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@50.5C thermal@48.8C Tboard@47C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 5873mW/4859mW CPU 5718mW/5258mW SOC 3554mW/3338mW CV 0mW/0mW VDDRQ 1236mW/992mW SYS5V 3800mW/3716mW
02-19-2025 10:25:29 RAM 11535/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [36%@2262,36%@2264,23%@2259,76%@2264,100%@2265,8%@2266,27%@2265,40%@2264] EMC_FREQ 15%@2133 GR3D_FREQ 37%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@48.8C Tboard@47C AO@47C GPU@50C Tdiode@50C PMIC@50C GPU 5873mW/4937mW CPU 5718mW/5293mW SOC 3554mW/3355mW CV 0mW/0mW VDDRQ 1236mW/1010mW SYS5V 3800mW/3723mW
02-19-2025 10:25:29 RAM 11532/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [15%@2265,21%@2263,27%@2269,36%@2258,100%@2265,41%@2265,81%@2265,41%@2264] EMC_FREQ 15%@2133 GR3D_FREQ 41%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@48.8C Tboard@47C AO@47C GPU@50C Tdiode@50C PMIC@50C GPU 6027mW/5015mW CPU 5718mW/5324mW SOC 3554mW/3369mW CV 0mW/0mW VDDRQ 1236mW/1026mW SYS5V 3800mW/3728mW
02-19-2025 10:25:29 RAM 11536/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2265,18%@2264,30%@2260,33%@2265,100%@2264,15%@2259,84%@2264,41%@2264] EMC_FREQ 16%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47C CPU@51C thermal@48.8C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6027mW/5082mW CPU 5873mW/5360mW SOC 3554mW/3381mW CV 0mW/0mW VDDRQ 1236mW/1040mW SYS5V 3800mW/3733mW
02-19-2025 10:25:29 RAM 11535/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [23%@2263,69%@2264,25%@2263,33%@2265,100%@2264,0%@2265,84%@2262,53%@2266] EMC_FREQ 16%@2133 GR3D_FREQ 42%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@48.8C Tboard@47C AO@47C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5151mW CPU 5873mW/5392mW SOC 3554mW/3392mW CV 0mW/0mW VDDRQ 1236mW/1053mW SYS5V 3800mW/3737mW
02-19-2025 10:25:29 RAM 11537/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [63%@2264,63%@2265,69%@2265,25%@2267,90%@2264,0%@2264,60%@2260,66%@2264] EMC_FREQ 16%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@49.5C Tdiode@50C PMIC@50C GPU 6025mW/5202mW CPU 6182mW/5439mW SOC 3553mW/3401mW CV 0mW/0mW VDDRQ 1236mW/1063mW SYS5V 3800mW/3741mW
02-19-2025 10:25:30 RAM 11536/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2265,41%@2265,83%@2265,18%@2265,100%@2264,0%@2263,16%@2262,38%@2266] EMC_FREQ 17%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47C GPU@50C Tdiode@50.25C PMIC@50C GPU 6179mW/5257mW CPU 6179mW/5480mW SOC 3553mW/3410mW CV 0mW/0mW VDDRQ 1235mW/1073mW SYS5V 3800mW/3744mW
02-19-2025 10:25:30 RAM 11535/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [0%@2262,21%@2264,63%@2264,50%@2263,100%@2264,27%@2263,81%@2266,16%@2266] EMC_FREQ 17%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6027mW/5297mW CPU 6182mW/5517mW SOC 3554mW/3417mW CV 0mW/0mW VDDRQ 1236mW/1081mW SYS5V 3800mW/3747mW
02-19-2025 10:25:30 RAM 11537/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [42%@2264,16%@2265,69%@2261,46%@2263,100%@2264,15%@2265,16%@2265,84%@2262] EMC_FREQ 17%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6182mW/5341mW CPU 6027mW/5542mW SOC 3553mW/3424mW CV 0mW/0mW VDDRQ 1235mW/1089mW SYS5V 3800mW/3750mW
02-19-2025 10:25:30 RAM 11537/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,50%@2264,58%@2264,50%@2257,100%@2265,7%@2264,26%@2262,90%@2264] EMC_FREQ 18%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6182mW/5381mW CPU 6179mW/5573mW SOC 3554mW/3430mW CV 0mW/0mW VDDRQ 1235mW/1096mW SYS5V 3800mW/3752mW
02-19-2025 10:25:30 RAM 11537/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2264,70%@2265,50%@2264,30%@2264,100%@2264,0%@2264,25%@2265,61%@2265] EMC_FREQ 18%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6182mW/5418mW CPU 6027mW/5593mW SOC 3554mW/3436mW CV 0mW/0mW VDDRQ 1236mW/1102mW SYS5V 3800mW/3754mW
02-19-2025 10:25:30 RAM 11539/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [69%@2264,69%@2264,33%@2265,16%@2265,41%@2264,46%@2265,50%@2264,38%@2263] EMC_FREQ 18%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50C PMIC@50C GPU 6027mW/5444mW CPU 6027mW/5612mW SOC 3554mW/3441mW CV 0mW/0mW VDDRQ 1236mW/1108mW SYS5V 3800mW/3756mW
02-19-2025 10:25:30 RAM 11537/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2264,78%@2264,100%@2262,21%@2264,23%@2265,53%@2264,8%@2265,38%@2265] EMC_FREQ 18%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6027mW/5469mW CPU 6027mW/5629mW SOC 3554mW/3446mW CV 0mW/0mW VDDRQ 1236mW/1113mW SYS5V 3800mW/3758mW
02-19-2025 10:25:30 RAM 11535/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [91%@2262,41%@2264,100%@2268,16%@2264,50%@2259,8%@2264,8%@2258,38%@2264] EMC_FREQ 18%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6027mW/5491mW CPU 5873mW/5639mW SOC 3554mW/3450mW CV 0mW/0mW VDDRQ 1236mW/1118mW SYS5V 3800mW/3760mW
02-19-2025 10:25:31 RAM 11536/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2263,81%@2262,71%@2265,16%@2264,41%@2264,0%@2263,21%@2269,83%@2270] EMC_FREQ 18%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 5873mW/5506mW CPU 5873mW/5648mW SOC 3554mW/3454mW CV 0mW/0mW VDDRQ 1236mW/1123mW SYS5V 3800mW/3761mW
02-19-2025 10:25:31 RAM 11539/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [70%@2265,33%@2265,70%@2265,27%@2265,30%@2267,23%@2265,0%@2264,100%@2264] EMC_FREQ 18%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6027mW/5525mW CPU 5873mW/5656mW SOC 3554mW/3458mW CV 0mW/0mW VDDRQ 1236mW/1127mW SYS5V 3800mW/3762mW
02-19-2025 10:25:31 RAM 11535/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2264,58%@2265,33%@2265,16%@2264,71%@2265,30%@2265,16%@2265,100%@2265] EMC_FREQ 18%@2133 GR3D_FREQ 39%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6027mW/5543mW CPU 6027mW/5670mW SOC 3554mW/3461mW CV 0mW/0mW VDDRQ 1236mW/1131mW SYS5V 3800mW/3764mW
02-19-2025 10:25:31 RAM 11538/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [86%@2265,15%@2265,50%@2265,41%@2265,53%@2265,23%@2264,7%@2264,100%@2260] EMC_FREQ 19%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6027mW/5559mW CPU 6027mW/5682mW SOC 3554mW/3464mW CV 0mW/0mW VDDRQ 1236mW/1134mW SYS5V 3800mW/3765mW
02-19-2025 10:25:31 RAM 11533/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [90%@2265,16%@2260,27%@2269,30%@2267,61%@2264,50%@2264,9%@2262,100%@2264] EMC_FREQ 19%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 5873mW/5570mW CPU 6027mW/5693mW SOC 3554mW/3467mW CV 0mW/0mW VDDRQ 1236mW/1138mW SYS5V 3800mW/3766mW
02-19-2025 10:25:31 RAM 11537/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2263,58%@2265,16%@2264,30%@2265,54%@2265,8%@2265,18%@2265,100%@2264] EMC_FREQ 19%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 6027mW/5585mW CPU 6027mW/5704mW SOC 3554mW/3470mW CV 0mW/0mW VDDRQ 1236mW/1141mW SYS5V 3800mW/3767mW
02-19-2025 10:25:31 RAM 11535/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2265,66%@2265,18%@2265,36%@2264,66%@2268,9%@2265,23%@2264,100%@2265] EMC_FREQ 19%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 6027mW/5598mW CPU 6027mW/5714mW SOC 3554mW/3473mW CV 0mW/0mW VDDRQ 1236mW/1144mW SYS5V 3800mW/3768mW
02-19-2025 10:25:31 RAM 11537/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [80%@2267,41%@2263,23%@2264,33%@2264,69%@2263,28%@2264,7%@2262,100%@2264] EMC_FREQ 19%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 5873mW/5607mW CPU 6027mW/5724mW SOC 3554mW/3475mW CV 0mW/0mW VDDRQ 1081mW/1142mW SYS5V 3800mW/3769mW
02-19-2025 10:25:32 RAM 11538/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2266,50%@2261,38%@2264,90%@2260,38%@2264,50%@2264,9%@2264,100%@2264] EMC_FREQ 19%@2133 GR3D_FREQ 39%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.3C Tboard@47C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 5870mW/5614mW CPU 6334mW/5742mW SOC 3553mW/3477mW CV 0mW/0mW VDDRQ 1235mW/1145mW SYS5V 3800mW/3770mW
02-19-2025 10:25:32 RAM 11535/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [42%@2265,35%@2265,23%@2265,85%@2265,25%@2265,72%@2265,0%@2265,100%@2265] EMC_FREQ 19%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 5870mW/5622mW CPU 6334mW/5758mW SOC 3553mW/3480mW CV 0mW/0mW VDDRQ 1235mW/1147mW SYS5V 3800mW/3771mW
02-19-2025 10:25:32 RAM 11539/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2261,36%@2262,21%@2265,84%@2264,58%@2262,21%@2265,15%@2265,100%@2265] EMC_FREQ 19%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 6025mW/5633mW CPU 6179mW/5770mW SOC 3553mW/3482mW CV 0mW/0mW VDDRQ 1235mW/1150mW SYS5V 3800mW/3772mW
02-19-2025 10:25:32 RAM 11540/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [36%@2264,41%@2264,18%@2264,83%@2266,63%@2263,9%@2264,16%@2266,100%@2265] EMC_FREQ 19%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.5C PMIC@50C GPU 6025mW/5643mW CPU 6179mW/5781mW SOC 3553mW/3483mW CV 0mW/0mW VDDRQ 1235mW/1152mW SYS5V 3800mW/3772mW
02-19-2025 10:25:32 RAM 11539/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [18%@2264,46%@2260,76%@2264,25%@2264,33%@2263,41%@2264,50%@2265,100%@2264] EMC_FREQ 19%@2133 GR3D_FREQ 41%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@48C GPU@50C Tdiode@50.5C PMIC@50C GPU 6025mW/5654mW CPU 6179mW/5792mW SOC 3554mW/3485mW CV 0mW/0mW VDDRQ 1235mW/1154mW SYS5V 3800mW/3773mW
02-19-2025 10:25:32 RAM 11539/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2263,54%@2263,53%@2264,50%@2264,18%@2262,40%@2265,30%@2268,100%@2259] EMC_FREQ 19%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 5873mW/5659mW CPU 6179mW/5802mW SOC 3554mW/3487mW CV 0mW/0mW VDDRQ 1235mW/1156mW SYS5V 3800mW/3774mW
02-19-2025 10:25:32 RAM 11539/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,30%@2265,72%@2265,54%@2266,58%@2268,9%@2264,0%@2265,100%@2265] EMC_FREQ 19%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 6025mW/5668mW CPU 6027mW/5807mW SOC 3554mW/3489mW CV 0mW/0mW VDDRQ 1236mW/1158mW SYS5V 3800mW/3775mW
02-19-2025 10:25:32 RAM 11538/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2265,8%@2264,76%@2264,61%@2263,72%@2264,27%@2261,7%@2263,100%@2270] EMC_FREQ 19%@2133 GR3D_FREQ 41%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.5C PMIC@50C GPU 6182mW/5681mW CPU 6025mW/5812mW SOC 3554mW/3490mW CV 0mW/0mW VDDRQ 1236mW/1160mW SYS5V 3800mW/3775mW
02-19-2025 10:25:33 RAM 11540/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2262,38%@2264,36%@2264,83%@2261,54%@2268,30%@2271,7%@2263,100%@2264] EMC_FREQ 19%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6179mW/5693mW CPU 6025mW/5818mW SOC 3554mW/3492mW CV 0mW/0mW VDDRQ 1235mW/1162mW SYS5V 3800mW/3776mW
02-19-2025 10:25:33 RAM 11539/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [76%@2264,50%@2264,41%@2265,90%@2265,0%@2264,8%@2264,8%@2262,100%@2263] EMC_FREQ 20%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@52C thermal@49.45C Tboard@47C AO@48C GPU@50.5C Tdiode@50.25C PMIC@50C GPU 6179mW/5704mW CPU 6179mW/5826mW SOC 3553mW/3493mW CV 0mW/0mW VDDRQ 1235mW/1164mW SYS5V 3800mW/3776mW
02-19-2025 10:25:33 RAM 11540/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2266,85%@2263,50%@2267,76%@2265,41%@2264,23%@2264,7%@2263,100%@2264] EMC_FREQ 20%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@52C thermal@49.45C Tboard@47C AO@47.5C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 6179mW/5715mW CPU 6179mW/5834mW SOC 3553mW/3495mW CV 0mW/0mW VDDRQ 1235mW/1165mW SYS5V 3800mW/3777mW
02-19-2025 10:25:33 RAM 11540/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2265,27%@2266,46%@2262,41%@2264,92%@2264,8%@2263,8%@2266,100%@2265] EMC_FREQ 20%@2133 GR3D_FREQ 35%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.75C Tboard@47C AO@48C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 6179mW/5725mW CPU 6334mW/5845mW SOC 3553mW/3496mW CV 0mW/0mW VDDRQ 1235mW/1167mW SYS5V 3800mW/3777mW
02-19-2025 10:25:33 RAM 11539/30991MB (lfb 2892x4MB) SWAP 0/15495MB (cached 0MB) CPU [91%@2265,16%@2263,36%@2265,38%@2264,91%@2262,0%@2264,0%@2265,100%@2265] EMC_FREQ 20%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.75C Tboard@47C AO@48C GPU@50.5C Tdiode@50.5C PMIC@50C GPU 6179mW/5735mW CPU 6334mW/5856mW SOC 3553mW/3497mW CV 0mW/0mW VDDRQ 1235mW/1168mW SYS5V 3800mW/3778mW
