01-23-2025 11:55:38 RAM 13184/30991MB (lfb 2916x4MB) SWAP 0/15495MB (cached 0MB) CPU [84%@2257,41%@2257,33%@2257,28%@2257,28%@2257,28%@2257,26%@2254,15%@2255] EMC_FREQ 7%@1600 GR3D_FREQ 35%@[522] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@49C CPU@51.5C thermal@49.1C Tboard@49C AO@48.5C GPU@48.5C Tdiode@53.5C PMIC@50C GPU 930mW/930mW CPU 4809mW/4809mW SOC 2171mW/2171mW CV 1396mW/1396mW VDDRQ 775mW/775mW SYS5V 3491mW/3491mW
01-23-2025 11:55:54 RAM 13220/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [76%@2256,45%@2258,45%@2259,41%@2258,8%@2260,16%@2258,0%@2257,9%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 6%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.4C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1240mW/1311mW CPU 4962mW/5226mW SOC 2326mW/2316mW CV 1705mW/1697mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3565mW
01-23-2025 11:55:54 RAM 13222/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2258,66%@2258,27%@2256,71%@2258,8%@2257,23%@2258,0%@2258,9%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 11%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.4C Tboard@49C AO@48C GPU@48C Tdiode@53.5C PMIC@50C GPU 1240mW/1311mW CPU 4962mW/5224mW SOC 2171mW/2315mW CV 1705mW/1697mW VDDRQ 1085mW/1080mW SYS5V 3531mW/3565mW
01-23-2025 11:55:54 RAM 13224/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2260,69%@2256,63%@2256,45%@2256,8%@2254,21%@2257,21%@2258,8%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 7%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.4C Tboard@49C AO@48C GPU@48.5C Tdiode@53.5C PMIC@50C GPU 1085mW/1309mW CPU 4962mW/5222mW SOC 2171mW/2314mW CV 1705mW/1697mW VDDRQ 1085mW/1080mW SYS5V 3531mW/3565mW
01-23-2025 11:55:55 RAM 13222/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2256,63%@2258,46%@2263,41%@2257,0%@2252,0%@2255,8%@2264,8%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 32%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@50.5C thermal@49.4C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1240mW/1309mW CPU 4807mW/5219mW SOC 2171mW/2313mW CV 1705mW/1697mW VDDRQ 930mW/1078mW SYS5V 3531mW/3564mW
01-23-2025 11:55:55 RAM 13219/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [57%@2256,53%@2258,66%@2256,78%@2258,25%@2258,15%@2257,0%@2258,26%@2259] EMC_FREQ 17%@1600 GR3D_FREQ 10%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.4C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1240mW/1308mW CPU 4807mW/5216mW SOC 2171mW/2312mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3564mW
01-23-2025 11:55:55 RAM 13221/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [63%@2260,25%@2258,61%@2258,61%@2259,35%@2257,35%@2258,23%@2258,25%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 24%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.4C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1240mW/1308mW CPU 5115mW/5215mW SOC 2170mW/2311mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3564mW
01-23-2025 11:55:55 RAM 13222/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2257,50%@2261,54%@2258,54%@2258,16%@2258,9%@2258,23%@2258,23%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 15%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.25C Tboard@49C AO@48C GPU@48.5C Tdiode@53.25C PMIC@50C GPU 1240mW/1307mW CPU 5117mW/5214mW SOC 2170mW/2310mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3564mW
01-23-2025 11:55:55 RAM 13223/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [46%@2253,58%@2258,71%@2254,38%@2258,9%@2257,15%@2256,16%@2258,15%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 28%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.25C Tboard@49C AO@48.5C GPU@48C Tdiode@53.25C PMIC@50C GPU 1240mW/1307mW CPU 4962mW/5212mW SOC 2326mW/2310mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3563mW
01-23-2025 11:55:55 RAM 13225/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2258,53%@2257,63%@2256,61%@2257,15%@2256,25%@2255,16%@2257,16%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 17%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.25C Tboard@49C AO@48C GPU@48.5C Tdiode@53.25C PMIC@50C GPU 1240mW/1306mW CPU 4962mW/5210mW SOC 2171mW/2309mW CV 1706mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3563mW
01-23-2025 11:55:55 RAM 13220/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [69%@2257,58%@2258,33%@2258,33%@2258,8%@2256,23%@2258,16%@2258,16%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 33%@[675] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.25C Tboard@49C AO@48C GPU@48.5C Tdiode@53.25C PMIC@50C GPU 1240mW/1306mW CPU 4962mW/5209mW SOC 2326mW/2309mW CV 1706mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3563mW
01-23-2025 11:55:55 RAM 13223/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [61%@2257,50%@2259,61%@2257,45%@2258,16%@2260,0%@2258,15%@2258,8%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 15%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.25C Tboard@49C AO@48C GPU@48.5C Tdiode@53.25C PMIC@50C GPU 1085mW/1304mW CPU 4962mW/5207mW SOC 2326mW/2309mW CV 1706mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:56 RAM 13225/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2258,46%@2258,53%@2258,83%@2257,23%@2256,21%@2257,30%@2258,8%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 45%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.25C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1302mW CPU 4962mW/5205mW SOC 2326mW/2309mW CV 1706mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3531mW/3563mW
01-23-2025 11:55:56 RAM 13221/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2258,38%@2257,35%@2262,85%@2258,25%@2257,50%@2258,23%@2257,16%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 9%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.25C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1301mW CPU 5117mW/5204mW SOC 2326mW/2309mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:56 RAM 13223/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2254,61%@2257,54%@2257,45%@2256,33%@2258,18%@2258,18%@2258,30%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 29%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.25C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1299mW CPU 5272mW/5205mW SOC 2326mW/2309mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:56 RAM 13225/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2257,45%@2257,83%@2256,75%@2256,8%@2261,15%@2257,15%@2254,9%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 16%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.25C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1298mW CPU 5117mW/5204mW SOC 2326mW/2309mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:56 RAM 13224/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2258,53%@2259,64%@2257,75%@2257,14%@2257,15%@2256,7%@2258,7%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 31%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1296mW CPU 5117mW/5204mW SOC 2326mW/2310mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:56 RAM 13223/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2258,50%@2257,84%@2257,41%@2257,9%@2255,16%@2257,23%@2257,15%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 28%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@50.5C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1295mW CPU 5117mW/5203mW SOC 2326mW/2310mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:56 RAM 13225/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2258,45%@2258,58%@2258,69%@2256,7%@2257,9%@2256,9%@2257,8%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 14%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1293mW CPU 4962mW/5201mW SOC 2326mW/2310mW CV 1706mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:56 RAM 13226/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [46%@2258,71%@2257,58%@2257,61%@2259,25%@2260,23%@2257,15%@2256,21%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 30%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1292mW CPU 4962mW/5200mW SOC 2326mW/2310mW CV 1706mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:57 RAM 13223/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [72%@2258,27%@2258,46%@2257,50%@2257,16%@2258,16%@2257,16%@2257,8%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 14%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1290mW CPU 4962mW/5198mW SOC 2326mW/2310mW CV 1706mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:57 RAM 13224/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2257,73%@2256,46%@2258,38%@2257,16%@2256,16%@2256,38%@2257,36%@2260] EMC_FREQ 17%@1600 GR3D_FREQ 31%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1289mW CPU 5117mW/5197mW SOC 2326mW/2310mW CV 1706mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:57 RAM 13219/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2258,76%@2257,36%@2258,53%@2258,50%@2255,41%@2255,53%@2256,28%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 16%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48.5C Tdiode@53.25C PMIC@50C GPU 1085mW/1288mW CPU 5425mW/5199mW SOC 2325mW/2310mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:57 RAM 13219/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2258,66%@2258,50%@2258,53%@2253,0%@2259,21%@2258,16%@2259,9%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 6%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48.5C Tdiode@53.25C PMIC@50C GPU 1085mW/1286mW CPU 5270mW/5199mW SOC 2325mW/2310mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:57 RAM 13220/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [76%@2258,66%@2256,53%@2257,46%@2257,13%@2257,7%@2258,26%@2256,15%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 36%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48.5C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1285mW CPU 5272mW/5200mW SOC 2326mW/2310mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:57 RAM 13220/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2259,53%@2258,53%@2256,41%@2257,0%@2258,8%@2258,18%@2256,28%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 9%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48.5C Tdiode@53.25C PMIC@50C GPU 1085mW/1284mW CPU 5117mW/5199mW SOC 2326mW/2310mW CV 1705mW/1698mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:57 RAM 13220/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [78%@2258,66%@2257,50%@2257,41%@2258,26%@2258,23%@2258,16%@2256,9%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 5%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1282mW CPU 5117mW/5199mW SOC 2326mW/2311mW CV 1705mW/1699mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:57 RAM 13220/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [69%@2257,61%@2258,38%@2258,33%@2256,9%@2257,16%@2257,15%@2257,9%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 17%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1281mW CPU 4962mW/5197mW SOC 2326mW/2311mW CV 1706mW/1699mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:58 RAM 13221/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [80%@2258,45%@2257,53%@2256,33%@2258,23%@2257,16%@2256,8%@2257,15%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 33%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1280mW CPU 4962mW/5196mW SOC 2326mW/2311mW CV 1706mW/1699mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3563mW
01-23-2025 11:55:58 RAM 13228/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2257,64%@2258,50%@2258,46%@2257,36%@2256,38%@2258,8%@2258,23%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 27%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1278mW CPU 4962mW/5194mW SOC 2326mW/2311mW CV 1706mW/1699mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3564mW
01-23-2025 11:55:58 RAM 13219/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [69%@2258,58%@2258,41%@2257,58%@2256,20%@2256,41%@2259,30%@2258,27%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 65%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1277mW CPU 5272mW/5195mW SOC 2325mW/2311mW CV 1705mW/1699mW VDDRQ 1085mW/1079mW SYS5V 3571mW/3564mW
01-23-2025 11:55:58 RAM 13221/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2257,54%@2258,33%@2256,58%@2257,18%@2257,8%@2257,16%@2258,23%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 6%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1276mW CPU 5272mW/5195mW SOC 2326mW/2311mW CV 1705mW/1699mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:58 RAM 13220/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [61%@2257,45%@2257,46%@2257,54%@2257,15%@2258,0%@2257,23%@2256,16%@2256] EMC_FREQ 17%@1600 GR3D_FREQ 34%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1275mW CPU 4962mW/5194mW SOC 2326mW/2311mW CV 1706mW/1699mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:58 RAM 13218/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2257,50%@2258,27%@2257,50%@2257,16%@2257,16%@2257,15%@2257,10%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 6%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1274mW CPU 4962mW/5192mW SOC 2326mW/2311mW CV 1706mW/1699mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:58 RAM 13216/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2258,20%@2258,30%@2257,66%@2259,23%@2258,30%@2257,8%@2258,8%@2254] EMC_FREQ 17%@1600 GR3D_FREQ 7%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1272mW CPU 4962mW/5191mW SOC 2326mW/2311mW CV 1705mW/1699mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:58 RAM 13220/30991MB (lfb 2912x4MB) SWAP 0/15495MB (cached 0MB) CPU [81%@2259,58%@2258,41%@2261,35%@2254,9%@2256,21%@2259,16%@2260,7%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 29%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1271mW CPU 4807mW/5188mW SOC 2326mW/2311mW CV 1705mW/1699mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:59 RAM 13235/30991MB (lfb 2911x4MB) SWAP 0/15495MB (cached 0MB) CPU [80%@2258,69%@2259,84%@2258,78%@2258,73%@2264,78%@2258,100%@2258,71%@2259] EMC_FREQ 17%@1600 GR3D_FREQ 6%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@52C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1085mW/1270mW CPU 6042mW/5194mW SOC 2324mW/2311mW CV 1705mW/1699mW VDDRQ 1084mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:59 RAM 13223/30991MB (lfb 2911x4MB) SWAP 0/15495MB (cached 0MB) CPU [63%@2257,76%@2255,50%@2257,53%@2251,36%@2256,54%@2256,41%@2257,57%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 22%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53.25C PMIC@50C GPU 1084mW/1269mW CPU 6197mW/5200mW SOC 2324mW/2312mW CV 1705mW/1699mW VDDRQ 1084mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:59 RAM 13223/30991MB (lfb 2911x4MB) SWAP 0/15495MB (cached 0MB) CPU [90%@2257,45%@2257,41%@2256,27%@2257,25%@2257,35%@2255,33%@2263,27%@2259] EMC_FREQ 17%@1600 GR3D_FREQ 28%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1084mW/1268mW CPU 6042mW/5205mW SOC 2324mW/2312mW CV 1705mW/1699mW VDDRQ 1084mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:59 RAM 13222/30991MB (lfb 2911x4MB) SWAP 0/15495MB (cached 0MB) CPU [69%@2259,69%@2258,46%@2257,40%@2257,0%@2257,25%@2257,0%@2258,30%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 5%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1267mW CPU 5887mW/5209mW SOC 2324mW/2312mW CV 1705mW/1699mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:59 RAM 13223/30991MB (lfb 2911x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2258,54%@2257,33%@2257,45%@2258,28%@2258,8%@2258,15%@2257,23%@2258] EMC_FREQ 17%@1600 GR3D_FREQ 34%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1266mW CPU 5580mW/5211mW SOC 2325mW/2312mW CV 1705mW/1699mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:59 RAM 13222/30991MB (lfb 2911x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2257,78%@2258,33%@2257,30%@2255,16%@2256,23%@2257,25%@2257,18%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 23%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1265mW CPU 5270mW/5212mW SOC 2325mW/2312mW CV 1705mW/1699mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3564mW
01-23-2025 11:55:59 RAM 13221/30991MB (lfb 2911x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2258,66%@2256,46%@2258,46%@2257,7%@2258,23%@2258,16%@2258,9%@2257] EMC_FREQ 17%@1600 GR3D_FREQ 34%@[624] VIC_FREQ 115 NVDLA0_FREQ @1395 CVNAS_FREQ @1356 APE 150 AUX@48.5C CPU@51C thermal@49.1C Tboard@49C AO@48C GPU@48C Tdiode@53C PMIC@50C GPU 1085mW/1263mW CPU 5270mW/5212mW SOC 2325mW/2312mW CV 1705mW/1699mW VDDRQ 1085mW/1080mW SYS5V 3571mW/3564mW
