02-14-2025 08:58:24 RAM 9978/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [46%@2266,57%@2269,23%@2262,60%@2262,35%@2262,28%@2260,53%@2263,86%@2263] EMC_FREQ 4%@2133 GR3D_FREQ 10%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@48.25C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.25C PMIC@50C GPU 3098mW/3098mW CPU 4338mW/4338mW SOC 3098mW/3098mW CV 0mW/0mW VDDRQ 619mW/619mW SYS5V 3560mW/3560mW
02-14-2025 08:58:24 RAM 9980/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2263,86%@2264,69%@2264,38%@2264,42%@2262,42%@2263,66%@2263,50%@2263] EMC_FREQ 6%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@48.25C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 3870mW/3484mW CPU 5106mW/4722mW SOC 3096mW/3097mW CV 0mW/0mW VDDRQ 773mW/696mW SYS5V 3640mW/3600mW
02-14-2025 08:58:24 RAM 9985/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [46%@2263,80%@2266,57%@2263,71%@2264,69%@2263,40%@2264,84%@2265,50%@2265] EMC_FREQ 7%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@48.25C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4331mW/3766mW CPU 5723mW/5055mW SOC 3248mW/3147mW CV 0mW/0mW VDDRQ 928mW/773mW SYS5V 3680mW/3626mW
02-14-2025 08:58:25 RAM 9986/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [92%@2263,72%@2263,85%@2264,91%@2264,75%@2264,75%@2264,69%@2264,58%@2261] EMC_FREQ 8%@2133 GR3D_FREQ 15%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@48.25C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4484mW/3945mW CPU 6491mW/5414mW SOC 3245mW/3171mW CV 0mW/0mW VDDRQ 927mW/811mW SYS5V 3680mW/3640mW
02-14-2025 08:58:25 RAM 9979/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [92%@2265,71%@2264,84%@2264,76%@2263,80%@2263,85%@2264,92%@2254,100%@2265] EMC_FREQ 9%@2133 GR3D_FREQ 25%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@52C thermal@49.45C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4634mW/4083mW CPU 7261mW/5783mW SOC 3398mW/3217mW CV 0mW/0mW VDDRQ 1081mW/865mW SYS5V 3720mW/3656mW
02-14-2025 08:58:25 RAM 9979/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2264,54%@2264,42%@2264,46%@2264,33%@2264,46%@2264,85%@2263,25%@2264] EMC_FREQ 10%@2133 GR3D_FREQ 27%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.45C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4943mW/4226mW CPU 6952mW/5978mW SOC 3398mW/3247mW CV 0mW/0mW VDDRQ 1081mW/901mW SYS5V 3720mW/3666mW
02-14-2025 08:58:25 RAM 9985/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2262,8%@2263,54%@2264,16%@2264,61%@2264,50%@2264,58%@2264,66%@2264] EMC_FREQ 11%@2133 GR3D_FREQ 29%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.45C Tboard@48C AO@47.5C GPU@50.5C Tdiode@50.5C PMIC@50C GPU 5252mW/4373mW CPU 6643mW/6073mW SOC 3398mW/3268mW CV 0mW/0mW VDDRQ 1081mW/927mW SYS5V 3720mW/3674mW
02-14-2025 08:58:25 RAM 9989/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2264,21%@2264,42%@2264,30%@2264,58%@2263,50%@2264,66%@2263,33%@2264] EMC_FREQ 11%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.45C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 5407mW/4502mW CPU 6334mW/6106mW SOC 3398mW/3284mW CV 0mW/0mW VDDRQ 1081mW/946mW SYS5V 3720mW/3680mW
02-14-2025 08:58:25 RAM 9994/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2264,50%@2264,25%@2263,46%@2263,84%@2263,40%@2258,33%@2265,66%@2264] EMC_FREQ 12%@2133 GR3D_FREQ 39%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.45C Tboard@48C AO@47.5C GPU@50C Tdiode@50.75C PMIC@50C GPU 5561mW/4620mW CPU 6179mW/6114mW SOC 3398mW/3297mW CV 0mW/0mW VDDRQ 1081mW/961mW SYS5V 3760mW/3688mW
02-14-2025 08:58:25 RAM 9999/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [46%@2263,23%@2265,42%@2264,46%@2263,84%@2261,7%@2264,40%@2263,61%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.45C Tboard@48C AO@47.5C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 5716mW/4729mW CPU 6179mW/6120mW SOC 3398mW/3307mW CV 0mW/0mW VDDRQ 1081mW/973mW SYS5V 3760mW/3696mW
02-14-2025 08:58:26 RAM 10004/30991MB (lfb 2547x4MB) SWAP 0/15495MB (cached 0MB) CPU [42%@2263,42%@2264,58%@2265,53%@2264,84%@2264,38%@2264,30%@2264,21%@2264] EMC_FREQ 13%@2133 GR3D_FREQ 40%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@49.45C Tboard@48C AO@47.5C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 5870mW/4833mW CPU 6025mW/6111mW SOC 3398mW/3315mW CV 0mW/0mW VDDRQ 1081mW/983mW SYS5V 3760mW/3701mW
