02-11-2025 09:27:22 RAM 9481/30991MB (lfb 2334x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2264,54%@2264,54%@2259,90%@2266,45%@2264,25%@2258,40%@2264,58%@2264] EMC_FREQ 4%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51C thermal@49.15C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.25C PMIC@50C GPU 2945mW/2945mW CPU 4493mW/4493mW SOC 2943mW/2943mW CV 0mW/0mW VDDRQ 619mW/619mW SYS5V 3560mW/3560mW
02-11-2025 09:27:22 RAM 9481/30991MB (lfb 2334x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2264,38%@2263,50%@2264,78%@2266,50%@2264,72%@2264,71%@2261,27%@2265] EMC_FREQ 5%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.15C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.5C PMIC@50C GPU 3560mW/3252mW CPU 5263mW/4878mW SOC 3096mW/3019mW CV 0mW/0mW VDDRQ 774mW/696mW SYS5V 3600mW/3580mW
02-11-2025 09:27:22 RAM 9482/30991MB (lfb 2334x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2264,41%@2265,54%@2263,41%@2264,71%@2264,25%@2264,45%@2264,81%@2264] EMC_FREQ 7%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.15C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4023mW/3509mW CPU 5880mW/5212mW SOC 3248mW/3095mW CV 0mW/0mW VDDRQ 928mW/773mW SYS5V 3680mW/3613mW
02-11-2025 09:27:22 RAM 9489/30991MB (lfb 2334x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2264,41%@2262,84%@2263,30%@2264,25%@2264,46%@2264,53%@2265,75%@2265] EMC_FREQ 8%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.15C Tboard@48C AO@47.5C GPU@50C Tdiode@50.25C PMIC@50C GPU 4485mW/3753mW CPU 6187mW/5455mW SOC 3248mW/3133mW CV 0mW/0mW VDDRQ 927mW/812mW SYS5V 3680mW/3630mW
02-11-2025 09:27:23 RAM 9489/30991MB (lfb 2334x4MB) SWAP 0/15495MB (cached 0MB) CPU [63%@2262,66%@2264,45%@2264,40%@2267,45%@2267,53%@2261,60%@2262,61%@2262] EMC_FREQ 9%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@52C thermal@49.15C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.25C PMIC@50C GPU 4638mW/3930mW CPU 6646mW/5693mW SOC 3401mW/3187mW CV 0mW/0mW VDDRQ 927mW/835mW SYS5V 3720mW/3648mW
02-11-2025 09:27:23 RAM 9497/30991MB (lfb 2334x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2264,63%@2263,23%@2262,33%@2265,33%@2265,20%@2264,76%@2263,75%@2260] EMC_FREQ 9%@2133 GR3D_FREQ 38%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.15C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 4791mW/4073mW CPU 6646mW/5852mW SOC 3400mW/3222mW CV 0mW/0mW VDDRQ 1081mW/876mW SYS5V 3720mW/3660mW
02-11-2025 09:27:23 RAM 9500/30991MB (lfb 2334x4MB) SWAP 0/15495MB (cached 0MB) CPU [23%@2259,42%@2265,58%@2264,38%@2264,66%@2264,58%@2262,75%@2264,38%@2265] EMC_FREQ 10%@2133 GR3D_FREQ 15%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.15C Tboard@48C AO@47.5C GPU@49.5C Tdiode@50.5C PMIC@50C GPU 4945mW/4198mW CPU 6800mW/5987mW SOC 3400mW/3248mW CV 0mW/0mW VDDRQ 1081mW/905mW SYS5V 3720mW/3668mW
02-11-2025 09:27:23 RAM 9506/30991MB (lfb 2334x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2259,33%@2263,61%@2264,66%@2258,53%@2265,50%@2265,57%@2264,36%@2265] EMC_FREQ 11%@2133 GR3D_FREQ 36%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.15C Tboard@48C AO@48C GPU@50C Tdiode@50.5C PMIC@50C GPU 5255mW/4330mW CPU 6643mW/6069mW SOC 3398mW/3266mW CV 0mW/0mW VDDRQ 1081mW/927mW SYS5V 3760mW/3680mW
02-11-2025 09:27:23 RAM 9510/30991MB (lfb 2334x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2264,64%@2265,53%@2265,54%@2265,45%@2264,30%@2265,72%@2265,45%@2264] EMC_FREQ 12%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@47.5C CPU@51.5C thermal@49.15C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 5407mW/4449mW CPU 6797mW/6150mW SOC 3398mW/3281mW CV 0mW/0mW VDDRQ 1081mW/944mW SYS5V 3760mW/3688mW
02-11-2025 09:27:23 RAM 9513/30991MB (lfb 2333x4MB) SWAP 0/15495MB (cached 0MB) CPU [57%@2264,54%@2264,50%@2265,54%@2263,30%@2267,33%@2263,75%@2265,23%@2263] EMC_FREQ 12%@2133 GR3D_FREQ 22%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.65C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 5564mW/4561mW CPU 6643mW/6199mW SOC 3553mW/3308mW CV 0mW/0mW VDDRQ 1081mW/958mW SYS5V 3760mW/3696mW
02-11-2025 09:27:23 RAM 9518/30991MB (lfb 2333x4MB) SWAP 0/15495MB (cached 0MB) CPU [36%@2262,38%@2264,30%@2264,72%@2264,36%@2263,63%@2265,50%@2263,54%@2263] EMC_FREQ 13%@2133 GR3D_FREQ 37%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.65C Tboard@48C AO@48C GPU@50C Tdiode@50.5C PMIC@50C GPU 5564mW/4652mW CPU 6643mW/6240mW SOC 3553mW/3330mW CV 0mW/0mW VDDRQ 1081mW/969mW SYS5V 3760mW/3701mW
