02-11-2025 09:50:29 RAM 9929/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [61%@2261,35%@2264,54%@2263,61%@2263,58%@2262,58%@2263,58%@2264,66%@2262] EMC_FREQ 4%@2133 GR3D_FREQ 12%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51C thermal@48.75C Tboard@48C AO@47.5C GPU@50C Tdiode@50.5C PMIC@50C GPU 2791mW/2791mW CPU 4185mW/4185mW SOC 2945mW/2945mW CV 0mW/0mW VDDRQ 620mW/620mW SYS5V 3560mW/3560mW
02-11-2025 09:50:31 RAM 9950/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2263,25%@2263,27%@2264,41%@2264,78%@2264,27%@2262,72%@2263,54%@2257] EMC_FREQ 13%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.65C Tboard@48C AO@48C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 5564mW/4691mW CPU 5873mW/5452mW SOC 3401mW/3299mW CV 0mW/0mW VDDRQ 1081mW/966mW SYS5V 3760mW/3693mW
02-11-2025 09:50:31 RAM 9953/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2264,70%@2264,50%@2263,33%@2263,61%@2264,46%@2263,61%@2263,58%@2261] EMC_FREQ 13%@2133 GR3D_FREQ 29%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.8C Tboard@48C AO@48C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 5564mW/4758mW CPU 6027mW/5496mW SOC 3554mW/3319mW CV 0mW/0mW VDDRQ 1081mW/974mW SYS5V 3760mW/3698mW
02-11-2025 09:50:31 RAM 9953/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2264,71%@2264,38%@2264,36%@2262,53%@2264,58%@2264,41%@2263,36%@2264] EMC_FREQ 14%@2133 GR3D_FREQ 18%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.8C Tboard@48C AO@48C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 5564mW/4816mW CPU 6030mW/5534mW SOC 3400mW/3324mW CV 0mW/0mW VDDRQ 1081mW/982mW SYS5V 3760mW/3702mW
02-11-2025 09:50:31 RAM 9958/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2264,38%@2270,46%@2264,46%@2264,45%@2261,54%@2263,61%@2265,53%@2259] EMC_FREQ 14%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.8C Tboard@48C AO@48C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 5718mW/4876mW CPU 6027mW/5567mW SOC 3554mW/3340mW CV 0mW/0mW VDDRQ 1081mW/989mW SYS5V 3760mW/3706mW
02-11-2025 09:50:31 RAM 9958/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2264,58%@2264,50%@2263,50%@2262,58%@2263,45%@2266,58%@2265,61%@2264] EMC_FREQ 15%@2133 GR3D_FREQ 30%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@49.8C Tboard@48C AO@48C GPU@50.5C Tdiode@50.75C PMIC@50C GPU 5718mW/4928mW CPU 6027mW/5596mW SOC 3554mW/3353mW CV 0mW/0mW VDDRQ 1081mW/994mW SYS5V 3760mW/3710mW
02-11-2025 09:50:31 RAM 9962/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [69%@2265,72%@2264,81%@2264,71%@2264,76%@2264,72%@2261,76%@2264,84%@2265] EMC_FREQ 15%@2133 GR3D_FREQ 24%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@49.8C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5564mW/4966mW CPU 6646mW/5657mW SOC 3553mW/3365mW CV 0mW/0mW VDDRQ 1081mW/999mW SYS5V 3800mW/3715mW
02-11-2025 09:50:31 RAM 9964/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [40%@2263,41%@2263,58%@2265,63%@2264,54%@2264,58%@2264,58%@2264,63%@2264] EMC_FREQ 16%@2133 GR3D_FREQ 46%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@49.8C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5561mW/4999mW CPU 6800mW/5721mW SOC 3553mW/3375mW CV 0mW/0mW VDDRQ 1235mW/1012mW SYS5V 3800mW/3720mW
02-11-2025 09:50:32 RAM 9967/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [84%@2264,41%@2263,66%@2266,69%@2261,38%@2264,42%@2264,40%@2264,53%@2264] EMC_FREQ 16%@2133 GR3D_FREQ 49%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.8C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5564mW/5029mW CPU 6646mW/5769mW SOC 3553mW/3385mW CV 0mW/0mW VDDRQ 1081mW/1016mW SYS5V 3800mW/3724mW
02-11-2025 09:50:32 RAM 9970/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2264,41%@2263,53%@2259,58%@2263,38%@2264,33%@2263,64%@2263,54%@2264] EMC_FREQ 16%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@49.8C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5564mW/5055mW CPU 6491mW/5805mW SOC 3554mW/3393mW CV 0mW/0mW VDDRQ 1081mW/1019mW SYS5V 3800mW/3728mW
02-11-2025 09:50:32 RAM 9969/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2264,75%@2263,69%@2264,50%@2262,54%@2265,50%@2264,18%@2264,38%@2263] EMC_FREQ 16%@2133 GR3D_FREQ 28%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@51.5C thermal@49.8C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5718mW/5087mW CPU 6336mW/5831mW SOC 3554mW/3401mW CV 0mW/0mW VDDRQ 1081mW/1022mW SYS5V 3800mW/3731mW
02-11-2025 09:50:32 RAM 9971/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [83%@2263,45%@2263,61%@2264,58%@2263,45%@2263,60%@2263,90%@2264,54%@2263] EMC_FREQ 16%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@50.15C Tboard@48C AO@48C GPU@50.5C Tdiode@51C PMIC@50C GPU 5564mW/5109mW CPU 6646mW/5868mW SOC 3554mW/3408mW CV 0mW/0mW VDDRQ 1081mW/1025mW SYS5V 3800mW/3734mW
02-11-2025 09:50:32 RAM 9973/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [69%@2264,76%@2262,60%@2263,27%@2264,60%@2263,45%@2264,57%@2261,50%@2260] EMC_FREQ 16%@2133 GR3D_FREQ 46%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@50.15C Tboard@48C AO@48C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5135mW CPU 6643mW/5901mW SOC 3553mW/3414mW CV 0mW/0mW VDDRQ 1081mW/1027mW SYS5V 3800mW/3737mW
02-11-2025 09:50:32 RAM 9976/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2264,54%@2263,61%@2264,41%@2263,69%@2264,58%@2261,27%@2264,41%@2263] EMC_FREQ 17%@2133 GR3D_FREQ 59%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.15C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5159mW CPU 6491mW/5926mW SOC 3554mW/3420mW CV 0mW/0mW VDDRQ 1081mW/1029mW SYS5V 3760mW/3738mW
02-11-2025 09:50:32 RAM 9979/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2265,40%@2264,63%@2263,53%@2266,66%@2262,54%@2264,30%@2265,38%@2265] EMC_FREQ 17%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.15C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5718mW/5182mW CPU 6334mW/5942mW SOC 3554mW/3425mW CV 0mW/0mW VDDRQ 1081mW/1032mW SYS5V 3760mW/3739mW
02-11-2025 09:50:32 RAM 9977/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2264,66%@2265,58%@2264,66%@2262,54%@2267,45%@2257,27%@2256,50%@2264] EMC_FREQ 17%@2133 GR3D_FREQ 25%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50.15C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5564mW/5196mW CPU 6336mW/5957mW SOC 3554mW/3430mW CV 0mW/0mW VDDRQ 1081mW/1033mW SYS5V 3760mW/3740mW
02-11-2025 09:50:33 RAM 9977/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2261,57%@2263,61%@2264,36%@2262,69%@2263,46%@2264,46%@2264,25%@2263] EMC_FREQ 17%@2133 GR3D_FREQ 34%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.15C Tboard@48C AO@48C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5216mW CPU 6336mW/5971mW SOC 3554mW/3435mW CV 0mW/0mW VDDRQ 1081mW/1035mW SYS5V 3760mW/3740mW
02-11-2025 09:50:33 RAM 9981/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2265,50%@2264,46%@2264,50%@2265,76%@2264,50%@2263,28%@2265,61%@2265] EMC_FREQ 17%@2133 GR3D_FREQ 47%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@50.15C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5234mW CPU 6182mW/5979mW SOC 3554mW/3439mW CV 0mW/0mW VDDRQ 1081mW/1037mW SYS5V 3760mW/3741mW
02-11-2025 09:50:33 RAM 9985/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [64%@2264,45%@2264,66%@2264,58%@2263,50%@2263,63%@2263,50%@2263,41%@2260] EMC_FREQ 17%@2133 GR3D_FREQ 51%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@50.15C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5250mW CPU 6336mW/5991mW SOC 3554mW/3443mW CV 0mW/0mW VDDRQ 1081mW/1038mW SYS5V 3760mW/3742mW
02-11-2025 09:50:33 RAM 9984/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [53%@2263,41%@2264,72%@2265,46%@2264,72%@2263,64%@2264,30%@2263,50%@2264] EMC_FREQ 17%@2133 GR3D_FREQ 36%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.15C Tboard@48C AO@48C GPU@51C Tdiode@51C PMIC@50C GPU 5873mW/5271mW CPU 6334mW/6003mW SOC 3554mW/3446mW CV 0mW/0mW VDDRQ 1081mW/1040mW SYS5V 3760mW/3742mW
02-11-2025 09:50:33 RAM 9990/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [41%@2264,41%@2264,53%@2264,64%@2263,50%@2263,58%@2264,84%@2263,38%@2264] EMC_FREQ 17%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5285mW CPU 6336mW/6013mW SOC 3554mW/3450mW CV 0mW/0mW VDDRQ 1081mW/1041mW SYS5V 3760mW/3743mW
02-11-2025 09:50:33 RAM 9990/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2264,36%@2264,54%@2264,36%@2264,58%@2264,61%@2265,40%@2264,41%@2264] EMC_FREQ 18%@2133 GR3D_FREQ 42%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5299mW CPU 6182mW/6019mW SOC 3554mW/3453mW CV 0mW/0mW VDDRQ 1081mW/1042mW SYS5V 3760mW/3743mW
02-11-2025 09:50:33 RAM 9979/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [27%@2264,38%@2265,66%@2264,58%@2264,60%@2264,45%@2265,61%@2264,50%@2265] EMC_FREQ 18%@2133 GR3D_FREQ 54%@[1377] VIC_FREQ 115 APE 150 AUX@48C CPU@52C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5716mW/5311mW CPU 6179mW/6023mW SOC 3554mW/3456mW CV 0mW/0mW VDDRQ 1081mW/1043mW SYS5V 3760mW/3744mW
02-11-2025 09:50:33 RAM 9983/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2265,75%@2262,75%@2264,54%@2264,54%@2264,50%@2265,60%@2263,69%@2265] EMC_FREQ 18%@2133 GR3D_FREQ 23%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.3C Tboard@48C AO@48C GPU@51C Tdiode@51C PMIC@50C GPU 5716mW/5323mW CPU 6488mW/6037mW SOC 3553mW/3459mW CV 0mW/0mW VDDRQ 1081mW/1044mW SYS5V 3760mW/3744mW
02-11-2025 09:50:34 RAM 9982/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2268,75%@2263,50%@2264,61%@2264,41%@2264,27%@2264,20%@2265,40%@2263] EMC_FREQ 18%@2133 GR3D_FREQ 49%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5716mW/5335mW CPU 6334mW/6046mW SOC 3553mW/3462mW CV 0mW/0mW VDDRQ 1081mW/1046mW SYS5V 3760mW/3745mW
02-11-2025 09:50:34 RAM 9988/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [73%@2264,27%@2264,41%@2259,72%@2264,38%@2264,50%@2264,60%@2263,50%@2262] EMC_FREQ 18%@2133 GR3D_FREQ 47%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5870mW/5349mW CPU 6179mW/6049mW SOC 3553mW/3464mW CV 0mW/0mW VDDRQ 1081mW/1046mW SYS5V 3760mW/3745mW
02-11-2025 09:50:34 RAM 9988/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [63%@2263,30%@2264,69%@2264,61%@2265,58%@2264,27%@2264,36%@2262,46%@2261] EMC_FREQ 18%@2133 GR3D_FREQ 49%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5359mW CPU 6179mW/6053mW SOC 3554mW/3467mW CV 0mW/0mW VDDRQ 1081mW/1047mW SYS5V 3760mW/3745mW
02-11-2025 09:50:34 RAM 9992/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [46%@2263,45%@2263,63%@2262,60%@2262,58%@2264,53%@2253,41%@2264,50%@2263] EMC_FREQ 18%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5873mW/5373mW CPU 6182mW/6056mW SOC 3554mW/3469mW CV 0mW/0mW VDDRQ 1081mW/1048mW SYS5V 3760mW/3746mW
02-11-2025 09:50:34 RAM 9994/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [69%@2261,53%@2264,50%@2263,61%@2263,46%@2263,58%@2264,16%@2263,30%@2263] EMC_FREQ 18%@2133 GR3D_FREQ 48%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5382mW CPU 6027mW/6055mW SOC 3554mW/3471mW CV 0mW/0mW VDDRQ 1081mW/1049mW SYS5V 3760mW/3746mW
02-11-2025 09:50:34 RAM 9995/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [54%@2263,36%@2265,53%@2263,41%@2263,10%@2263,58%@2264,83%@2263,50%@2264] EMC_FREQ 18%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51C PMIC@50C GPU 5718mW/5390mW CPU 6027mW/6055mW SOC 3554mW/3473mW CV 0mW/0mW VDDRQ 1081mW/1050mW SYS5V 3760mW/3747mW
02-11-2025 09:50:34 RAM 9996/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2262,38%@2264,63%@2262,69%@2263,38%@2264,61%@2264,53%@2263,41%@2263] EMC_FREQ 18%@2133 GR3D_FREQ 49%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5718mW/5398mW CPU 6027mW/6054mW SOC 3554mW/3475mW CV 0mW/0mW VDDRQ 1081mW/1051mW SYS5V 3760mW/3747mW
02-11-2025 09:50:34 RAM 9997/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [58%@2263,81%@2265,45%@2264,38%@2263,46%@2263,50%@2263,38%@2263,30%@2264] EMC_FREQ 18%@2133 GR3D_FREQ 29%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5873mW/5409mW CPU 6027mW/6053mW SOC 3554mW/3477mW CV 0mW/0mW VDDRQ 1081mW/1051mW SYS5V 3760mW/3747mW
02-11-2025 09:50:35 RAM 10000/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2263,83%@2264,53%@2264,50%@2264,54%@2264,78%@2264,33%@2263,42%@2263] EMC_FREQ 18%@2133 GR3D_FREQ 43%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5873mW/5420mW CPU 6027mW/6053mW SOC 3554mW/3479mW CV 0mW/0mW VDDRQ 1081mW/1052mW SYS5V 3760mW/3747mW
02-11-2025 09:50:35 RAM 10003/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [66%@2262,50%@2258,11%@2262,64%@2264,58%@2264,36%@2264,46%@2261,50%@2264] EMC_FREQ 18%@2133 GR3D_FREQ 33%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5873mW/5430mW CPU 6027mW/6052mW SOC 3554mW/3480mW CV 0mW/0mW VDDRQ 1081mW/1053mW SYS5V 3760mW/3748mW
02-11-2025 09:50:35 RAM 10008/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2264,53%@2264,33%@2263,38%@2265,78%@2264,64%@2265,38%@2264,27%@2268] EMC_FREQ 18%@2133 GR3D_FREQ 25%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@51.5C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5718mW/5437mW CPU 6027mW/6052mW SOC 3554mW/3482mW CV 0mW/0mW VDDRQ 1081mW/1053mW SYS5V 3760mW/3748mW
02-11-2025 09:50:35 RAM 10006/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [50%@2264,45%@2264,36%@2262,54%@2266,46%@2262,75%@2264,50%@2266,33%@2264] EMC_FREQ 18%@2133 GR3D_FREQ 32%@[1377] VIC_FREQ 115 APE 150 AUX@48.5C CPU@52C thermal@50.3C Tboard@48C AO@48.5C GPU@51C Tdiode@51.25C PMIC@50C GPU 5718mW/5443mW CPU 6027mW/6051mW SOC 3554mW/3484mW CV 0mW/0mW VDDRQ 1081mW/1054mW SYS5V 3760mW/3748mW
